Évolution temporelle de la concentration (Euler)
1.692560748110717326e-03,1.038666557704849211e-02,3.646898006386181668e-02,7.993950420855068517e-02,1.407982380111151011e-01,2.190451814715550505e-01,3.146803345898705473e-01,4.277036973660616193e-01,5.581152698001280443e-01,7.059150518920699335e-01,8.711030436418868428e-01,1.053679245049578439e+00,1.253643656115143390e+00,1.470996276838578254e+00,1.705737107219876592e+00,1.957866147259019973e+00,2.227383396955967765e+00,2.514288856310621600e+00,2.818582525322743670e+00,3.140264403991769537e+00,3.479334492316342953e+00,3.835792790293211851e+00,4.209639297914565148e+00,4.600874015161629416e+00,5.009496941989248775e+00,5.435508078288715517e+00,5.878907423798179543e+00,6.339694977886482619e+00,6.817870739031382854e+00,7.313434703559486216e+00,7.826386862601716565e+00,8.356727194734036246e+00,8.904455648180967131e+00,9.469572097762460672e+00,1.005207624070084726e+01,1.065196734437303050e+01,1.126924363542068264e+01,1.190390081983138515e+01,1.255592849664601829e+01,1.322530146475097013e+01,1.391195864460281051e+01,1.461575195652569370e+01,1.533632230243878602e+01,1.607279863174697709e+01,1.682306754588957176e+01,1.758200016488044781e+01,1.833714668692944727e+01,1.905827997311823907e+01,1.967199554959043795e+01,2.000000000000000000e+01
3.609868203585650526e-03,1.268265931677637140e-02,3.990103265634853402e-02,8.526498822230212105e-02,1.487745260146371151e-01,2.304296460333534469e-01,3.302303482784509359e-01,4.481766327499293601e-01,5.842684994477879146e-01,7.385059483720248785e-01,9.108889795226363661e-01,1.101417592899613718e+00,1.310091788502936394e+00,1.536911566332557211e+00,1.781876926388367144e+00,2.044987868670113951e+00,2.326244393177214320e+00,2.625646499908315779e+00,2.943194188860280391e+00,3.278887460025839751e+00,3.632726313388134898e+00,4.004710748908085982e+00,4.394840766495117457e+00,4.803116365939406940e+00,5.229537546755191002e+00,5.674104307818757853e+00,6.136816646533185704e+00,6.617674556903903493e+00,7.116678025112359585e+00,7.633827019355074128e+00,8.169121466570832268e+00,8.722561199273823007e+00,9.294145834453814814e+00,9.883874498686477494e+00,1.049174520661943077e+01,1.111775346223269345e+01,1.176188912794827601e+01,1.242412946143789476e+01,1.310442374813136546e+01,1.380265970221397076e+01,1.451859085523292059e+01,1.525168192900167874e+01,1.600078583043973168e+01,1.676348632756422319e+01,1.753480960653404708e+01,1.830484159532560540e+01,1.905475200181563267e+01,1.975153306214686921e+01,2.034589576174741055e+01,2.079309920029034942e+01
5.760834686857491289e-03,1.522732887362551572e-02,4.362681143392958816e-02,9.095928236776956721e-02,1.572247416751451909e-01,2.424231893560558904e-01,3.465546254105003054e-01,4.696190498384754108e-01,6.116164626399747117e-01,7.725468638149832756e-01,9.524102533634680734e-01,1.151206631285354831e+00,1.368935997580476238e+00,1.605598352248456262e+00,1.861193695288448913e+00,2.135722026698549492e+00,2.429183346474468319e+00,2.741577654606549341e+00,3.072904951073065938e+00,3.423165235825168740e+00,3.792358508753124635e+00,4.180484769610735896e+00,4.587544017846399313e+00,5.013536252226304057e+00,5.458461469995965487e+00,5.922319665019345258e+00,6.405110823661109620e+00,6.906834915705120537e+00,7.427491874400174332e+00,7.967081552799041511e+00,8.525603628675250789e+00,9.103057398552921953e+00,9.699441334212398402e+00,1.031475213428739224e+01,1.094898271200126949e+01,1.160211796421717168e+01,1.227412596900662933e+01,1.296493989876097963e+01,1.367442140380871685e+01,1.440228780750209125e+01,1.514797054290138512e+01,1.591034760125869774e+01,1.668725643855934138e+01,1.747465194789385023e+01,1.826525886829328016e+01,1.904667712241082356e+01,1.979936407265135756e+01,2.049616001816679756e+01,2.110739980671502991e+01,2.161764871765576146e+01
8.154725936068233164e-03,1.803053547591783323e-02,4.765796409546663170e-02,9.703701179471378724e-02,1.661676785736574957e-01,2.550499644322937742e-01,3.636838693706139769e-01,4.920693933885991744e-01,6.402065364862085106e-01,8.080952986633519464e-01,9.957356799198333608e-01,1.203127680255221765e+00,1.430271299668572693e+00,1.677166538157813358e+00,1.943813395718396064e+00,2.230211872340346790e+00,2.536361968001803913e+00,2.862263682654899277e+00,3.207917016194959281e+00,3.573321968393445847e+00,3.958478538752306708e+00,4.363386726188462461e+00,4.788046528352325915e+00,5.232457940160754717e+00,5.696620950650462589e+00,6.180535536256513751e+00,6.684201646519245976e+00,7.207619173842668481e+00,7.750787889864871438e+00,8.313707312408350703e+00,8.896376429198033620e+00,9.498793128603113090e+00,1.012095303696944093e+01,1.076284716744917169e+01,1.142445721904365641e+01,1.210574629930400725e+01,1.280664089109467874e+01,1.352699641865164715e+01,1.426653287979458185e+01,1.502471758927691781e+01,1.580055832378437231e+01,1.659225311742916631e+01,1.739662913254342413e+01,1.820831144665699242e+01,1.901863552627041543e+01,1.981452839287609180e+01,2.057801748543834819e+01,2.128765251755781662e+01,2.192341714505727168e+01,2.247489571316229018e+01
1.080117512183017929e-02,2.110253139858374663e-02,5.200660022884445038e-02,1.035133816126079243e-01,1.756228755498646932e-01,2.683350820405944193e-01,3.816500010847537205e-01,5.155676326822502542e-01,6.700879768328866781e-01,8.452110335362412741e-01,1.040936802791410321e+00,1.257265284596458477e+00,1.494196478947238393e+00,1.751730385834864512e+00,2.029867005240314715e+00,2.328606337122906211e+00,2.647948381395750506e+00,2.987893137873593119e+00,3.348440606162249811e+00,3.729590785424948152e+00,4.131343673890134127e+00,4.553699267818466900e+00,4.996657559343485211e+00,5.460218531977916179e+00,5.944382151307784135e+00,6.449148345824800010e+00,6.974516967680535195e+00,7.520487712856103180e+00,8.087059959953233346e+00,8.674232447259631940e+00,9.282002631612179755e+00,9.910365428192893233e+00,1.055931076118259959e+01,1.122881886325682288e+01,1.191885138436029479e+01,1.262933485029880742e+01,1.336013047548034471e+01,1.411098030448792429e+01,1.488141367957197581e+01,1.567059005936188676e+01,1.647704550435139836e+01,1.729830497654646138e+01,1.813033097158920981e+01,1.896681950152090934e+01,1.979845375882074165e+01,2.061240533813211684e+01,2.139260443684799640e+01,2.212141114225937599e+01,2.278287352737278582e+01,2.336613680399818804e+01
1.371019741773045475e-02,2.445397547008156675e-02,5.668530962713490273e-02,1.104041998888715126e-01,1.856106462552508940e-01,2.823046487261874904e-01,4.004862073015022506e-01,5.401553219808212791e-01,7.013119927633623130e-01,8.839562196474868294e-01,1.088088002629760798e+00,1.313707341702987197e+00,1.560814236852086312e+00,1.829408688045489617e+00,2.119490695217191689e+00,2.431060258229408966e+00,2.764117376795094394e+00,3.118662050317649648e+00,3.494694277560451479e+00,3.892214055968076014e+00,4.311221380277904025e+00,4.751716239693196009e+00,5.213698612155963197e+00,5.697168452807875205e+00,6.202125670880804797e+00,6.728570083719849215e+00,7.276501325971076461e+00,7.845918671634924735e+00,8.436820688426495352e+00,9.049204572892801224e+00,9.683064885113980225e+00,1.033839116949253523e+01,1.101516354070033543e+01,1.171334461759164647e+01,1.243286503501675888e+01,1.317359792871683588e+01,1.393531501639870562e+01,1.471761300344437551e+01,1.551979415493483572e+01,1.634067993256726581e+01,1.717833415547453058e+01,1.802967747091597417e+01,1.888999677268219557e+01,1.975240273255380075e+01,2.060737301216390804e+01,2.144262477739385275e+01,2.224362511789318475e+01,2.299493114216776490e+01,2.368206268037009110e+01,2.429272002465448566e+01
1.689220514859495620e-02,2.809594919420424497e-02,6.170718133103211128e-02,1.177259015590081254e-01,1.961521098779836492e-01,2.969858062876499227e-01,4.202269907873729671e-01,5.658756633758529331e-01,7.339318240504234536e-01,9.243954728056117398e-01,1.137266609630183112e+00,1.372545234501084233e+00,1.630231347371051021e+00,1.910324948143311996e+00,2.212826036620082704e+00,2.537734612398004685e+00,2.885050674656580938e+00,3.254774221731703054e+00,3.646905250259476539e+00,4.061443753465168172e+00,4.498389717760590045e+00,4.957743116014217577e+00,5.439503894318997723e+00,5.943671946142852214e+00,6.470247062185473297e+00,7.019228833855467364e+00,7.590616469026728375e+00,8.184408443582109172e+00,8.800601849032354096e+00,9.439191184701373416e+00,1.010016614907621957e+01,1.078350765617046747e+01,1.148918076008287592e+01,1.221712230373921670e+01,1.296721977694522998e+01,1.373927593117634594e+01,1.453295107598028402e+01,1.534767181034817618e+01,1.618249183962049287e+01,1.703588899854814187e+01,1.790548550189788557e+01,1.878769021905811343e+01,1.967728773033273271e+01,2.056704231791219684e+01,2.144744039233722077e+01,2.230673732857663794e+01,2.313145057228530632e+01,2.390727569666748309e+01,2.462005721787613055e+01,2.525604686587602643e+01
2.035802353936832718e-02,3.203997351109461045e-02,6.708582342627346373e-02,1.254955732846742833e-01,2.072692230858165507e-01,3.124067728287178713e-01,4.409082225113961639e-01,5.927735721298617033e-01,7.680028216760844684e-01,9.665959711339007221e-01,1.188553020470786814e+00,1.433873969621354938e+00,1.702558818454321887e+00,1.994607566706581236e+00,2.310020213852034043e+00,2.648796758841520660e+00,3.010937199589236446e+00,3.396441531962898441e+00,3.805309747807623655e+00,4.237541831099059131e+00,4.693137750497310634e+00,5.172097445023231543e+00,5.674420796689609858e+00,6.200107578588442969e+00,6.749157357205673335e+00,7.321569310193829949e+00,7.917341889639994079e+00,8.536472206239945848e+00,9.178954915771218026e+00,9.844780230619594619e+00,1.053393041751484382e+01,1.124637372273803138e+01,1.198205401359967581e+01,1.274087345099870561e+01,1.352266412710674892e+01,1.432714277842121220e+01,1.515384051967685153e+01,1.600199742866221087e+01,1.687041063476365466e+01,1.775722593433303942e+01,1.865966928164803207e+01,1.957372859952620914e+01,2.049382005456650191e+01,2.141250417889516200e+01,2.232034557437335565e+01,2.320601258534956557e+01,2.405665694818704736e+01,2.485847166431665656e+01,2.559711955680954176e+01,2.625757439446712027e+01
2.411890708830885868e-02,3.629802622268284845e-02,7.283538362580481429e-02,1.337309792969960387e-01,2.189848132348593268e-01,3.285968854365820535e-01,4.625671958965839603e-01,6.208957446038309014e-01,8.035825315365182631e-01,1.010627556651576553e+00,1.242030819863998437e+00,1.497792321006218064e+00,1.777912059748519624e+00,2.082390035443595355e+00,2.411226246824074160e+00,2.764420691416345832e+00,3.141973364409691882e+00,3.543884256485322570e+00,3.970153349671126541e+00,4.420780609473022871e+00,4.895765970033265191e+00,5.395109306329041843e+00,5.918810382483501442e+00,6.466868756441458643e+00,7.039283605714874881e+00,7.636053411875967534e+00,8.257175395215879732e+00,8.902644513180376862e+00,9.572451707904098939e+00,1.026658088141669900e+01,1.098500375268626961e+01,1.172767125758248952e+01,1.249449943202296254e+01,1.328534671577308757e+01,1.409997830928501372e+01,1.493801167632613769e+01,1.579883575307511023e+01,1.668149543184490113e+01,1.758453337184133147e+01,1.850578452769208937e+01,1.944212659394652931e+01,2.038920301969132254e+01,2.134115371974213815e+01,2.229040759364849222e+01,2.322760008484331706e+01,2.414166215055196929e+01,2.502006807988553305e+01,2.584912715265789274e+01,2.661409228535929827e+01,2.729881745715793429e+01
2.818655658901862357e-02,4.088256010862879181e-02,7.897057066745929998e-02,1.424505882636866450e-01,2.313226128936007597e-01,3.455866445498421147e-01,4.852426832180454785e-01,6.502907288702891586e-01,8.407307814523680145e-01,1.056562840859145203e+00,1.297786906886938540e+00,1.564402979141818362e+00,1.856411056863576103e+00,2.173811138589063052e+00,2.516603221510995692e+00,2.884787300262334320e+00,3.278363364623181564e+00,3.697331395218811601e+00,4.141691355496854854e+00,4.611443176861721227e+00,5.106586731321660189e+00,5.627121781537455014e+00,6.173047890344128596e+00,6.744364258305301618e+00,7.341069434830378881e+00,7.963160809737956924e+00,8.610633728412295795e+00,9.283479970631756117e+00,9.981685170183327571e+00,1.070522450133777426e+01,1.145405558327608730e+01,1.222810701394902111e+01,1.302726020384313088e+01,1.385132122349148354e+01,1.469997824791465568e+01,1.557273902524158871e+01,1.646884193804533680e+01,1.738713422594934599e+01,1.832591261879454692e+01,1.928272597258934695e+01,2.025414731018849324e+01,2.123553389109009615e+01,2.222080662790742522e+01,2.320228942255687343e+01,2.417064664248055550e+01,2.511493348318386509e+01,2.602272413088208936e+01,2.688021461603412376e+01,2.767214053489269787e+01,2.838135097186514244e+01
