0.000000000000000000e+00,2.469135802469135665e-01,9.876543209876542662e-01,2.222222222222222321e+00,3.950617283950617065e+00,6.172839506172840274e+00,8.888888888888889284e+00,1.209876543209876232e+01,1.580246913580246826e+01,2.000000000000000000e+01
1.347293369715218958e-01,3.799795920706389163e-01,1.115730357367989978e+00,2.341981632863574969e+00,4.058733418557394224e+00,6.265985714449447741e+00,8.963738520539735077e+00,1.215199183682825179e+01,1.583074566331501032e+01,2.000000000000000000e+01
2.685510742310048826e-01,5.121492091170418703e-01,1.242943613775152834e+00,2.460934288205337772e+00,4.166121232407596686e+00,6.358504446381930464e+00,9.038083930128337329e+00,1.220485968364681284e+01,1.585883170693737121e+01,2.000000000000000000e+01
4.014713257938207214e-01,6.434284699198229429e-01,1.369299902297829608e+00,2.579085622927840937e+00,4.272785631809855822e+00,6.450399928943876482e+00,9.111928514329900253e+00,1.225737138796792536e+01,1.588672854985796157e+01,2.000000000000000000e+01
5.334961644884783638e-01,7.738233723342995418e-01,1.494804995871763298e+00,2.696441035100869854e+00,4.378731490021618100e+00,6.541676360634010479e+00,9.185275646938043437e+00,1.230952934893371697e+01,1.591443746662103820e+01,2.000000000000000000e+01
6.646316222340797886e-01,9.033398738114367665e-01,1.619464628543507700e+00,2.813005886430293145e+00,4.483963647471791880e+00,6.632337911668006569e+00,9.258128679018932772e+00,1.236133594952457138e+01,1.594195972318492949e+01,2.000000000000000000e+01
7.948836903159084422e-01,1.031983891670033016e+00,1.743284495732406736e+00,2.928785502503029825e+00,4.588486911981901173e+00,6.722388724169023888e+00,9.330490939064393530e+00,1.241279355666801010e+01,1.596929657697988070e+01,2.000000000000000000e+01
9.242583196591436234e-01,1.159761303367055518e+00,1.866270254490790759e+00,3.043785173030349789e+00,4.692306058985732165e+00,6.811832912356939218e+00,9.402365733143968285e+00,1.246390452134681937e+01,1.599644927696549779e+01,2.000000000000000000e+01
1.052761421100760764e+00,1.286677946766183300e+00,1.988427523762451576e+00,3.158010152089565370e+00,4.795425831747524015e+00,6.900674562736329065e+00,9.473756345055978301e+00,1.251467117870646995e+01,1.602341906368781466e+01,2.000000000000000000e+01
1.180398865659577634e+00,1.412739620404521057e+00,2.109761884639351770e+00,3.271465658364069107e+00,4.897850941578672845e+00,6.988917734283165650e+00,9.544666036477543969e+00,1.256509584816180514e+01,1.605020716933595892e+01,2.000000000000000000e+01
1.307176484804486449e+00,1.537952083757517352e+00,2.230278880616610504e+00,3.384156875381766127e+00,4.999586068052982668e+00,7.076566458630263234e+00,9.615098047113603386e+00,1.261518083350300401e+01,1.607681481779847132e+01,2.000000000000000000e+01
1.433100070720885189e+00,1.662321057502108790e+00,2.349984017845779594e+00,3.496088951751898044e+00,5.100635859220463253e+00,7.163624740251476553e+00,9.685055594844936167e+00,1.266492842300084121e+01,1.610324322471919700e+01,2.000000000000000000e+01
1.558175376575303694e+00,1.785852223778077619e+00,2.468882765386399392e+00,3.607267001400270345e+00,5.201004931819688260e+00,7.250096556644654910e+00,9.754541875875169410e+00,1.271434088951122909e+01,1.612949359755284107e+01,2.000000000000000000e+01
1.682408116778257856e+00,1.908551226447662064e+00,2.586980555455874686e+00,3.717696103802896168e+00,5.300697871488725177e+00,7.335985858513364377e+00,9.823560064876810216e+00,1.276342049057906181e+01,1.615556713562012803e+01,2.000000000000000000e+01
1.805803967245327435e+00,2.030423671353409620e+00,2.704282783677657065e+00,3.827381304218069324e+00,5.399719232974645067e+00,7.421296569947387844e+00,9.892113315136294105e+00,1.281216946854136118e+01,1.618146503016259885e+01,2.000000000000000000e+01
1.928368565656475297e+00,2.151475126574296404e+00,2.820794809327760611e+00,3.936327613916867030e+00,5.498073540341615661e+00,7.506032588602008282e+00,9.960204758698042227e+00,1.286059005062971572e+01,1.620718846439703853e+01,2.000000000000000000e+01
2.050107511713614716e+00,2.271711122680112993e+00,2.936521955579609156e+00,4.044540010412101871e+00,5.595765287177592029e+00,7.590197785876080516e+00,1.002783750650756467e+01,1.290868444907204271e+01,1.623273861356952352e+01,2.000000000000000000e+01
2.171026367396462486e+00,2.391137152984160075e+00,3.051469509747254172e+00,4.152023437685744334e+00,5.692798936799629672e+00,7.673796007088912852e+00,1.009501464855359032e+01,1.295645486119366119e+01,1.625811664500913167e+01,2.000000000000000000e+01
2.291130657216633448e+00,2.509758673794205919e+00,3.165642723526922886e+00,4.258782806414785682e+00,5.789178922457791643e+00,7.756831071655945209e+00,1.016173925400924105e+01,1.300390346951767917e+01,1.628332371818126845e+01,2.000000000000000000e+01
2.410425868470058575e+00,2.627581104661786071e+00,3.279046813236969005e+00,4.364822994195607819e+00,5.884909647537701183e+00,7.839306773263251316e+00,1.022801437137225555e+01,1.305103244186471123e+01,1.630836098474062723e+01,2.000000000000000000e+01
2.528917451487682211e+00,2.744609828629809734e+00,3.391686960056191413e+00,4.470148845766829027e+00,5.979995485761719465e+00,7.921226880040867613e+00,1.029384302860426814e+01,1.309784393145192105e+01,1.633322958858383345e+01,2.000000000000000000e+01
2.646610819884471777e+00,2.860850192478490150e+00,3.503568310260547047e+00,4.574765173230641579e+00,6.074440781388773303e+00,8.002595134734944438e+00,1.035922823326915143e+01,1.314434007699139428e+01,1.635793066590168010e+01,2.000000000000000000e+01
2.763511350806759914e+00,2.976307506969638972e+00,3.614695975458277921e+00,4.678676756272675874e+00,6.168249849412831942e+00,8.083415254878747902e+00,1.042417297267042287e+01,1.319052300278785239e+01,1.638246534523104714e+01,2.000000000000000000e+01
2.879624385177907975e+00,3.090987047089291728e+00,3.725075032823442989e+00,4.781888342380362644e+00,6.261426975760048919e+00,8.163690932962504476e+00,1.048868021398772754e+01,1.323639481883571456e+01,1.640683474750647264e+01,2.000000000000000000e+01
2.994955227942326381e+00,3.204894052288716821e+00,3.834710525327890362e+00,4.884404647059845672e+00,6.353976417484583195e+00,8.243425836602103374e+00,1.055275290441240443e+01,1.328195762091548460e+01,1.643103998611135097e+01,2.000000000000000000e+01
3.109509148307847415e+00,3.318033726723800036e+00,3.943607461971657013e+00,4.986230354051420122e+00,6.445902402963087141e+00,8.322623608706660292e+00,1.061639397128213780e+01,1.332721349068951788e+01,1.645508216692880765e+01,2.000000000000000000e+01
3.223291379986448213e+00,3.430411239492788589e+00,4.051770818011808828e+00,5.087370115543509819e+00,6.537209132087889785e+00,8.401287867644953167e+00,1.067960632221469375e+01,1.337216449579711330e+01,1.647896238839221539e+01,2.000000000000000000e+01
3.336307121433390588e+00,3.542031724872484411e+00,4.159205535189766323e+00,5.187828552385235881e+00,6.627900776458893972e+00,8.479422207410738821e+00,1.074239284524077220e+01,1.341681268994899057e+01,1.650268174153540102e+01,2.000000000000000000e+01
3.448561536084708834e+00,3.652900282552798750e+00,4.265916521957068497e+00,5.287610254297518964e+00,6.717981479574149262e+00,8.557030197786959391e+00,1.080475640893594935e+01,1.346116011302111737e+01,1.652624131004246877e+01,2.000000000000000000e+01
3.560059752593121019e+00,3.763021977869748902e+00,4.371908653699633440e+00,5.386719780082774633e+00,6.807455357019170705e+00,8.634115384508824320e+00,1.086669986255173370e+01,1.350520879114789707e+01,1.654964217029732154e+01,2.000000000000000000e+01
3.670806865062350433e+00,3.872401842036889086e+00,4.477186772960505934e+00,5.485161657833200977e+00,6.896326496654972438e+00,8.710681289425822982e+00,1.092822603614574994e+01,1.354896073681475244e+01,1.657288539143283757e+01,2.000000000000000000e+01
3.780807933279852762e+00,3.981044872375163024e+00,4.581755689661093811e+00,5.582940385137646899e+00,6.984598958804820512e+00,8.786731410662614650e+00,1.098933774071102931e+01,1.359241794895006272e+01,1.659597203537972021e+01,2.000000000000000000e+01
3.890067982948002268e+00,4.088956032541236851e+00,4.685620181320940603e+00,5.680060429287113521e+00,7.072276776439754720e+00,8.862269222778866862e+00,1.105003776830444551e+01,1.363558241301649332e+01,1.661890315691501030e+01,2.000000000000000000e+01
3.998592005913688130e+00,4.196140252754259947e+00,4.788784993275974955e+00,5.776526227478834485e+00,7.159363955362835874e+00,8.937298176927981785e+00,1.111032889217427133e+01,1.367845610110170185e+01,1.664167980371027866e+01,2.000000000000000000e+01
4.106384960396390227e+00,4.302602430021125635e+00,4.891254838895333634e+00,5.872342187019013338e+00,7.245864474392163856e+00,9.011821701014788744e+00,1.117021386688688267e+01,1.372104097200844741e+01,1.666430301637948830e+01,2.000000000000000000e+01
4.213451771214710817e+00,4.408347428360208653e+00,4.993034399796700384e+00,5.967512685524187788e+00,7.331782285542669086e+00,9.085843199852146057e+00,1.122969542845261870e+01,1.376333897134408168e+01,1.668677382852654389e+01,2.000000000000000000e+01
