1.134917627601833984e-01,6.657281021796196407e-01,2.322437120437928382e+00,5.083636422630826601e+00,8.949424324398547625e+00,1.392038200067610099e+01,2.000000000000000000e+01
2.294182219390429045e-01,7.783153304658320115e-01,2.425006656046199360e+00,5.169580288302300097e+00,9.012395246044262009e+00,1.395478552131925021e+01,2.000000000000000000e+01
3.473139571857248309e-01,8.928658343190558622e-01,2.529521465719049012e+00,5.257485410828138583e+00,9.077367876973719163e+00,1.399066068182511557e+01,2.000000000000000000e+01
4.667930814174348630e-01,1.009000447359973407e+00,2.635622545187588983e+00,5.346970229596393231e+00,9.143767209364810356e+00,1.402741410471979222e+01,2.000000000000000000e+01
5.875284549865811279e-01,1.126389705572899080e+00,2.742973457331852938e+00,5.437650384207411314e+00,9.211155835901562838e+00,1.406472094682233553e+01,2.000000000000000000e+01
7.092294190405001864e-01,1.244737809336697643e+00,2.851262980225290011e+00,5.529190716567655706e+00,9.279211542220028974e+00,1.410237586645823527e+01,2.000000000000000000e+01
8.316322786825541824e-01,1.363777936347495778e+00,2.960214909342320677e+00,5.621313597132944651e+00,9.347693729920880656e+00,1.414023805668614031e+01,2.000000000000000000e+01
9.545001791767511179e-01,1.483272936515867890e+00,3.069591208533218207e+00,5.713793163042573120e+00,9.416419565516985557e+00,1.417820601835850702e+01,2.000000000000000000e+01
1.077624525133304534e+00,1.603016014784589105e+00,3.179190483738442818e+00,5.806446734310653390e+00,9.485248009863520124e+00,1.421620416861587266e+01,2.000000000000000000e+01
1.200825088756605208e+00,1.722829908867690163e+00,3.288844369200945028e+00,5.899126759878048354e+00,9.554068977036875410e+00,1.425417496805760109e+01,2.000000000000000000e+01
1.323948593437208165e+00,1.842564764132642141e+00,3.398413276218943846e+00,5.991714062030136567e+00,9.622795780649667563e+00,1.429207393778582436e+01,2.000000000000000000e+01
1.446866300360825308e+00,1.962095273891039993e+00,3.507782194481683824e+00,6.084112370377563472e+00,9.691359729891846797e+00,1.432986632842416341e+01,2.000000000000000000e+01
1.569471142615771031e+00,2.081317568018608011e+00,3.616856844227118728e+00,6.176243943914011325e+00,9.759706169154833688e+00,1.436752479882755829e+01,2.000000000000000000e+01
1.691674789897018583e+00,2.200146163829103774e+00,3.725560285625359569e+00,6.268046065984162141e+00,9.827791513241354693e+00,1.440502774463836211e+01,2.000000000000000000e+01
1.813404869073257819e+00,2.318511151666216019e+00,3.833829999445090841e+00,6.359468229636518366e+00,9.895580986888830921e+00,1.444235806260306454e+01,2.000000000000000000e+01
1.934602452630366898e+00,2.436355692035429232e+00,3.941615410250615792e+00,6.450469868705515530e+00,9.963046874550624210e+00,1.447950221715229091e+01,2.000000000000000000e+01
2.055219855810797025e+00,2.553633843268518167e+00,4.048875805641682035e+00,6.541018522197798113e+00,1.003016714798362230e+01,1.451644952278381595e+01,2.000000000000000000e+01
2.175218742412890371e+00,2.670308706826283629e+00,4.155578600066463402e+00,6.631088344696121517e+00,1.009692437904751294e+01,1.455319158442280880e+01,2.000000000000000000e+01
2.294568517949182596e+00,2.786350861736487161e+00,4.261697893098400414e+00,6.720658894599347732e+00,1.016330487145473960e+01,1.458972185596106286e+01,2.000000000000000000e+01
2.413244979439244098e+00,2.901737053669379840e+00,4.367213276359787066e+00,6.809714146503945464e+00,1.022929796299032290e+01,1.462603528885553317e+01,2.000000000000000000e+01
2.531229188465816460e+00,3.016449103518691999e+00,4.472108848677318171e+00,6.898241685099818277e+00,1.029489546199901717e+01,1.466212805043168110e+01,2.000000000000000000e+01
2.648506535116786687e+00,3.130473002490508971e+00,4.576372404611675826e+00,6.986232046500358450e+00,1.036009119061157335e+01,1.469799729683018796e+01,2.000000000000000000e+01
2.765065963201512655e+00,3.243798164085744062e+00,4.679994766738438727e+00,7.073678179601198934e+00,1.042488061344907635e+01,1.473364098923265253e+01,2.000000000000000000e+01
2.880899330594177243e+00,3.356416807135776725e+00,4.782969236760575171e+00,7.160575005327539877e+00,1.048926053516995616e+01,1.476905774464543342e+01,2.000000000000000000e+01
2.996000882127990650e+00,3.468323447755364164e+00,4.885291144637483818e+00,7.246919055819286193e+00,1.055322885370479469e+01,1.480424671445394225e+01,2.000000000000000000e+01
3.110366815837873222e+00,3.579514481486389510e+00,4.986957478431937929e+00,7.332708178959696177e+00,1.061678435868821602e+01,1.483920748540253420e+01,2.000000000000000000e+01
3.223994926386815063e+00,3.689987839927823199e+00,5.087966580550848050e+00,7.417941296357351888e+00,1.067992656666616291e+01,1.487393999875170714e+01,2.000000000000000000e+01
3.336884312166823019e+00,3.799742708762686050e+00,5.188317898550275586e+00,7.502618205078970703e+00,1.074265558628300354e+01,1.490844448421110791e+01,2.000000000000000000e+01
3.449035134843208450e+00,3.908779296320915808e+00,5.288011780754038327e+00,7.586739415206440462e+00,1.080497200794353851e+01,1.494272140590910958e+01,2.000000000000000000e+01
3.560448422039650840e+00,4.017098643694792415e+00,5.387049308660216695e+00,7.670306016736538446e+00,1.086687681347711099e+01,1.497677141818332025e+01,2.000000000000000000e+01
3.671125905479853291e+00,4.124702468994038362e+00,5.485432159536593133e+00,7.753319570519885851e+00,1.092837130216144281e+01,1.501059532939395602e+01,2.000000000000000000e+01
3.781069888251071376e+00,4.231593039634119258e+00,5.583162493783262903e+00,7.835782018897604395e+00,1.098945703013501607e+01,1.504419407229701378e+01,2.000000000000000000e+01
3.890283135974863971e+00,4.337773067633765578e+00,5.680242862610469068e+00,7.917695612480152079e+00,1.105013576077127979e+01,1.507756867978470794e+01,2.000000000000000000e+01
3.998768787597059227e+00,4.443245623792170029e+00,5.776676132377503770e+00,7.999062850155854498e+00,1.111040942403068854e+01,1.511072026501947185e+01,2.000000000000000000e+01
4.106530282273647359e+00,4.548014067353824075e+00,5.872465422594354223e+00,8.079886429942837012e+00,1.117028008316752441e+01,1.514365000516592730e+01,2.000000000000000000e+01
4.213571299459457187e+00,4.652081988376190580e+00,5.967614055126391648e+00,8.160169208728920154e+00,1.122974990746283908e+01,1.517635912807003251e+01,2.000000000000000000e+01
4.319895709824759678e+00,4.755453160514741207e+00,6.062125512584686682e+00,8.239914169296884694e+00,1.128882114989562524e+01,1.520884890135280365e+01,2.000000000000000000e+01
4.425507535051216301e+00,4.858131502350268249e+00,6.156003404247424093e+00,8.319124393321658317e+00,1.134749612886100145e+01,1.524112062348256913e+01,2.000000000000000000e+01
