Évolution temporelle de la concentration (Euler)
-1.005038694522199957e-09,1.868445795269932896e-10,3.762494401674573029e-09,8.271103964321723363e-08,1.948066771889610633e-06,4.758284807584724593e-05,1.188671018686129118e-03,3.015128993677560626e-02,7.733042110094451305e-01,2.000000000000000000e+01
-7.309817850150697863e-09,1.580532948216173666e-09,2.825158534331678743e-08,5.441458461864568116e-07,1.100463089357522918e-05,2.245517816397504275e-04,4.504313776779728454e-03,8.621986145983798200e-02,1.492311204487015708e+00,2.000000000000000000e+01
-2.988188798005263204e-08,7.429643866779484442e-09,1.193642394072758372e-07,2.046392038614943091e-06,3.627829927879616326e-05,6.361331996850473494e-04,1.067412945982849047e-02,1.644871190368138447e-01,2.161723900097563877e+00,2.000000000000000000e+01
-9.040641529339474847e-08,2.561813491749488302e-08,3.736917855501638039e-07,5.774080729784832132e-06,9.115936479049492939e-05,1.402323270258945239e-03,2.024794265725018277e-02,2.616887904326314351e-01,2.785792169151173781e+00,2.000000000000000000e+01
-2.254409973602179687e-07,7.229199746664430637e-08,9.654909819472311316e-07,1.358170628229312554e-05,1.933529959642242210e-04,2.651020820635268966e-03,3.362712387427998356e-02,3.749610670221843467e-01,3.368359408585349435e+00,2.000000000000000000e+01
-4.901112952070713638e-07,1.768471822294746923e-07,2.177722614539112755e-06,2.812332514266330355e-05,3.646940222411397992e-04,4.512643574699029027e-03,5.108936072182469756e-02,5.017931135251035846e-01,3.912904111679626151e+00,2.000000000000000000e+01
-9.608237165161082163e-07,3.883491284049359787e-07,4.435867663168068564e-06,5.295950800483613320e-05,6.308086362456089956e-04,7.115971487282689474e-03,7.280984135881232722e-02,6.399851899147636081e-01,4.422576990377186767e+00,2.000000000000000000e+01
-1.736554920313597619e-06,7.833854626580178412e-07,8.343206611572864857e-06,9.263894199512174741e-05,1.020674657196783816e-03,1.058500079490089750e-02,9.887933934710889383e-02,7.876117189527760409e-01,4.900234141047045355e+00,2.000000000000000000e+01
-2.938381163401923977e-06,1.475291078231896568e-06,1.471630780313335820e-05,1.527539442119745232e-04,1.566120766312248088e-03,1.503662641889908294e-02,1.293196243464952155e-01,9.429887125519027524e-01,5.348466689778706318e+00,2.000000000000000000e+01
-4.707020371712544749e-06,2.624631280387437743e-06,2.461958623668738437e-05,2.399704909669580556e-04,2.301295936403297861e-03,2.057899934986396479e-02,1.640965667768585212e-01,1.104645040305637149e+00,5.769627304000722212e+00,2.000000000000000000e+01
-7.198267250059492807e-06,4.450785181871994315e-06,3.939794247766645568e-05,3.620342997301439808e-04,3.262132795933864876e-03,2.731043032577006036e-02,2.031312556175890738e-01,1.271297085209797340e+00,6.165853913599205427e+00,2.000000000000000000e+01
-1.057630079223650958e-05,7.244438356055325919e-06,6.070665580093083071e-05,5.277551136702623080e-04,4.485822607371113893e-03,3.531873210608028890e-02,2.463094059511367895e-01,1.441826385865616400e+00,6.539090946116020930e+00,2.000000000000000000e+01
-1.500493060373697314e-05,1.138077059495640544e-05,9.053787419103653952e-05,7.469717052349853469e-04,6.010314660172216480e-03,4.468091046955315754e-02,2.934892958617908998e-01,1.615259912194982883e+00,6.891108346442006649e+00,2.000000000000000000e+01
-2.063692161393816023e-05,1.733311075513443880e-05,1.312432078623522393e-04,1.030500294694203667e-03,7.873848977705382932e-03,5.546312918057649116e-02,3.445084401514140748e-01,1.790752663706788761e+00,7.223518621170691212e+00,2.000000000000000000e+01
-2.760159539941294134e-05,2.568682513522666991e-05,1.855520867391455037e-04,1.390069119522125557e-03,1.011452814452807637e-02,6.772088696939676522e-02,3.991891804032488000e-01,1.967572316322489412e+00,7.537792120986392064e+00,2.000000000000000000e+01
-3.599095071449843184e-05,3.715320750950717148e-05,2.565856821815239814e-04,1.838241828848695414e-03,1.276993163283238371e-02,8.149935539256274175e-02,4.573433466660201674e-01,2.145085676308148059e+00,7.835270750724967925e+00,2.000000000000000000e+01
-4.584457677608541252e-05,5.258314668887072754e-05,3.478663170837391545e-04,2.388332243997330108e-03,1.587677412478480030e-02,9.683383557071571779e-02,5.187761249668556562e-01,2.322746728504439861e+00,8.117180275711058712e+00,2.000000000000000000e+01
-5.713365160246293510e-05,7.298036015421504067e-05,4.633223954242489612e-04,3.054312844920080948e-03,1.947060789081780235e-02,1.137502994900895792e-01,5.832892465779097035e-01,2.500086091265202093e+00,8.384641374329332209e+00,2.000000000000000000e+01
-6.974432570114118919e-05,9.951399882322940120e-05,6.072889723963411724e-04,3.850719131462807497e-03,2.358556820913653221e-02,1.322659880150341694e-01,6.506835990964381367e-01,2.676701712721993864e+00,8.638679570252836726e+00,2.000000000000000000e+01
-8.346079017093441146e-05,1.335304473694932069e-04,7.845041599907760484e-04,4.792551781899631776e-03,2.825416002924706002e-02,1.523900431744767692e-01,7.207613456364869720e-01,2.852250662549383531e+00,8.880234163085336974e+00,2.000000000000000000e+01
-9.794831936721377756e-05,1.765641658118440038e-04,1.000101621349017362e-03,5.895178299686505696e-03,3.350708353445619458e-02,1.741241568122718630e-01,7.933276264980645420e-01,3.026441890632060705e+00,9.110166263161122657e+00,2.000000000000000000e+01
-1.127365631575042446e-04,2.303474405394431094e-04,1.259599451630285171e-03,7.174235610756900944e-03,3.937309589723678865e-02,1.974632214641372785e-01,8.681919073378366880e-01,3.199029839210366877e+00,9.329266024695430204e+00,2.000000000000000000e+01
-1.272033438510429028e-04,2.968189358509325726e-04,1.568885774956858999e-03,8.645534853576306716e-03,4.587890630764906996e-02,2.223959724572450447e-01,9.451690289060473704e-01,3.369808808451657978e+00,9.538259161223265892e+00,2.000000000000000000e+01
-1.405591893806948085e-04,3.781309598889372289e-04,1.934201407697833369e-03,1.032496939650246956e-02,5.304910125621929706e-02,2.489056128207931817e-01,1.024080005656491377e+00,3.538607987177393888e+00,9.737812818155964223e+00,2.000000000000000000e+01
-1.518328083717022242e-04,4.766553810700770600e-04,2.362119949395414913e-03,1.222842692431473817e-02,6.090609704223513832e-02,2.769704147309759446e-01,1.104752613822339136e+00,3.705287070860228571e+00,9.928540869192223894e+00,2.000000000000000000e+01
