1.110185328988022579e-02,2.109903708721711513e-01,8.106559236190439277e-01,1.810098511532863830e+00,3.209318134636837794e+00,5.008314793171257051e+00,7.207088489670704590e+00,9.805639251223205122e+00,1.280396737017986020e+01,1.620207602576954642e+01,2.000000000000000000e+01
2.219959313631281184e-02,2.219766792178532733e-01,8.213079374624746576e-01,1.820193367887973368e+00,3.218632970649662806e+00,5.016626747157967081e+00,7.214174710196372686e+00,9.811276973965304293e+00,1.280793452869375670e+01,1.620415550579401298e+01,2.000000000000000000e+01
3.329319472834272459e-02,2.329589003225861488e-01,8.319560171053164144e-01,1.830284545151022568e+00,3.227944485045417089e+00,5.024935841528392011e+00,7.221258652294677560e+00,9.816913206978242101e+00,1.281190160850926496e+01,1.620623777736610549e+01,2.000000000000000000e+01
4.438263360129176410e-02,2.439370098192806535e-01,8.426001384732473287e-01,1.840372019792153813e+00,3.237252655414992741e+00,5.033242057311720252e+00,7.228340310357333820e+00,9.822547987373670964e+00,1.281586867236778637e+01,1.620832230273813579e+01,2.000000000000000000e+01
5.546788563259485993e-02,2.549109836857293421e-01,8.532402778451327885e-01,1.850455768687422342e+00,3.246557460002899020e+00,5.041545377030801411e+00,7.235419681376059842e+00,9.828181346608241498e+00,1.281983573402820831e+01,1.621040864254161917e+01,2.000000000000000000e+01
6.654892703815296073e-02,2.658807982429859940e-01,8.638764118574850936e-01,1.860535769141923756e+00,3.255858877759256753e+00,5.049845784631831869e+00,7.242496763874703980e+00,9.833813308527222574e+00,1.282380277363324339e+01,1.621249643526318707e+01,2.000000000000000000e+01
7.762573436942636629e-02,2.768464301546914030e-01,8.745085175104865272e-01,1.870611998912211638e+00,3.265156888370038146e+00,5.058143265339362316e+00,7.249571556961819319e+00,9.839443888708299113e+00,1.282776974878827758e+01,1.621458538133292038e+01,2.000000000000000000e+01
8.869828451144516623e-02,2.878078564273472972e-01,8.851365721750537041e-01,1.880684436225934064e+00,3.274451472264719332e+00,5.066437805464349964e+00,7.256644059551905279e+00,9.845073094595505836e+00,1.283173660251423343e+01,1.621667523073682204e+01,2.000000000000000000e+01
9.976655468184462972e-02,2.987650544114694440e-01,8.957605536003439006e-01,1.890753059797110280e+00,3.283742610602861323e+00,5.074729392189016863e+00,7.263714269765099374e+00,9.850700926084590137e+00,1.283570326892336944e+01,1.621876577333096492e+01,2.000000000000000000e+01
1.108305224309468623e-01,3.097180018034826343e-01,9.063804399210899643e-01,1.900817848836005686e+00,3.293030285242577015e+00,5.083018013347162523e+00,7.270782184494182232e+00,9.856327376338736457e+00,1.283966967723851660e+01,1.622085683123400912e+01,2.000000000000000000e+01
1.218901656428310609e-01,3.206666766481707231e-01,9.169962096641897098e-01,1.910878783053074681e+00,3.302314478694586608e+00,5.091303657213457790e+00,7.277847799117678207e+00,9.861952432693669834e+00,1.284363575460938378e+01,1.622294825282447306e+01,2.000000000000000000e+01
1.329454625372560594e-01,3.316110573414581819e-01,9.276078417540645216e-01,1.920935842656907866e+00,3.311595174065765868e+00,5.099586312310790071e+00,7.284911107334304248e+00,9.867576077565276549e+00,1.284760142805742511e+01,1.622503990798163898e+01,2.000000000000000000e+01
1.439963916722446502e-01,3.425511226332825232e-01,9.382153155163961422e-01,1.930989008346461588e+00,3.320872354995915376e+00,5.107865967241027150e+00,7.291972101094167158e+00,9.873198289309000231e+00,1.285156662579149511e+01,1.622713168429406849e+01,2.000000000000000000e+01
1.550429319470968681e-01,3.534868516303160679e-01,9.488186106799736397e-01,1.941038261298134504e+00,3.330146005591117842e+00,5.116142610541741576e+00,7.299030770604230334e+00,9.878819043003900902e+00,1.285553127807114748e+01,1.622922348402395443e+01,2.000000000000000000e+01
1.660850626055785095e-01,3.644182237983062400e-01,9.594177073764894592e-01,1.951083583148409906e+00,3.339416110356513645e+00,5.124416230569339703e+00,7.306087104388586440e+00,9.884438311149573053e+00,1.285949531774659071e+01,1.623131522166433527e+01,2.000000000000000000e+01
1.771227632390276474e-01,3.753452189638276648e-01,9.700125861382277170e-01,1.961124955972890715e+00,3.348682654130792802e+00,5.132686815407605074e+00,7.313141089387276139e+00,9.890056064273595737e+00,1.286345868056924679e+01,1.623340682196326412e+01,2.000000000000000000e+01
1.881560137891342410e-01,3.862678173152712113e-01,9.806032278936821500e-01,1.971162362262581791e+00,3.357945622024163690e+00,5.140954352799746552e+00,7.320192711080503400e+00,9.895672271452859547e+00,1.286742130534129736e+01,1.623549821831750606e+01,2.000000000000000000e+01
1.991847945501707129e-01,3.971859994029309782e-01,9.911896139612117462e-01,1.981195784898245327e+00,3.367204999361065099e+00,5.149218830101481181e+00,7.327241953627896542e+00,9.901286900755266629e+00,1.287138313395372258e+01,1.623758935145972160e+01,2.000000000000000000e+01
2.102090861704837277e-01,4.080997461380881930e-01,1.001771726040901589e+00,1.991225207123618501e+00,3.376460771628441826e+00,5.157480234252452611e+00,7.334288800014842735e+00,9.906899919609788441e+00,1.287534411134866197e+01,1.623968016838005468e+01,2.000000000000000000e+01
2.212288696530949894e-01,4.190090387910306302e-01,1.012349546204837525e+00,2.001250612518185701e+00,3.385712924430077653e+00,5.165738551763250364e+00,7.341333232199972691e+00,9.912511295113315413e+00,1.287930418543187194e+01,1.624177062143557038e+01,2.000000000000000000e+01
2.322441263553002011e-01,4.299138589879817340e-01,1.022923056886026361e+00,2.011271984970115945e+00,3.394961443447133131e+00,5.173993768715388519e+00,7.348375231259460350e+00,9.918120994282590530e+00,1.288326330695374367e+01,1.624386066761108083e+01,2.000000000000000000e+01
