2.606159888640523192e+01,2.768483759978176906e+01,3.255455373991137691e+01,3.890573753707420934e+01,4.333148270699834370e+01
3.174758471653836622e+01,3.337164350323156725e+01,3.824381986331117389e+01,4.404670291798543502e+01,4.694043483967241315e+01
3.655738882212857987e+01,3.817464700392041976e+01,4.302642154929593943e+01,4.859456615094711651e+01,5.084996601285618567e+01
4.083422570000789165e+01,4.249366342116458384e+01,4.747197658463466752e+01,5.309106897555697913e+01,5.508511057343828554e+01
4.491668283064414169e+01,4.666078731638415178e+01,5.189310077360416074e+01,5.775163336384846957e+01,5.967298790565081390e+01
4.903073745099732150e+01,5.089031123107326948e+01,5.646903257130112053e+01,6.269040725993006902e+01,6.464297608771573778e+01
5.331782058938106417e+01,5.531592862726957094e+01,6.131025274093507704e+01,6.798157752482563865e+01,7.002690001184404878e+01
5.786930399749494569e+01,6.002490833800094094e+01,6.649172135951890539e+01,7.368153871847100334e+01,7.585923517219805490e+01
6.274937582565692651e+01,6.507965494821912955e+01,7.207049231590573868e+01,7.983891270374658689e+01,8.217732842575550478e+01
6.800840601361655047e+01,7.053012213876280612e+01,7.809527051420155885e+01,8.649969875743366288e+01,8.902163713969871139e+01
7.369048512189527855e+01,7.642078808467580586e+01,8.461169697301738779e+01,9.371011914792035213e+01,9.643598825668838970e+01
7.983766699690045243e+01,8.279458556528513213e+01,9.166534127043918545e+01,1.015182870005847633e+02,1.044678589369247135e+02
