3.779299972508358252e+00,4.114119178947184707e+00,5.118576798263664962e+00,6.736527788300876729e+00,8.874968895867667129e+00,1.139369245536966702e+01,1.409337587395840785e+01,1.669885671511315550e+01,1.883598533320299850e+01,2.000000000000000000e+01
7.249761117298838542e+00,7.591375224828191826e+00,8.616217547416249900e+00,1.024351274206247631e+01,1.234423323471186684e+01,1.473430806695291118e+01,1.717069862718722462e+01,1.934782807085741396e+01,2.089530949364110413e+01,2.137878211494492575e+01
9.873419514316942980e+00,1.021137115155058339e+01,1.122522606325150463e+01,1.282603834941154375e+01,1.487334094731835066e+01,1.716997832348128483e+01,1.946066276936202044e+01,2.143091876852505351e+01,2.270639316587437051e+01,2.285261623591445357e+01
1.185086503131008762e+01,1.219176734581910537e+01,1.321447428934616752e+01,1.482554315978224757e+01,1.687775295665754172e+01,1.916510150361241571e+01,2.142167445360093225e+01,2.332068103792521896e+01,2.447341387574587657e+01,2.442805516320339621e+01
1.343703992221944254e+01,1.378854024148413693e+01,1.484304119927820587e+01,1.650243100198733970e+01,1.861213685153710884e+01,2.095584862499153189e+01,2.325424198609314885e+01,2.516377013919509409e+01,2.627524150589553287e+01,2.611210344129904470e+01
1.481477649991077783e+01,1.518275319496976472e+01,1.628668328014672895e+01,1.802291715844936348e+01,2.022810588240457008e+01,2.267354370546127385e+01,2.506369391754669351e+01,2.703474212744359306e+01,2.815288046048535975e+01,2.791224850172179117e+01
1.609995573208696484e+01,1.648872707272848004e+01,1.765504109465304339e+01,1.948886057860955034e+01,2.181672660497034855e+01,2.439568731581153926e+01,2.691164326841936116e+01,2.897770028353556881e+01,3.013221967347767816e+01,2.983649395282540695e+01
1.736388655132849124e+01,1.777678144305091834e+01,1.901546611821820321e+01,2.096276886497486913e+01,2.343395589426679138e+01,2.617022467427372590e+01,2.883688597152673694e+01,3.102154233172001341e+01,3.223193619430386292e+01,3.189339516456631074e+01
1.865078635647086003e+01,1.909058172025011402e+01,2.040996781158789375e+01,2.248396047216276372e+01,2.511549154901074843e+01,2.802844316340880582e+01,3.086567500824618904e+01,3.318704135202568040e+01,3.446705128707156973e+01,3.409209730645506653e+01
1.998896079427189676e+01,2.045816255704559694e+01,2.186576784536668683e+01,2.407833134323007584e+01,2.688543361760746464e+01,2.999222890997802793e+01,3.301731913325422596e+01,3.549061313909427895e+01,3.685080261292588233e+01,3.644237600781017505e+01
2.139754628190231145e+01,2.189856200129095498e+01,2.340160915945686781e+01,2.576413340957568820e+01,2.876134602348040659e+01,3.207825424988833873e+01,3.530737862295366369e+01,3.794645236468290506e+01,3.939570982483034101e+01,3.895468082109351826e+01
2.289049942612235000e+01,2.342574420653201628e+01,2.503147854776099024e+01,2.755537337413070986e+01,3.075722304935392160e+01,3.430042415936186728e+01,3.774952954323846654e+01,4.056778192588311782e+01,4.211420758366653416e+01,4.164018168156911059e+01
2.447894584324150458e+01,2.505090882311618472e+01,2.676679776274021805e+01,2.946381297693412904e+01,3.288523582742424622e+01,3.667131880214569151e+01,4.035666747455588421e+01,4.336759992551202458e+01,4.501903547549916595e+01,4.451081856984935570e+01
2.617256535688834873e+01,2.678385333624722620e+01,2.861771727432385148e+01,3.150015219680738809e+01,3.515676866688777125e+01,3.920305410055731699e+01,4.314157222894657906e+01,4.635913804219187995e+01,4.812348936646395714e+01,4.757935459813268864e+01
2.798041448148986632e+01,2.863378251150339437e+01,3.059388660154397144e+01,3.367473651353250119e+01,3.758304248519608137e+01,4.190780474089748964e+01,4.611731871418048456e+01,4.955615381237726780e+01,5.144159397963115055e+01,5.085943275615909442e+01
