1.134922035949190305e-01,3.122968765992361617e-01,9.087108956121875414e-01,1.902734887022434096e+00,3.294370740102078532e+00,5.083624366817002915e+00,7.270514432434448615e+00,9.855100344366135801e+00,1.283757245294002658e+01,1.621854403356347518e+01,2.000000000000000000e+01
2.294199175046750805e-01,4.270204142389531499e-01,1.019821904441787330e+00,2.007828958004532094e+00,3.391053655818399459e+00,5.169528037539251386e+00,7.343334670939936082e+00,9.912676686086589584e+00,1.287801285576861865e+01,1.624020042895679339e+01,2.000000000000000000e+01
3.473148955213898881e-01,5.437068638728824732e-01,1.132882768927360173e+00,2.114857614094999061e+00,3.489665933300473366e+00,5.257384300556838141e+00,7.418170682208078404e+00,9.972318021908250785e+00,1.292028213324125474e+01,1.626259728001926774e+01,2.000000000000000000e+01
4.667859078361256131e-01,6.619692521393774065e-01,1.247519285049132787e+00,2.223465973383368155e+00,3.589869640447577837e+00,5.346842687502085134e+00,7.494573922842905134e+00,1.003334352787239503e+01,1.296351919022188781e+01,1.628557897009652322e+01,2.000000000000000000e+01
5.875050428652114354e-01,7.814811788881429466e-01,1.363409586956937369e+00,2.333332654027615582e+00,3.691326836191326066e+00,5.437516712604764990e+00,7.572085867544587678e+00,1.009528354657321536e+01,1.300742778280451617e+01,1.630887083570148377e+01,2.000000000000000000e+01
7.091871156037111712e-01,9.019559571069171167e-01,1.480262481616534620e+00,2.444154589203237027e+00,3.793712934550919513e+00,5.529059362637328334e+00,7.650362465572128734e+00,1.015783903871098914e+01,1.305174455704906578e+01,1.633236800881342887e+01,2.000000000000000000e+01
8.315739535793724713e-01,1.023133307675991865e+00,1.597811369965849826e+00,2.555655870835339183e+00,3.896744398329993420e+00,5.621189375294128432e+00,7.729139445205257530e+00,1.022077709438200266e+01,1.309631432639027615e+01,1.635597806332991411e+01,2.000000000000000000e+01
9.544308444273879033e-01,1.144777596501689976e+00,1.715817852724596193e+00,2.667596075912658460e+00,4.000183014729795872e+00,5.713678278649510389e+00,7.808209720298014744e+00,1.028393081206576909e+01,1.314101385188528859e+01,1.637964274083087801e+01,2.000000000000000000e+01
1.077549171113816540e+00,1.266680427421437827e+00,1.834074196344301466e+00,2.779770196861081288e+00,4.103830734735133490e+00,5.806341979069697956e+00,7.887412461400966635e+00,1.034716959381690593e+01,1.318575487817996006e+01,1.640331616348148458e+01,2.000000000000000000e+01
1.200747883790173276e+00,1.388661594839699420e+00,1.952402727988277853e+00,2.892005814958314325e+00,4.207524544570360625e+00,5.899032264621228983e+00,7.966620040980290973e+00,1.041039355464679517e+01,1.323046838824354765e+01,1.642696461872628078e+01,2.000000000000000000e+01
1.323872657426577115e+00,1.510567913806459384e+00,2.070653682946106411e+00,3.004159461537711628e+00,4.311130822429459997e+00,5.991629497433773821e+00,8.045731443441653141e+00,1.047352386672334035e+01,1.327510147544861496e+01,1.645056175290830680e+01,2.000000000000000000e+01
1.446793778109195960e+00,1.632270883991082666e+00,2.188702201636743006e+00,3.116112620263902677e+00,4.414540430729807063e+00,6.084037202157590585e+00,8.124665938575502011e+00,1.053649852483103011e+01,1.331961246303542090e+01,1.647408719002046595e+01,2.000000000000000000e+01
1.569403382154325177e+00,1.753663801737715966e+00,2.306445060487888554e+00,3.227767984477449836e+00,4.517664517838001714e+00,6.176177499716316355e+00,8.203359028300782896e+00,1.059926822978021299e+01,1.336396858676401145e+01,1.649752488001081474e+01,2.000000000000000000e+01
1.691612530075743193e+00,1.874658776300461849e+00,2.423797514974617595e+00,3.339046069264727912e+00,4.620430953360166626e+00,6.267987621503504414e+00,8.281759036605647495e+00,1.066179379220967149e+01,1.340814387322390466e+01,1.652086219182568172e+01,2.000000000000000000e+01
1.813348407716373956e+00,1.995183907534582302e+00,2.540690406989207339e+00,3.449882254939074411e+00,4.722781380207742963e+00,6.359417042003125964e+00,8.359824610644828624e+00,1.072404398371428158e+01,1.345211774419222728e+01,1.654408913868062925e+01,2.000000000000000000e+01
