1.134921459232540314e-01,1.685626700460575722e-01,3.337742424144681808e-01,6.091268859755984977e-01,9.946206459725260851e-01,1.490255608793308317e+00,2.096031936511231653e+00,2.811949932295426002e+00,3.638010164057447593e+00,4.574213698311245579e+00,5.620562543135504185e+00,6.777060488574271346e+00,8.043714703570802982e+00,9.420538774870530929e+00,1.090755849760810747e+01,1.250482292257150441e+01,1.421242545554424730e+01,1.603054419635862260e+01,1.795951913404622147e+01,2.000000000000000000e+01
2.294192754266877465e-01,2.841560822574083489e-01,4.483665027495701283e-01,7.220507411092740302e-01,1.105209182677197699e+00,1.597842521089905876e+00,2.199951969784042394e+00,2.911539626059963748e+00,3.732609088153109766e+00,4.663166485502164171e+00,5.703222168786880708e+00,6.852793417863836112e+00,8.111908637082473561e+00,9.480613525816492526e+00,1.095897937458938998e+01,1.254711227666513196e+01,1.424515806713686850e+01,1.605328754138191627e+01,1.797162175887935120e+01,2.000000000000000000e+01
3.473117355211522983e-01,4.017133535678112932e-01,5.649182077077883335e-01,8.369271061068020989e-01,1.217741505693197945e+00,1.707363868975627197e+00,2.305798187420657452e+00,3.013050780366617332e+00,3.829131468179972408e+00,4.754055218629066992e+00,5.787844321909147993e+00,6.930531010359214150e+00,8.182160125614624135e+00,9.542790863077854624e+00,1.101249579978849802e+01,1.259135478293227628e+01,1.427944269086910722e+01,1.607681947354394580e+01,1.798356470238078231e+01,2.000000000000000000e+01
4.667766219551830464e-01,5.208428448791979637e-01,6.830415136512427710e-01,9.533745243942726155e-01,1.331845143549381438e+00,1.818458549919472089e+00,2.413222501676000498e+00,3.116148207445887053e+00,3.927251375265584432e+00,4.846553341470597687e+00,5.874082079665759792e+00,7.009872779152440891e+00,8.253967647178590994e+00,9.606414823814992232e+00,1.106726712057449724e+01,1.263658293864414439e+01,1.431443327645620300e+01,1.610091437418874349e+01,1.799613303174646362e+01,2.000000000000000000e+01
5.874863364081687189e-01,6.412177188384722282e-01,8.024118661293828669e-01,1.071071790441612714e+00,1.447202475025882284e+00,1.930811379641377945e+00,2.521908919112318515e+00,3.220508982354716387e+00,4.026629426279727753e+00,4.940292464414658191e+00,5.961524898529710015e+00,7.090358235462702829e+00,8.326828887735802098e+00,9.670978760568742061e+00,1.112285620947525722e+01,1.268251590747397728e+01,1.435001321629597548e+01,1.612538815045703089e+01,1.800865981633135249e+01,2.000000000000000000e+01
7.091586041064266155e-01,7.625554754412786629e-01,9.227460894458350271e-01,1.189734056525706407e+00,1.563525182773855660e+00,2.044127824316239739e+00,2.631553123042605691e+00,3.325815242443824982e+00,4.126931596567404270e+00,5.034923073113539260e+00,6.049814259163129648e+00,7.171633643776239353e+00,8.400413645411427765e+00,9.736190092751217051e+00,1.117900071175555077e+01,1.272888304495652534e+01,1.438587539276256244e+01,1.615002844601825771e+01,1.802141833653955416e+01,2.000000000000000000e+01
8.315380570524797399e-01,8.846000306590209306e-01,1.043785951478644503e+00,1.309099478425350682e+00,1.680546419483375686e+00,2.158134989024194539e+00,2.741875929725801964e+00,3.431782634934409160e+00,4.227871263517086753e+00,5.130160814736511199e+00,6.138673105346685865e+00,7.253432581242372557e+00,8.474465960327648872e+00,9.801801920972437188e+00,1.123547136558359227e+01,1.277550855817097286e+01,1.442195085328489945e+01,1.617482876055273877e+01,1.803414643297064046e+01,2.000000000000000000e+01
9.543906708813324480e-01,1.007116944527005398e+00,1.165295765464024136e+00,1.428930566844564209e+00,1.798026768762322813e+00,2.272591974424203798e+00,2.852636018190723544e+00,3.538170988122124161e+00,4.329211214742657354e+00,5.225773215578310982e+00,6.227875604836205170e+00,7.335539010164786156e+00,8.548786040959578614e+00,9.867641220268266622e+00,1.129213043594585386e+01,1.282227925091383902e+01,1.445811115231879818e+01,1.619965338013585310e+01,1.804695693679833113e+01,2.000000000000000000e+01
1.077507317813205967e+00,1.129897103590881580e+00,1.287066460923908195e+00,1.549018476025104896e+00,1.915757997704236937e+00,2.387291778779545570e+00,2.963628474615672470e+00,3.644778618689729299e+00,4.430754583062484819e+00,5.321570525975459987e+00,6.317242317851859745e+00,7.417787407095940644e+00,8.623224554222966631e+00,9.933573417371311720e+00,1.134885428127215690e+01,1.286908869825069601e+01,1.449430092577665441e+01,1.622451382191611202e+01,1.805972831195419559e+01,2.000000000000000000e+01
1.200706339172743053e+00,1.252759057882235849e+00,1.408917214010714236e+00,1.669183494333328355e+00,2.033562108580852623e+00,2.502058897965041773e+00,3.074681317947035364e+00,3.751438399706925164e+00,4.532340690981098597e+00,5.417400166732528888e+00,6.406630100953804252e+00,7.500044912070660708e+00,8.697660039750255478e+00,9.999491922000940392e+00,1.140555793253741612e+01,1.291587557972697553e+01,1.453046045594645186e+01,1.624932779969090291e+01,1.807251099425999996e+01,2.000000000000000000e+01
