0.000000000000000000e+00,2.000000000000000389e-01,8.000000000000001554e-01,1.800000000000000488e+00,3.200000000000000622e+00,5.000000000000000000e+00,7.200000000000001954e+00,9.800000000000002487e+00,1.280000000000000249e+01,1.620000000000000284e+01,2.000000000000000000e+01
6.646316222340797886e-01,8.579853060117390573e-01,1.438046357344716863e+00,2.404814776233012985e+00,3.758290562676627644e+00,5.498473716675559508e+00,7.625364238229813019e+00,1.013896212733938285e+01,1.303926738400427077e+01,1.632628000822447945e+01,2.000000000000000000e+01
1.307176484804486449e+00,1.494104719956441674e+00,2.054889425412306903e+00,2.989530601172083024e+00,4.298028247235769150e+00,5.980382363603364837e+00,8.036592950274872749e+00,1.046666000725029022e+01,1.327058353452961725e+01,1.644836353211285385e+01,2.000000000000000000e+01
1.928368565656475297e+00,2.109084879999910900e+00,2.651233823030216374e+00,3.554815394747392610e+00,4.819829595151439605e+00,6.446276424242356029e+00,8.434155882020146322e+00,1.078346796848480516e+01,1.349421268363633253e+01,1.656639002747473199e+01,2.000000000000000000e+01
2.528917451487682211e+00,2.703628276972805722e+00,3.227760753428174922e+00,4.101314880853791145e+00,5.324290659249653501e+00,6.896688088615761103e+00,8.818507168952118391e+00,1.108974790025872004e+01,1.371041028253556782e+01,1.668049431578266351e+01,2.000000000000000000e+01
3.109509148307847415e+00,3.278414056824769052e+00,3.785128782375533518e+00,4.629653324960141703e+00,5.811987684578593161e+00,7.332131861230886116e+00,9.190085854917024122e+00,1.138584966563700362e+01,1.391942329339082640e+01,1.679080673817849245e+01,2.000000000000000000e+01
3.670806865062350433e+00,3.834098796411727239e+00,4.323974590459856771e+00,5.140434247206739471e+00,6.283477766652374896e+00,7.753105148796763046e+00,9.549316393639905698e+00,1.167211150118180107e+01,1.412149047142244740e+01,1.689745330436185000e+01,2.000000000000000000e+01
4.213451771214710817e+00,4.371317253502564171e+00,4.844913700366122455e+00,5.634241111805387447e+00,6.739299487820358259e+00,8.160088828411034001e+00,9.896609133577417339e+00,1.194886040331950383e+01,1.431684263763729703e+01,1.700055583653079694e+01,2.000000000000000000e+01
4.738063729153417114e+00,4.890683091861882659e+00,5.348541179987279293e+00,6.111637993529609680e+00,7.179973532488871157e+00,8.553547796865062836e+00,1.023236078665818738e+01,1.221641250186824479e+01,1.450570294249523151e+01,1.710023210853915288e+01,2.000000000000000000e+01
5.245242002259713487e+00,5.392789582237116797e+00,5.835432322169324948e+00,6.573170222056339718e+00,7.606003281898159329e+00,8.933931501694784671e+00,1.055695488144621841e+01,1.247507342115245521e+01,1.468828712081349863e+01,1.719659598042934689e+01,2.000000000000000000e+01
5.735565939445184114e+00,5.878210280050732983e+00,6.306143301867376039e+00,7.019365004895117721e+00,8.017875389133955366e+00,9.301674454583888974e+00,1.087076220124491854e+01,1.272513862911704585e+01,1.486480373820026912e+01,1.728975752849458658e+01,2.000000000000000000e+01
6.209595636941065422e+00,6.347499680571655034e+00,6.761211811463422094e+00,7.450732029616370156e+00,8.416060335030495665e+00,9.657196727705798622e+00,1.117414120764228258e+01,1.296689377483994576e+01,1.503545442929878462e+01,1.737982317101880625e+01,2.000000000000000000e+01
6.667872578095255243e+00,6.801193852314303179e+00,7.201157674971444322e+00,7.867764046066683115e+00,8.801012965600016003e+00,1.000090443357144210e+01,1.146743844998096407e+01,1.320061501482858191e+01,1.520043412811429384e+01,1.746689578983810165e+01,2.000000000000000000e+01
7.110920251907857370e+00,7.239811049388778841e+00,7.626483441831542365e+00,8.270937429236150606e+00,9.173173011602601790e+00,1.033319018893089236e+01,1.175098896122102943e+01,1.342656932847300943e+01,1.535993129068683061e+01,1.755107484786249472e+01,2.000000000000000000e+01
7.539244751011802137e+00,7.663852303501684560e+00,8.037674960971330052e+00,8.660712723420740389e+00,9.532965590849915571e+00,1.065443356325885205e+01,1.202511664064755337e+01,1.364501482301601953e+01,1.551412811036425055e+01,1.763245650269224640e+01,2.000000000000000000e+01
7.953335349781644581e+00,8.073801996283828331e+00,8.435201935790379579e+00,9.037535168301296551e+00,9.880801693816582798e+00,1.096500151233623299e+01,1.229013462386025424e+01,1.385620102838863943e+01,1.566320072592139390e+01,1.771113371645851586e+01,2.000000000000000000e+01
8.353665063230874210e+00,8.470128412598565859e+00,8.819518460701640805e+00,9.401835207540095496e+00,1.021707865311393526e+01,1.126524879742315655e+01,1.254634564046776113e+01,1.406036918224774723e+01,1.580731942276311663e+01,1.778719636201386933e+01,2.000000000000000000e+01
8.740691187336190993e+00,8.853284275462829811e+00,9.191063539842744490e+00,9.754028980475935029e+00,1.054218059736240143e+01,1.155551839050214369e+01,1.279404235989516359e+01,1.425775250554145934e+01,1.594664882744103096e+01,1.786073132559387844e+01,2.000000000000000000e+01
9.114855821405951630e+00,9.223707263191892380e+00,9.550261588549714631e+00,1.009451879747941661e+01,1.085647888998100008e+01,1.183614186605446328e+01,1.303350772569980975e+01,1.444857646891703595e+01,1.608134809570614365e+01,1.793182260606713285e+01,2.000000000000000000e+01
9.476586373089492810e+00,9.581820509358596638e+00,9.897522918165913453e+00,1.042369359951143970e+01,1.116033255339517538e+01,1.210743977981712050e+01,1.326501527877727682e+01,1.463305905027564258e+01,1.621157109431221954e+01,1.800055141088700594e+01,2.000000000000000000e+01
9.826296046604181100e+00,9.928033086138139396e+00,1.023324420474001428e+01,1.074192940240980576e+01,1.145408867914751383e+01,1.236972203495313494e+01,1.348882946982667619e+01,1.481141098376813403e+01,1.633746657677750846e+01,1.806699624885479594e+01,2.000000000000000000e+01
1.016438431473791759e+01,1.026274047159053815e+01,1.055780894214840160e+01,1.104958972641150616e+01,1.173808282437985184e+01,1.262328823605343864e+01,1.370520596143226655e+01,1.498383600051633913e+01,1.645917835330565282e+01,1.813123301980020585e+01,2.000000000000000000e+01
1.049123737516625354e+01,1.058632500141459154e+01,1.087158788015960376e+01,1.134702601140129019e+01,1.201263939513965440e+01,1.286842803137469105e+01,1.391439192010640369e+01,1.515053106133479055e+01,1.657684545505985341e+01,1.819333510128159048e+01,2.000000000000000000e+01
1.080722859160535521e+01,1.089915630568930105e+01,1.117493944794114213e+01,1.163457801836087313e+01,1.227807201694849937e+01,1.310542144370401729e+01,1.411662629862742691e+01,1.531168658171873176e+01,1.669060229297792830e+01,1.825337343240502008e+01,2.000000000000000000e+01
1.111271892030477915e+01,1.120159173110173079e+01,1.146821016349258748e+01,1.191257421747734924e+01,1.253468389305601605e+01,1.333453919022858436e+01,1.431214010899505951e+01,1.546748664935543793e+01,1.680057881130971964e+01,1.831141659485790996e+01,2.000000000000000000e+01
1.140805732236718129e+01,1.149397674914350986e+01,1.175173502947249560e+01,1.218133216335413671e+01,1.278276815078843498e+01,1.355604299177538685e+01,1.450115668631499588e+01,1.561810923440726384e+01,1.690690063605218540e+01,1.836753089124976768e+01,2.000000000000000000e+01
1.169358116236604772e+01,1.177664535074238650e+01,1.202583791587140460e+01,1.244115885775310204e+01,1.302260817638748058e+01,1.377018587177453490e+01,1.468389194391427033e+01,1.576372639280668508e+01,1.700968921845177917e+01,1.842178042084955081e+01,2.000000000000000000e+01
1.196961659371666542e+01,1.204992042777949912e+01,1.229083192996799845e+01,1.269235110028216518e+01,1.325447793872200108e+01,1.397721244528749907e+01,1.486055461997866622e+01,1.590450446279550079e+01,1.710906197373800097e+01,1.847422715280616856e+01,2.000000000000000000e+01
1.223647893124065433e+01,1.231411414192824871e+01,1.254701977399103008e+01,1.293519582742899665e+01,1.347864230224215198e+01,1.417735919843049075e+01,1.503134651599402005e+01,1.604060425493273456e+01,1.720513241524663783e+01,1.852493099693572631e+01,2.000000000000000000e+01
1.249447301134955346e+01,1.256952828123605848e+01,1.279469409089557175e+01,1.316997044032809505e+01,1.369535732953362661e+01,1.437085475851216465e+01,1.519646272726371450e+01,1.617218123578827260e+01,1.729801028408584074e+01,1.857394987215641891e+01,2.000000000000000000e+01
