1.134921920598137568e-01,4.241246392734590587e-01,1.356021980914394964e+00,2.909186666809768340e+00,5.083628076810509988e+00,7.879383980826688116e+00,1.129660842562382861e+01,1.533593589709929539e+01,2.000000000000000000e+01
2.294200462153239695e-01,5.381718089157514484e-01,1.464427097017033885e+00,3.008201571191699397e+00,5.169544788679267810e+00,7.948612878325180375e+00,1.134586354082021131e+01,1.536244024397129770e+01,2.000000000000000000e+01
3.473162009553811269e-01,6.541816308851077233e-01,1.574777920674287568e+00,3.109150531782890248e+00,5.257417421731102714e+00,8.019865227074253866e+00,1.139709085718001624e+01,1.539004465218679485e+01,2.000000000000000000e+01
4.667907706997826423e-01,7.717701708567448193e-01,1.686708371327631406e+00,3.211687391529383540e+00,5.346884302393346999e+00,8.092641739512439258e+00,1.144952195758773783e+01,1.541832382315336858e+01,2.000000000000000000e+01
5.875159009080300754e-01,8.906105771134082971e-01,1.799894605729543073e+00,3.315476408103883887e+00,5.437559745304473502e+00,8.166484877328926473e+00,1.150275347184162555e+01,1.544701371510790544e+01,2.000000000000000000e+01
7.092045717744470679e-01,1.010413070361318111e+00,1.914038566121931018e+00,3.420199678734548332e+00,5.529101488542075948e+00,8.241059092744341896e+00,1.155650279180821549e+01,1.547595881502207504e+01,2.000000000000000000e+01
8.315967225488950509e-01,1.130914842807827281e+00,2.028869203584624081e+00,3.525576542582857797e+00,5.621229151622441300e+00,8.316106498994788154e+00,1.161057192726182485e+01,1.550505228676784242e+01,2.000000000000000000e+01
9.544570087073429576e-01,1.251879600443389640e+00,2.144147375651529686e+00,3.631368354017051381e+00,5.713715023293038264e+00,8.391429185878111596e+00,1.166481453152365688e+01,1.553421797238791768e+01,2.000000000000000000e+01
1.077576962766579882e+00,1.373099440278473304e+00,2.259666872814153571e+00,3.737375404634999398e+00,5.806375503877653443e+00,8.466872968026855517e+00,1.171912011876484705e+01,1.556339937396887585e+01,2.000000000000000000e+01
1.200775886082998678e+00,1.494395102228469607e+00,2.375252750664882395e+00,3.843432277496587002e+00,5.899062516733986961e+00,8.542316712347538754e+00,1.177340366254109583e+01,1.559255364284602763e+01,2.000000000000000000e+01
1.323899848531931989e+00,1.615614486129081984e+00,2.490758398920531747e+00,3.949402795148325040e+00,5.991656595531084761e+00,8.617664532700294089e+00,1.182759891654765916e+01,1.562164774012121526e+01,2.000000000000000000e+01
