0.000000000000000000e+00,5.555555555555555802e-01,2.222222222222222321e+00,5.000000000000000000e+00,8.888888888888889284e+00,1.388888888888888573e+01,2.000000000000000000e+01
6.646316222340797886e-01,1.201725188283133239e+00,2.813005886430293145e+00,5.498473716675559508e+00,9.258128679018932772e+00,1.409197077346041027e+01,2.000000000000000000e+01
1.307176484804486449e+00,1.826421582448806147e+00,3.384156875381766127e+00,5.980382363603364837e+00,9.615098047113603386e+00,1.428830392591247822e+01,2.000000000000000000e+01
1.928368565656475297e+00,2.430358327721573009e+00,3.936327613916867030e+00,6.446276424242356029e+00,9.960204758698042227e+00,1.447811261728391941e+01,2.000000000000000000e+01
2.528917451487682211e+00,3.014225300057468360e+00,4.470148845766829027e+00,6.896688088615761103e+00,1.029384302860426814e+01,1.466161366573234481e+01,2.000000000000000000e+01
3.109509148307847415e+00,3.578689449743740703e+00,4.986230354051420122e+00,7.332131861230886116e+00,1.061639397128213780e+01,1.483901668420517339e+01,2.000000000000000000e+01
3.670806865062350433e+00,4.124395563255062847e+00,5.485161657833200977e+00,7.753105148796763046e+00,1.092822603614574994e+01,1.501052431988015989e+01,2.000000000000000000e+01
4.213451771214710817e+00,4.651966999792080060e+00,5.967512685524187788e+00,8.160088828411034001e+00,1.122969542845261870e+01,1.517633248564893655e+01,2.000000000000000000e+01
4.738063729153417114e+00,5.162006403343599281e+00,6.433834425914148447e+00,8.553547796865062836e+00,1.152114651619634245e+01,1.533663058390798639e+01,2.000000000000000000e+01
5.245242002259713487e+00,5.655096391085831620e+00,6.884659557564190457e+00,8.933931501694784671e+00,1.180291222347761959e+01,1.549160172291268722e+01,2.000000000000000000e+01
5.735565939445184114e+00,6.131800218905039124e+00,7.320503057284608595e+00,9.301674454583888974e+00,1.207531441080288026e+01,1.564142292594158157e+01,2.000000000000000000e+01
6.209595636941065422e+00,6.592662424803813259e+00,7.741862788392058548e+00,9.657196727705798622e+00,1.233866424274503615e+01,1.578626533350976757e+01,2.000000000000000000e+01
6.667872578095255243e+00,7.038209450925942079e+00,8.149220069418005252e+00,1.000090443357144210e+01,1.259326254338625262e+01,1.592629439886243681e+01,2.000000000000000000e+01
7.110920251907857370e+00,7.468950244910415925e+00,8.543040223918096032e+00,1.033319018893089236e+01,1.283940013994880935e+01,1.606167007697184346e+01,2.000000000000000000e+01
7.539244751011802137e+00,7.885376841261473757e+00,8.923773112010490394e+00,1.065443356325885205e+01,1.307735819500655694e+01,1.619254700725360507e+01,2.000000000000000000e+01
7.953335349781644581e+00,8.287964923398821071e+00,9.291853644250352318e+00,1.096500151233623299e+01,1.330740852765647020e+01,1.631907469021105683e+01,2.000000000000000000e+01
8.353665063230874210e+00,8.677174367030016100e+00,9.647702278427445322e+00,1.126524879742315655e+01,1.352981392401715333e+01,1.644139765820943211e+01,2.000000000000000000e+01
8.740691187336190993e+00,9.053449765465741095e+00,9.991725499854393178e+00,1.155551839050214369e+01,1.374482843740899440e+01,1.655965564057494532e+01,2.000000000000000000e+01
9.114855821405951630e+00,9.417220937478008480e+00,1.032431628569418081e+01,1.183614186605446328e+01,1.395269767855886300e+01,1.667398372320737110e+01,2.000000000000000000e+01
9.476586373089492810e+00,9.768903418281450257e+00,1.064585455385732615e+01,1.210743977981712050e+01,1.415365909616082973e+01,1.678451250288845387e+01,2.000000000000000000e+01
9.826296046604181100e+00,1.010889893419850871e+01,1.095670759698149510e+01,1.236972203495313494e+01,1.434794224811343355e+01,1.689136823646238739e+01,2.000000000000000000e+01
1.016438431473791759e+01,1.043759586155075247e+01,1.125723050198925890e+01,1.262328823605343864e+01,1.453576906374328814e+01,1.699467298505880564e+01,2.000000000000000000e+01
1.049123737516625354e+01,1.075536967030052260e+01,1.154776655570333688e+01,1.286842803137469105e+01,1.471735409731458510e+01,1.709454475352302083e+01,2.000000000000000000e+01
1.080722859160535521e+01,1.106258335294965001e+01,1.182864763698253796e+01,1.310542144370401729e+01,1.489290477311408623e+01,1.719109762521274476e+01,2.000000000000000000e+01
1.111271892030477915e+01,1.135958783918520076e+01,1.210019459582646917e+01,1.333453919022858436e+01,1.506262162239154279e+01,1.728444189231534622e+01,2.000000000000000000e+01
1.140805732236718129e+01,1.164672239674587040e+01,1.236271761988194129e+01,1.355604299177538685e+01,1.522669851242621242e+01,1.737468418183441443e+01,2.000000000000000000e+01
1.169358116236604772e+01,1.192431501896698798e+01,1.261651658876981941e+01,1.377018587177453490e+01,1.538532286798113802e+01,1.746192757738962342e+01,2.000000000000000000e+01
1.196961659371666542e+01,1.219268279944675726e+01,1.286188141663703632e+01,1.397721244528749907e+01,1.553867588539814726e+01,1.754627173696897913e+01,2.000000000000000000e+01
1.223647893124065433e+01,1.245213229426174628e+01,1.309909238332502568e+01,1.417735919843049075e+01,1.568693273957814327e+01,1.762781300676797613e+01,2.000000000000000000e+01
1.249447301134955346e+01,1.270295987214539757e+01,1.332842045453293878e+01,1.437085475851216465e+01,1.583026278408308585e+01,1.770664453124569704e+01,2.000000000000000000e+01
