6.510914304654528972e-02,3.442647626714356313e-01,1.181731621546106670e+00,2.576918874845427698e+00,4.527892984258111930e+00,7.028050356600414439e+00,1.005459857417776703e+01,1.352817673789088282e+01,1.717049070954907464e+01,2.000000000000000000e+01
2.530466275491671246e-01,5.637543546071208667e-01,1.495877535780982148e+00,3.045098867715290147e+00,5.199300120990859142e+00,7.924393584527891221e+00,1.112833940688743084e+01,1.458049049385257945e+01,1.778835951821309536e+01,2.013377876708038627e+01
5.589349284172859811e-01,8.984829792824682304e-01,1.917127131878014978e+00,3.600322274265927103e+00,5.913147488402033858e+00,8.775283953026216111e+00,1.201825426063713032e+01,1.533610902135902343e+01,1.828653503664582303e+01,2.026845237208684836e+01
9.691122120398523165e-01,1.332142871327505418e+00,2.421234849190464722e+00,4.205507075856493415e+00,6.620707876337232456e+00,9.543419980093254651e+00,1.276202828916283849e+01,1.595675849941925506e+01,1.868411387509204147e+01,2.040402680053511375e+01
1.460370733002665178e+00,1.839983547333326808e+00,2.978821990325311031e+00,4.828422142464099842e+00,7.298441052859472755e+00,1.023596980925626987e+01,1.340654696439939642e+01,1.647919473403405632e+01,1.902772473200359116e+01,2.054050807797765188e+01
2.005216207563087050e+00,2.394871064568108388e+00,3.563835635583172845e+00,5.449019308152528218e+00,7.940584038376375275e+00,1.086569297542043167e+01,1.397522020198489656e+01,1.693657068958282252e+01,1.933363882550933255e+01,2.067790227027148120e+01
2.578693939081099007e+00,2.973281747931465713e+00,4.157045174482566274e+00,6.056119618736940602e+00,8.546800492646836389e+00,1.144284770625865910e+01,1.448696625008607874e+01,1.734617266309555461e+01,1.961366404827510479e+01,2.081621548384776332e+01
3.161673964766352096e+00,3.557572261752768750e+00,4.745267152712018266e+00,6.643341008592035912e+00,9.118635260775647566e+00,1.197630160278209388e+01,1.495414350236285195e+01,1.772025522891831528e+01,1.987470857330484364e+01,2.095545386598320547e+01
3.740722809411382688e+00,4.135504360971767213e+00,5.319849015652919455e+00,7.207250851228538480e+00,9.658333030649757234e+00,1.247279249440068760e+01,1.538582419441944715e+01,1.806690337976155902e+01,2.012153465627919857e+01,2.109562360507326062e+01
4.306916350488536160e+00,4.699045458502539852e+00,5.875432782544551813e+00,7.746258521830021948e+00,1.016817909681449983e+01,1.293761472249595279e+01,1.578850223086754312e+01,1.839186515059835614e+01,2.035738200875274018e+01,2.123673093090719277e+01
4.854661189448889580e+00,5.243234889434482682e+00,6.408955989391263763e+00,8.259922826252074302e+00,1.065037528641226672e+01,1.337488437621801118e+01,1.616699664432718109e+01,1.869924692713187397e+01,2.058456016292091562e+01,2.137878211494492575e+01
5.380714769233421180e+00,5.765266428804830312e+00,6.918921407519057709e+00,8.748535086741449973e+00,1.110696621142118801e+01,1.378787408565446349e+01,1.652492644532854627e+01,1.899206981297899688e+01,2.080474067618168732e+01,2.152178347059580332e+01
5.883449334839723655e+00,6.263807072923095909e+00,7.404880287173213560e+00,9.212839022340510553e+00,1.153984153974080762e+01,1.417922739917922570e+01,1.686507549527602023e+01,1.927259736832826675e+01,2.101916401469760132e+01,2.166574135349917185e+01
6.362323419151098669e+00,6.738510090437052291e+00,7.867070104294912269e+00,9.653850652870843874e+00,1.195074279410808060e+01,1.455112646345614813e+01,1.718963061263514192e+01,1.954256555759770109e+01,2.122876996650038706e+01,2.181066216180685302e+01
6.817509898832946114e+00,7.189673828865335459e+00,8.306165618962502606e+00,1.007273726966009519e+01,1.234127738272686159e+01,1.490540833956984912e+01,1.750035011214552583e+01,1.980333578615335099e+01,2.143428724630209103e+01,2.195655233646752080e+01
7.249638793567652506e+00,7.618006190593817450e+00,8.723108381672313172e+00,1.047073794771867128e+01,1.271293108656350235e+01,1.524364906507520878e+01,1.779867970143595457e+01,2.005600098806112541e+01,2.163629411622243026e+01,2.210341836151295425e+01
7.659620910974275887e+00,8.024463519524154265e+00,9.118991345173789398e+00,1.084911109411095431e+01,1.306707958193030628e+01,1.556722319394211240e+01,1.808583379260048929e+01,2.030145874856907184e+01,2.183526031629953579e+01,2.225126676434621231e+01
8.048528163038000116e+00,8.410141463124483963e+00,9.494981363383937278e+00,1.120910057955268613e+01,1.340499833010974484e+01,1.587734657991510900e+01,1.836285248228999123e+01,2.054046233471128247e+01,2.203157611337401889e+01,2.240010411603176266e+01
8.417513078435492346e+00,8.776201766773057855e+00,9.852267831785754382e+00,1.155191433980252746e+01,1.372787119962919355e+01,1.617510725296660468e+01,1.863064187044514952e+01,2.077365644348029150e+01,2.222557260632150999e+01,2.254993703158751472e+01
8.767755347598948035e+00,9.123823814730643633e+00,1.019202921612573398e+01,1.187871144427109904e+01,1.403679798940081724e+01,1.646148800797343270e+01,1.889000278850112124e+01,2.100160245226778599e+01,2.241753599951451648e+01,2.270077217027882099e+01
