3.527238592134009365e-01,7.527858765567332355e-01,1.952971928586730188e+00,3.953735172491033012e+00,6.755992662834845675e+00,1.036155427794168560e+01,1.477394190143323449e+01,2.000000000000000000e+01
8.403602966930415752e-01,1.230568936917171952e+00,2.401194857589563192e+00,4.352791989834385866e+00,7.086355643578964525e+00,1.060353807604115417e+01,1.490688672968018125e+01,2.000000000000000000e+01
1.391112134455741112e+00,1.770372513296435191e+00,2.908153649818518094e+00,4.804875427857480119e+00,7.461233936575239589e+00,1.087825764838981257e+01,1.505731162300893189e+01,2.000000000000000000e+01
1.965403089134265313e+00,2.333178286757420228e+00,3.436503879626884750e+00,5.275634017494172490e+00,7.850966570683405088e+00,1.116304180316715566e+01,1.521250165918529262e+01,2.000000000000000000e+01
2.542277809748307860e+00,2.898427133009313206e+00,3.966875102792329244e+00,5.747753630947813441e+00,8.241259180400485107e+00,1.144763796098844999e+01,1.536714832451143486e+01,2.000000000000000000e+01
3.111067732933355590e+00,3.455691601612543185e+00,4.489563207650105525e+00,6.212739850946116249e+00,8.625300904246541833e+00,1.172733244879966641e+01,1.551889868901456815e+01,2.000000000000000000e+01
3.666584449099344667e+00,3.999914811267412773e+00,4.999905897771617092e+00,6.666573618897636777e+00,8.999934280455773816e+00,1.199999112648043464e+01,1.566671245604797491e+01,2.000000000000000000e+01
4.206485209011948889e+00,4.528819226595995673e+00,5.495821279348136912e+00,7.107485619804562837e+00,9.363796204178056470e+00,1.226471498304985097e+01,1.581016412946374494e+01,2.000000000000000000e+01
4.729878068644269185e+00,5.041541248566634437e+00,5.976530788333729305e+00,7.534830130779256230e+00,9.716407363183497736e+00,1.252120473042795368e+01,1.594912328762887732e+01,2.000000000000000000e+01
5.236599321446349542e+00,5.537926026731711637e+00,6.441906142587798811e+00,7.948518022621802182e+00,1.005772245306044255e+01,1.276945298600841205e+01,1.608360206022717165e+01,2.000000000000000000e+01
5.726844205970809121e+00,6.018167709168335655e+00,6.892138218760914370e+00,8.348731942086253355e+00,1.038790673343593163e+01,1.300959300089875192e+01,1.621368077992100254e+01,2.000000000000000000e+01
6.200979774304895109e+00,6.482627346317860528e+00,7.327570062356756786e+00,8.735783471650005794e+00,1.070722469193024828e+01,1.324182374968282438e+01,1.633947133305736799e+01,2.000000000000000000e+01
6.659450643347465615e+00,6.931741239069886262e+00,7.748613026237148205e+00,9.110041636276896782e+00,1.101598453579181758e+01,1.346637272178634426e+01,1.646109900783863367e+01,2.000000000000000000e+01
7.102731794494506978e+00,7.365975058284609744e+00,8.155704849654918931e+00,9.471897242284461171e+00,1.131451057496284385e+01,1.368347745692015671e+01,1.657869350691456134e+01,2.000000000000000000e+01
