3.527580352198995683e-01,8.973226499033793990e-01,2.531016493953818891e+00,5.254740731190025826e+00,9.070466226108386820e+00,1.398247300266567450e+01,2.000000000000000000e+01
8.404307585892927257e-01,1.371588676661004813e+00,2.965062430876141075e+00,5.621910435737694556e+00,9.344107279233044849e+00,1.413504853764925961e+01,2.000000000000000000e+01
1.391190677477530668e+00,1.907434679136110756e+00,3.456166684111851239e+00,6.038170762987713935e+00,9.654762146001486300e+00,1.430788194781153599e+01,2.000000000000000000e+01
1.965468652408458583e+00,2.466067404897900772e+00,3.967863662366226674e+00,6.471325469807267083e+00,9.977180466903989853e+00,1.448638868398080426e+01,2.000000000000000000e+01
2.542323934112386219e+00,3.027090136045608393e+00,4.481388741845274915e+00,6.905460143362336822e+00,1.029965339687703008e+01,1.466437883879578585e+01,2.000000000000000000e+01
3.111096409307659627e+00,3.580170454386005119e+00,4.987392589621042482e+00,7.332865746708824517e+00,1.061672429213605007e+01,1.483909110166386469e+01,2.000000000000000000e+01
3.666600269107281207e+00,4.120300177234518912e+00,5.481399901616232029e+00,7.749926526029232043e+00,1.092590042681083062e+01,1.500929943389300192e+01,2.000000000000000000e+01
4.206492516970578244e+00,4.645224014034625704e+00,5.961418505226766307e+00,8.155063501531445880e+00,1.122612146514654263e+01,1.517449926425598328e+01,2.000000000000000000e+01
4.729880113399797636e+00,5.154086886939827750e+00,6.426707207559918089e+00,8.547708880781264895e+00,1.151702621116436376e+01,1.533453290325619456e+01,2.000000000000000000e+01
5.236598273431153139e+00,5.646735739230584805e+00,6.877148136628878916e+00,8.927794026140064787e+00,1.179859493206031473e+01,1.548941047329494403e+01,2.000000000000000000e+01
5.726841422897398282e+00,6.123363349754385787e+00,7.312929130325348304e+00,9.295493458859450442e+00,1.207097289401643359e+01,1.563922251544000019e+01,2.000000000000000000e+01
6.200976069835697935e+00,6.584327978700347472e+00,7.734383705294294309e+00,9.651096797086948342e+00,1.233438276421168034e+01,1.578409687227276770e+01,2.000000000000000000e+01
6.659446490366215166e+00,7.030062545535771257e+00,8.141910711044438642e+00,9.994944740140681461e+00,1.258908102590756606e+01,1.592417731583729612e+01,2.000000000000000000e+01
7.102727461221284955e+00,7.461029136584526711e+00,8.535934162674250203e+00,1.032739715582172657e+01,1.283533631900944982e+01,1.605961295691193769e+01,2.000000000000000000e+01
7.531300745582593770e+00,7.877696383218393272e+00,8.916883296125790892e+00,1.064881726981940346e+01,1.307341873849902747e+01,1.619055302785083228e+01,2.000000000000000000e+01
7.945643540881422773e+00,8.280528352788065760e+00,9.285182788507997387e+00,1.095956393241489124e+01,1.330359461797718801e+01,1.631714435080981218e+01,2.000000000000000000e+01
8.346222938444487482e+00,8.669979224187375877e+00,9.641248081416041060e+00,1.125998793497151773e+01,1.352612405963688857e+01,1.643953014906729848e+01,2.000000000000000000e+01
8.733493398051548340e+00,9.046490863899292023e+00,9.985483261442524849e+00,1.155043035406505147e+01,1.374125983794843009e+01,1.655784952949108302e+01,2.000000000000000000e+01
9.107895729653511907e+00,9.410491851795763196e+00,1.031828021822251884e+01,1.183122190780187744e+01,1.394924698841104416e+01,1.667223729930978493e+01,2.000000000000000000e+01
9.469856824306353005e+00,9.762397227496739660e+00,1.064001843706789963e+01,1.210268281442338001e+01,1.415032273578069599e+01,1.678282394822871382e+01,2.000000000000000000e+01
9.819789753571027902e+00,1.010260859100763575e+01,1.095106510331745753e+01,1.236512289722938185e+01,1.434471658836006469e+01,1.688973571113718464e+01,2.000000000000000000e+01
1.015809404627987611e+01,1.043151437380742941e+01,1.125177535639009108e+01,1.261884180741677852e+01,1.453265051138813746e+01,1.699309466892108489e+01,2.000000000000000000e+01
1.048515604689194980e+01,1.074949018825907743e+01,1.154249261236046031e+01,1.286412930051199410e+01,1.471433913598435339e+01,1.709301886611689270e+01,2.000000000000000000e+01
1.080134930755837530e+01,1.105689920929072123e+01,1.182354891448775724e+01,1.310126553426675500e+01,1.488998998190857215e+01,1.718962243480087437e+01,2.000000000000000000e+01
1.110703499008110384e+01,1.135409256544276602e+01,1.209526529152775431e+01,1.333052137205456411e+01,1.505980368334901165e+01,1.728301571945861426e+01,2.000000000000000000e+01
1.140256226603172252e+01,1.164140972799916440e+01,1.235795211390149362e+01,1.355215868392287781e+01,1.522397421244784077e+01,1.737330540026610848e+01,2.000000000000000000e+01
1.168826870936106310e+01,1.191917889275428344e+01,1.261190944293394089e+01,1.376643064152893814e+01,1.538268909803204920e+01,1.746059461356093934e+01,2.000000000000000000e+01
1.196448067886971067e+01,1.218771735189028504e+01,1.285742737095201171e+01,1.397358200522805660e+01,1.553612963839872307e+01,1.754498306895660065e+01,2.000000000000000000e+01
1.223151368942953177e+01,1.244733185490195737e+01,1.309478635131923419e+01,1.417384940260312476e+01,1.568447110769396780e+01,1.762656716288985947e+01,2.000000000000000000e+01
1.248967277160313927e+01,1.269831895823365286e+01,1.332425751812519188e+01,1.436746159823136360e+01,1.582788295576759729e+01,1.770544008855797102e+01,2.000000000000000000e+01
