2.587361049052530060e-01,5.658597723043800043e-01,1.487230774501760999e+00,3.023186227506569956e+00,5.174444202528986736e+00,7.942514835525636308e+00,1.133054732205111392e+01,1.534511705750198196e+01,2.000000000000000000e+01
7.524592294324795594e-01,1.052414904678129259e+00,1.952281930415078248e+00,3.452723689109255645e+00,5.554866877148314508e+00,8.260343935993056164e+00,1.157089954734948201e+01,1.548660190281297844e+01,2.000000000000000000e+01
1.335627498630651333e+00,1.627132423593386168e+00,2.501647198481590451e+00,3.959375388264639195e+00,6.000473474094111026e+00,8.624809424801362923e+00,1.183180742572290711e+01,1.562141412996364842e+01,2.000000000000000000e+01
1.938356562573713804e+00,2.220518158118667262e+00,3.067002944753526972e+00,4.477748080996921232e+00,6.452723930755337456e+00,8.992128318586640745e+00,1.209670859546764454e+01,1.576741032292098055e+01,2.000000000000000000e+01
2.532292001067588227e+00,2.805183379805703758e+00,3.623857516020051239e+00,4.988399886618937629e+00,6.898941717735795010e+00,9.355544427447121336e+00,1.235784272066748102e+01,1.590494242933895208e+01,2.000000000000000000e+01
3.110630167644185651e+00,3.374534548474941609e+00,4.166247690967209039e+00,5.485746985195979697e+00,7.332962512860933479e+00,9.707819691224701231e+00,1.261054280015589590e+01,1.604201549529593507e+01,2.000000000000000000e+01
3.671275128514309927e+00,3.926400923753940564e+00,4.691778309472833364e+00,5.967410738294012695e+00,7.753346526841787600e+00,1.004968342686850136e+01,1.285634026752635606e+01,1.617256734451179412e+01,2.000000000000000000e+01
4.213612583407609691e+00,4.460276866404664808e+00,5.200269715395829273e+00,6.433602333555423769e+00,8.160254689168484177e+00,1.038014488548950709e+01,1.309328183733972040e+01,1.630029482179358169e+01,2.000000000000000000e+01
4.738169621536479248e+00,4.976635112336578182e+00,5.692031584736874983e+00,6.884345657029364851e+00,8.553583204927313943e+00,1.069981052435398006e+01,1.332306521404410127e+01,1.642283927764843199e+01,2.000000000000000000e+01
5.245306290770287205e+00,5.475847071310067093e+00,6.167469412929407646e+00,7.320185818879139994e+00,8.933999908309122162e+00,1.100886432819140381e+01,1.354472122077286933e+01,1.654197773046869457e+01,2.000000000000000000e+01
