1.110388140706615977e-02,8.106578506789148264e-01,3.209319758494460828e+00,7.207089614423183299e+00,1.280396806101601292e+01,2.000000000000000000e+01
2.220362987035517932e-02,8.213117732457807518e-01,3.218636203372057469e+00,7.214176975503042932e+00,1.280793655124213792e+01,2.000000000000000000e+01
3.329922020299033031e-02,8.319617434395746303e-01,3.227949313149327537e+00,7.221262096335759217e+00,1.281190534646506229e+01,2.000000000000000000e+01
4.439062735699191714e-02,8.426077374130408471e-01,3.237259067581187644e+00,7.228344985235278131e+00,1.281587433033194401e+01,2.000000000000000000e+01
5.547782652085257032e-02,8.532497317530438607e-01,3.246565447449617725e+00,7.235425646274739719e+00,1.281984339376920623e+01,2.000000000000000000e+01
6.656079319705110464e-02,8.638877034932800347e-01,3.255868434381966825e+00,7.242504079774060521e+00,1.282381243444834418e+01,2.000000000000000000e+01
7.763950326242759215e-02,8.745216301206459875e-01,3.265168010695301160e+00,7.249580282738869563e+00,1.282778135629470562e+01,2.000000000000000000e+01
8.871393301396783559e-02,8.851514895763823443e-01,3.274464159263625884e+00,7.256654249255537259e+00,1.283175006903562654e+01,2.000000000000000000e+01
9.978405920223061554e-02,8.957772602529601169e-01,3.283756863405148607e+00,7.263725970846544477e+00,1.283571848778453628e+01,2.000000000000000000e+01
1.108498590543618434e-01,9.063989209875454867e-01,3.293046106787096416e+00,7.270795436790049138e+00,1.283968653265802828e+01,2.000000000000000000e+01
1.219113102883889327e-01,9.170164510527560875e-01,3.302331873345857538e+00,7.277862634407121334e+00,1.284365412842309695e+01,2.000000000000000000e+01
1.329683911202641511e-01,9.276298301453228534e-01,3.311614147220498960e+00,7.284927549319777818e+00,1.284762120417203413e+01,2.000000000000000000e+01
1.440210802649340704e-01,9.382390383731780137e-01,3.320892912697909871e+00,7.291990165682678438e+00,1.285158769302266180e+01,2.000000000000000000e+01
1.550693569325346244e-01,9.488440562414118817e-01,3.330168154168043682e+00,7.299050466391030056e+00,1.285555353184177640e+01,2.000000000000000000e+01
1.661132008206626376e-01,9.594448646374713618e-01,3.339439856087897507e+00,7.306108433267012536e+00,1.285951866098990770e+01,2.000000000000000000e+01
1.771525921035374262e-01,9.700414448159131453e-01,3.348708002953040275e+00,7.313164047226829112e+00,1.286348302408564237e+01,2.000000000000000000e+01
1.881875114187538112e-01,9.806337783829714994e-01,3.357972579275624536e+00,7.320217288430267644e+00,1.286744656778785156e+01,2.000000000000000000e+01
1.992179398522185563e-01,9.912218472811550329e-01,3.367233569567964491e+00,7.327268136414484268e+00,1.287140924159442790e+01,2.000000000000000000e+01
2.102438589217801024e-01,1.001805633774048854e+00,3.376490958330855108e+00,7.334316570213546882e+00,1.287537099765611970e+01,2.000000000000000000e+01
2.212652505599743691e-01,1.012385120431461782e+00,3.385744730045924022e+00,7.341362568465143568e+00,1.287933179060428657e+01,2.000000000000000000e+01
2.322820970962466980e-01,1.022960290115031645e+00,3.394994869171386487e+00,7.348406109505702055e+00,1.288329157739144648e+01,2.000000000000000000e+01
2.432943812389519456e-01,1.033531125964375574e+00,3.404241360140646488e+00,7.355447171455076649e+00,1.288725031714355396e+01,2.000000000000000000e+01
2.543020860573726449e-01,1.044097611383849378e+00,3.413484187363279521e+00,7.362485732291816021e+00,1.289120797102310689e+01,2.000000000000000000e+01
2.653051949639613771e-01,1.054659730029962716e+00,3.422723335227966679e+00,7.369521769919958665e+00,1.289516450210220100e+01,2.000000000000000000e+01
2.763036916969734413e-01,1.065217465799485286e+00,3.431958788107020819e+00,7.376555262228176701e+00,1.289911987524476267e+01,2.000000000000000000e+01
2.872975603036134196e-01,1.075770802818257543e+00,3.441190530362189914e+00,7.383586187142041624e+00,1.290307405699719823e+01,2.000000000000000000e+01
2.982867851237996359e-01,1.086319725430715755e+00,3.450418546351464055e+00,7.390614522670096775e+00,1.290702701548685916e+01,2.000000000000000000e+01
3.092713507746249202e-01,1.096864218190131579e+00,3.459642820436651611e+00,7.397640246944352960e+00,1.291097872032765537e+01,2.000000000000000000e+01
3.202512421355637184e-01,1.107404265849553759e+00,3.468863336991523827e+00,7.404663338255759619e+00,1.291492914253228896e+01,2.000000000000000000e+01
3.312264443344714593e-01,1.117939853353441038e+00,3.478080080410349773e+00,7.411683775085182724e+00,1.291887825443061466e+01,2.000000000000000000e+01
3.421969427343893311e-01,1.128470965829961647e+00,3.487293035116678652e+00,7.418701536130314800e+00,1.292282602959360460e+01,2.000000000000000000e+01
3.531627229211742325e-01,1.138997588583941845e+00,3.496502185572244681e+00,7.425716600328948758e+00,1.292677244276255344e+01,2.000000000000000000e+01
3.641237706919467354e-01,1.149519707090431941e+00,3.505707516285887504e+00,7.432728946878988552e+00,1.293071746978307424e+01,2.000000000000000000e+01
3.750800720443511760e-01,1.160037306988862982e+00,3.514909011822398455e+00,7.439738555255532404e+00,1.293466108754355481e+01,2.000000000000000000e+01
3.860316131666126083e-01,1.170550374077765854e+00,3.524106656811225591e+00,7.446745405225316361e+00,1.293860327391771747e+01,2.000000000000000000e+01
3.969783804283692485e-01,1.181058894310019092e+00,3.533300435954968677e+00,7.453749476858818390e+00,1.294254400771099967e+01,2.000000000000000000e+01
4.079203603722525995e-01,1.191562853788595389e+00,3.542490334037623700e+00,7.460750750540254828e+00,1.294648326861044829e+01,2.000000000000000000e+01
4.188575397061880534e-01,1.202062238762774848e+00,3.551676335932535178e+00,7.467749206975699217e+00,1.295042103713788784e+01,2.000000000000000000e+01
4.297899052963851108e-01,1.212557035624794777e+00,3.560858426610023830e+00,7.474744827199518937e+00,1.295435729460610474e+01,2.000000000000000000e+01
4.407174441609790772e-01,1.223047230906901817e+00,3.570036591144670091e+00,7.481737592579320584e+00,1.295829202307785444e+01,2.000000000000000000e+01
4.516401434642977608e-01,1.233532811278782004e+00,3.579210814722234790e+00,7.488727484819555080e+00,1.296222520532744227e+01,2.000000000000000000e+01
4.625579905117070401e-01,1.244013763545332774e+00,3.588381082646209919e+00,7.495714485963956619e+00,1.296615682480475762e+01,2.000000000000000000e+01
4.734709727450112093e-01,1.254490074644755149e+00,3.597547380343987022e+00,7.502698578396911344e+00,1.297008686560151425e+01,2.000000000000000000e+01
4.843790777383622514e-01,1.264961731646932375e+00,3.606709693372642800e+00,7.509679744843909432e+00,1.297401531241959916e+01,2.000000000000000000e+01
4.952822931946505025e-01,1.275428721752075223e+00,3.615868007424349440e+00,7.516657968371177390e+00,1.297794215054134703e+01,2.000000000000000000e+01
5.061806069423412380e-01,1.285891032289605773e+00,3.625022308331399490e+00,7.523633232384579372e+00,1.298186736580161948e+01,2.000000000000000000e+01
5.170740069327187660e-01,1.296348650717255468e+00,3.634172582070865687e+00,7.530605520627886129e+00,1.298579094456155225e+01,2.000000000000000000e+01
5.279624812375139919e-01,1.306801564620359013e+00,3.643318814768893965e+00,7.537574817180488829e+00,1.298971287368387451e+01,2.000000000000000000e+01
5.388460180468785943e-01,1.317249761711319023e+00,3.652460992704640308e+00,7.544541106454635049e+00,1.299363314050967944e+01,2.000000000000000000e+01
5.497246056676751147e-01,1.327693229829222998e+00,3.661599102313866538e+00,7.551504373192224229e+00,1.299755173283653420e+01,2.000000000000000000e+01
5.605982325220640883e-01,1.338131956939597966e+00,3.670733130192199489e+00,7.558464602461262061e+00,1.300146863889787596e+01,2.000000000000000000e+01
5.714668871463475242e-01,1.348565931134278140e+00,3.679863063098069986e+00,7.565421779651989809e+00,1.300538384734356256e+01,2.000000000000000000e+01
5.823305581900539707e-01,1.358995140631376719e+00,3.688988887955344964e+00,7.572375890472747173e+00,1.300929734722153697e+01,2.000000000000000000e+01
5.931892344152375207e-01,1.369419573775343624e+00,3.698110591855662044e+00,7.579326920945617552e+00,1.301320912796051665e+01,2.000000000000000000e+01
6.040429046959646664e-01,1.379839219037093612e+00,3.707228162060480336e+00,7.586274857401883231e+00,1.301711917935363694e+01,2.000000000000000000e+01
6.148915580179759033e-01,1.390254065014198570e+00,3.716341586002866570e+00,7.593219686477323371e+00,1.302102749154299843e+01,2.000000000000000000e+01
6.257351834784921074e-01,1.400664100431123549e+00,3.725450851289017873e+00,7.600161395107392970e+00,1.302493405500504409e+01,2.000000000000000000e+01
6.365737702861564706e-01,1.411069314139503650e+00,3.734555945699545187e+00,7.607099970522299692e+00,1.302883886053673024e+01,2.000000000000000000e+01
6.474073077610859039e-01,1.421469695118446008e+00,3.743656857190526210e+00,7.614035400242006091e+00,1.303274189924243309e+01,2.000000000000000000e+01
6.582357853350259136e-01,1.431865232474853533e+00,3.752753573894336281e+00,7.620967672071183863e+00,1.303664316252153021e+01,2.000000000000000000e+01
6.690591925515834149e-01,1.442255915443757308e+00,3.761846084120278988e+00,7.627896774094121923e+00,1.304054264205665170e+01,2.000000000000000000e+01
6.798775190665299339e-01,1.452641733388651435e+00,3.770934376355016049e+00,7.634822694669630927e+00,1.304444032980250867e+01,2.000000000000000000e+01
6.906907546481629856e-01,1.463022675801827654e+00,3.780018439262821772e+00,7.641745422425933576e+00,1.304833621797531507e+01,2.000000000000000000e+01
7.014988891777108604e-01,1.473398732304697756e+00,3.789098261685658553e+00,7.648664946255560260e+00,1.305223029904272636e+01,2.000000000000000000e+01
7.123019126497730502e-01,1.483769892648103772e+00,3.798173832643096048e+00,7.655581255310281996e+00,1.305612256571429164e+01,2.000000000000000000e+01
7.230998151727833223e-01,1.494136146712607749e+00,3.807245141332081140e+00,7.662494338996054033e+00,1.306001301093237110e+01,2.000000000000000000e+01
7.338925869694915560e-01,1.504497484508758864e+00,3.816312177126560901e+00,7.669404186968011850e+00,1.306390162786349052e+01,2.000000000000000000e+01
7.446802183774501316e-01,1.514853896177333237e+00,3.825374929576982552e+00,7.676310789125508016e+00,1.306778840989012558e+01,2.000000000000000000e+01
7.554626998495037604e-01,1.525205371989544201e+00,3.834433388409665522e+00,7.683214135607200568e+00,1.307167335060287172e+01,2.000000000000000000e+01
7.662400219542711000e-01,1.535551902347218833e+00,3.843487543526062034e+00,7.690114216786204437e+00,1.307555644379298165e+01,2.000000000000000000e+01
7.770121753766172645e-01,1.545893477782940950e+00,3.852537385001912007e+00,7.697011023265301510e+00,1.307943768344526170e+01,2.000000000000000000e+01
7.877791509181072405e-01,1.556230088960156355e+00,3.861582903086303808e+00,7.703904545872223508e+00,1.308331706373127901e+01,2.000000000000000000e+01
7.985409394974395392e-01,1.566561726673239008e+00,3.870624088200637303e+00,7.710794775654997046e+00,1.308719457900290095e+01,2.000000000000000000e+01
8.092975321508536490e-01,1.576888381847518783e+00,3.879660930937514074e+00,7.717681703877373067e+00,1.309107022378611163e+01,2.000000000000000000e+01
8.200489200325081773e-01,1.587210045539267034e+00,3.888693422059543714e+00,7.724565322014324664e+00,1.309494399277510901e+01,2.000000000000000000e+01
8.307950944148289052e-01,1.597526708935642636e+00,3.897721552498083941e+00,7.731445621747622177e+00,1.309881588082666681e+01,2.000000000000000000e+01
8.415360466888213153e-01,1.607838363354594291e+00,3.906745313351913218e+00,7.738322594961491774e+00,1.310268588295473791e+01,2.000000000000000000e+01
8.522717683643467046e-01,1.618145000244722631e+00,3.915764695885850522e+00,7.745196233738350422e+00,1.310655399432529933e+01,2.000000000000000000e+01
8.630022510703575511e-01,1.628446611185097925e+00,3.924779691529319159e+00,7.752066530354626117e+00,1.311042021025140336e+01,2.000000000000000000e+01
8.737274865550981318e-01,1.638743187885038255e+00,3.933790291874858625e+00,7.758933477276648283e+00,1.311428452618846485e+01,2.000000000000000000e+01
8.844474666862578438e-01,1.649034722183844170e+00,3.942796488676603150e+00,7.765797067156635869e+00,1.311814693772972085e+01,2.000000000000000000e+01
8.951621834510867792e-01,1.659321206050492936e+00,3.951798273848711407e+00,7.772657292828754727e+00,1.312200744060189272e+01,2.000000000000000000e+01
9.058716289564684443e-01,1.669602631583293029e+00,3.960795639463766893e+00,7.779514147305254923e+00,1.312586603066101709e+01,2.000000000000000000e+01
9.165757954289475151e-01,1.679878991009497557e+00,3.969788577751147685e+00,7.786367623772696867e+00,1.312972270388845608e+01,2.000000000000000000e+01
9.272746752147155158e-01,1.690150276684877717e+00,3.978777081095364210e+00,7.793217715588258265e+00,1.313357745638706753e+01,2.000000000000000000e+01
9.379682607795524207e-01,1.700416481093260046e+00,3.987761142034382811e+00,7.800064416276101475e+00,1.313743028437752081e+01,2.000000000000000000e+01
9.486565447087279557e-01,1.710677596846025716e+00,3.996740753257919110e+00,7.806907719523841216e+00,1.314128118419476365e+01,2.000000000000000000e+01
9.593395197068573799e-01,1.720933616681572298e+00,4.005715907605717163e+00,7.813747619179080672e+00,1.314513015228462400e+01,2.000000000000000000e+01
9.700171785977161898e-01,1.731184533464741993e+00,4.014686598065819290e+00,7.820584109246020432e+00,1.314897718520054504e+01,2.000000000000000000e+01
9.806895143240120793e-01,1.741430340186213899e+00,4.023652817772819468e+00,7.827417183882146468e+00,1.315282227960044459e+01,2.000000000000000000e+01
9.913565199471209288e-01,1.751671029961866077e+00,4.032614560006101634e+00,7.834246837394989171e+00,1.315666543224369178e+01,2.000000000000000000e+01
1.002018188646775165e+00,1.761906596032102534e+00,4.041571818188084642e+00,7.841073064238965884e+00,1.316050663998820625e+01,2.000000000000000000e+01
1.012674513720720704e+00,1.772137031761152670e+00,4.050524585882448569e+00,7.847895859012272268e+00,1.316434589978764791e+01,2.000000000000000000e+01
1.023325488584329035e+00,1.782362330636338754e+00,4.059472856792368134e+00,7.854715216453866944e+00,1.316818320868872583e+01,2.000000000000000000e+01
1.033971106770177562e+00,1.792582486267317421e+00,4.068416624758737221e+00,7.861531131440512077e+00,1.317201856382859937e+01,2.000000000000000000e+01
1.044611361927592297e+00,1.802797492385293410e+00,4.077355883758396971e+00,7.868343598983882359e+00,1.317585196243237178e+01,2.000000000000000000e+01
1.055246247822152483e+00,1.813007342842207104e+00,4.086290627902370964e+00,7.875152614227747705e+00,1.317968340181067077e+01,2.000000000000000000e+01
1.065875758335165457e+00,1.823212031609897865e+00,4.095220851434095088e+00,7.881958172445204802e+00,1.318351287935732685e+01,2.000000000000000000e+01
1.076499887463110205e+00,1.833411552779246501e+00,4.104146548727655386e+00,7.888760269035989481e+00,1.318734039254712087e+01,2.000000000000000000e+01
1.087118629317043395e+00,1.843605900559292188e+00,4.113067714286038346e+00,7.895558899523842378e+00,1.319116593893360978e+01,2.000000000000000000e+01
1.097731978121980090e+00,1.853795069276330088e+00,4.121984342739380303e+00,7.902354059553934107e+00,1.319498951614703408e+01,2.000000000000000000e+01
1.108339928216246717e+00,1.863979053372992301e+00,4.130896428843229273e+00,7.909145744890348162e+00,1.319881112189229810e+01,2.000000000000000000e+01
1.118942474050801827e+00,1.874157847407304622e+00,4.139803967476813007e+00,7.915933951413631320e+00,1.320263075394700714e+01,2.000000000000000000e+01
1.129539610188533993e+00,1.884331446051731529e+00,4.148706953641323913e+00,7.922718675118386678e+00,1.320644841015957560e+01,2.000000000000000000e+01
1.140131331303533946e+00,1.894499844092202290e+00,4.157605382458207544e+00,7.929499912110935966e+00,1.321026408844741518e+01,2.000000000000000000e+01
1.150717632180340955e+00,1.904663036427122424e+00,4.166499249167467056e+00,7.936277658607022722e+00,1.321407778679514600e+01,2.000000000000000000e+01
