6.159640663607405392e-02,8.523951956761312010e-01,3.224791562796302635e+00,7.187424015105157160e+00,1.276152498501275012e+01,2.000000000000000000e+01
1.290098569660126593e+00,2.040026497736708411e+00,4.289810281966453864e+00,8.041511191920491797e+00,1.329080386196178409e+01,2.000000000000000000e+01
2.533944666672593993e+00,3.232631799903545655e+00,5.328693199596401087e+00,8.818463314147466647e+00,1.370008337544832600e+01,2.000000000000000000e+01
3.670458254652629648e+00,4.323241158921451444e+00,6.281589871727915941e+00,9.548329036308716766e+00,1.412723572866954314e+01,2.000000000000000000e+01
4.737730655326603646e+00,5.348585480137193038e+00,7.181149954568962990e+00,1.023377713746038964e+01,1.450251367373073386e+01,2.000000000000000000e+01
5.736433101411331670e+00,6.306722427975981482e+00,8.017590407669930030e+00,1.086978006613500725e+01,1.486681358331737890e+01,2.000000000000000000e+01
6.667557106250129095e+00,7.201002080010800555e+00,8.801337001292813156e+00,1.146839917552487265e+01,1.519928499596061933e+01,2.000000000000000000e+01
7.539744807393600645e+00,8.038077951116603614e+00,9.533077382285613410e+00,1.202459520505709456e+01,1.551494851191893964e+01,2.000000000000000000e+01
8.353648964836345669e+00,8.819532192323174868e+00,1.021718187478366247e+01,1.254689338301604096e+01,1.580687289189717326e+01,2.000000000000000000e+01
9.115100036145546980e+00,9.550490158318762468e+00,1.085666052483841071e+01,1.303327780941974545e+01,1.608172142204791655e+01,2.000000000000000000e+01
9.826407395826160851e+00,1.023334183360504568e+01,1.145414514694169839e+01,1.348914189066182523e+01,1.633729348552718008e+01,2.000000000000000000e+01
1.049137579257769204e+01,1.087173339407992145e+01,1.201280619858660792e+01,1.391431038920611130e+01,1.657703182052579294e+01,2.000000000000000000e+01
1.111285750768940694e+01,1.146832744598601117e+01,1.253473726087582385e+01,1.431232830506813691e+01,1.680051891572023948e+01,2.000000000000000000e+01
1.169368152032105179e+01,1.202594734699075651e+01,1.302274482699986891e+01,1.468388056601316904e+01,1.700979170596063028e+01,2.000000000000000000e+01
1.223660847253242245e+01,1.254713118074367273e+01,1.347869930537742533e+01,1.503146871317811062e+01,1.720512028076225519e+01,2.000000000000000000e+01
