6.196181909401691362e-02,4.688278147509551408e-01,1.689425801721769815e+00,3.723756084869200400e+00,6.571820887635889008e+00,1.023363736609328178e+01,1.470934020685308852e+01,2.000000000000000000e+01
1.241445984149941034e-01,5.297129582124308067e-01,1.746418037604740903e+00,3.774262058960139221e+00,6.613257848495831759e+00,1.026347843254692727e+01,1.472529251824753516e+01,2.000000000000000000e+01
1.865156567375279850e-01,5.907866364538119086e-01,1.803599575602663707e+00,3.824962292775468509e+00,6.654910538545569132e+00,1.029359591398326401e+01,1.474153805184606014e+01,2.000000000000000000e+01
2.490450172267587303e-01,6.520196534879284522e-01,1.860943562271437646e+00,3.875834939987510719e+00,6.696761032256864254e+00,1.032394440692458559e+01,1.475797446951400538e+01,2.000000000000000000e+01
3.117055010883875710e-01,7.133855742371792985e-01,1.918425793683554481e+00,3.926858596915010935e+00,6.738784156971513006e+00,1.035447653988434702e+01,1.477454165369626260e+01,2.000000000000000000e+01
3.744725952291235171e-01,7.748603896414244518e-01,1.976023772878327200e+00,3.978011108099536397e+00,6.780951667083882306e+00,1.038515094319709675e+01,1.479120068051251735e+01,2.000000000000000000e+01
4.373240427607305025e-01,8.364220415662968477e-01,2.033716037982995939e+00,4.029269801342286073e+00,6.823235339609653671e+00,1.041593306359633786e+01,1.480792440518373532e+01,2.000000000000000000e+01
5.002393350362680513e-01,8.980499712681563329e-01,2.091481879963821289e+00,4.080612143416132653e+00,6.865608576391959872e+00,1.044679427029818441e+01,1.482469282279223144e+01,2.000000000000000000e+01
5.631992809843375802e-01,9.597247899096229551e-01,2.149301316685479080e+00,4.132016336477832397e+00,6.908047058625889747e+00,1.047771074499997290e+01,1.484149057458655285e+01,2.000000000000000000e+01
6.261857210383102723e-01,1.021428085708608435e+00,2.207155179719503035e+00,4.183461726093710809e+00,6.950528901488715050e+00,1.050866252036812654e+01,1.485830550249842830e+01,2.000000000000000000e+01
6.891813756984902506e-01,1.083142337964369872e+00,2.265025224762008627e+00,4.234929030495250046e+00,6.993034570969974162e+00,1.053963271797969803e+01,1.487512775602048087e+01,2.000000000000000000e+01
7.521697891621678123e-01,1.144850897814180923e+00,2.322894223770220368e+00,4.286400436963450744e+00,7.035546700535659781e+00,1.057060695877978240e+01,1.489194921008312988e+01,2.000000000000000000e+01
8.151353272969316111e-01,1.206538001694183571e+00,2.380746024885939338e+00,4.337859610261999954e+00,7.078049876012225461e+00,1.060157290764539084e+01,1.490876306830463882e+01,2.000000000000000000e+01
8.780631989594670506e-01,1.268188794155140409e+00,2.438565579742160594e+00,4.389291647383398498e+00,7.120530421032951196e+00,1.063251991888980719e+01,1.492556358225836632e+01,2.000000000000000000e+01
9.409394808412053779e-01,1.329789346402413530e+00,2.496338943086037876e+00,4.440683002148601233e+00,7.162976197191522232e+00,1.066343875731235791e+01,1.494234584645456820e+01,2.000000000000000000e+01
1.003751135040802600e+00,1.391326664028320836e+00,2.554053250990875767e+00,4.492021394910673315e+00,7.205376424054243500e+00,1.069432137608939470e+01,1.495910564455307323e+01,2.000000000000000000e+01
1.066486014732205723e+00,1.452788681941188598e+00,2.611696683568137001e+00,4.543295716839011789e+00,7.247721519863931761e+00,1.072516073786237101e+01,1.497583933134570344e+01,2.000000000000000000e+01
1.129132857047999483e+00,1.514164247072657288e+00,2.669258417146630702e+00,4.594495934450882224e+00,7.290002961808706772e+00,1.075595066904000596e+01,1.499254374040694593e+01,2.000000000000000000e+01
1.191681264320124667e+00,1.575443090703610105e+00,2.726728569854066198e+00,4.645612997624857243e+00,7.332213163949139911e+00,1.078668573994611712e+01,1.500921611061072802e+01,2.000000000000000000e+01
1.254121675728466556e+00,1.636615792698161265e+00,2.784098143607245390e+00,4.696638752814238593e+00,7.374345370696834046e+00,1.081736116531328840e+01,1.502585402680777271e+01,2.000000000000000000e+01
1.316445331656278750e+00,1.697673739928838410e+00,2.841358964746517390e+00,4.747565862252028701e+00,7.416393563809205780e+00,1.084797272096791332e+01,1.504245537132887378e+01,2.000000000000000000e+01
1.378644232943462500e+00,1.758609080941846203e+00,2.898503624936996648e+00,4.798387729385235723e+00,7.458352381052752555e+00,1.087851667353133500e+01,1.505901828389937158e+01,2.000000000000000000e+01
1.440711096953211756e+00,1.819414678585629108e+00,2.955525423482881386e+00,4.849098430454675146e+00,7.500217044911441810e+00,1.090898972068288586e+01,1.507554112818221981e+01,2.000000000000000000e+01
1.502639312034842689e+00,1.880084061985471067e+00,3.012418311837355756e+00,4.899692651957646028e+00,7.541983299939999164e+00,1.093938894006828555e+01,1.509202246361103050e+01,2.000000000000000000e+01
1.564422891635787183e+00,1.940611378930790831e+00,3.069176840815801111e+00,4.950165633639229235e+00,7.583647357566663416e+00,1.096971174534221127e+01,1.510846102149243997e+01,2.000000000000000000e+01
