6.072810593635125792e-02,9.500333098092397788e-02,1.978290061146493750e-01,3.692162724709623367e-01,6.091830661953314685e-01,9.177553169914259845e-01,1.294967968794434654e+00,1.740866305057667152e+00,2.255507660231737876e+00,2.838963590139615523e+00,3.491322588414129680e+00,4.212693457066854386e+00,5.003209465178601434e+00,5.863033461249981926e+00,6.792364143102113339e+00,7.791443735911494528e+00,8.860567385907321736e+00,1.000009464679519233e+01,1.121046352096515619e+01,1.249220762150514474e+01,1.384597714827371817e+01,1.527256452705977452e+01,1.677293575163215067e+01,1.834826870218176964e+01,2.000000000000000000e+01
1.288385822566773475e+00,1.320919072777320125e+00,1.418518823408967622e+00,1.581193559873679932e+00,1.808956417143861684e+00,2.101825252334475369e+00,2.459822154612591127e+00,2.882972664191608025e+00,3.371304628137237192e+00,3.924846568630976584e+00,4.543625394355624181e+00,5.227663231716791259e+00,5.976973084671122649e+00,6.791552945550916931e+00,7.671377869223822366e+00,8.616389382709408906e+00,9.626481423837706330e+00,1.070148177541558177e+01,1.184112767274146982e+01,1.304503389590354523e+01,1.431265119362415561e+01,1.564321229669447533e+01,1.703566203385290123e+01,1.848856712053172657e+01,2.000000000000000000e+01
2.534087722086985295e+00,2.564441650518232585e+00,2.655503435811956248e+00,2.807265074013718387e+00,3.019713804848334959e+00,3.292831476687447356e+00,3.626594208209962922e+00,4.020972088019854063e+00,4.475928981548181085e+00,4.991422573166873988e+00,5.567404830358546164e+00,6.203823154024387776e+00,6.900622583148205536e+00,7.657749562411353850e+00,8.475157969796276447e+00,9.352818353039163313e+00,1.029073165888849317e+01,1.128894918332875008e+01,1.234760105774017624e+01,1.346693635877465312e+01,1.464737894464781576e+01,1.588960445004685162e+01,1.719464560940148701e+01,1.856403534427174407e+01,2.000000000000000000e+01
3.670866947354518128e+00,3.699178118203794607e+00,3.784111630751638256e+00,3.925670890608580876e+00,4.123861632845730263e+00,4.378692659871217252e+00,4.690176645658495680e+00,5.058331114506453119e+00,5.483179553550050933e+00,5.964752573922763368e+00,6.503088977580095964e+00,7.098236501740117887e+00,7.750251888834503333e+00,8.459199751538204026e+00,9.225149449380683819e+00,1.004816883807365180e+01,1.092831325800351117e+01,1.186560744477197105e+01,1.286001710606885062e+01,1.391140562746362441e+01,1.501946962798257879e+01,1.618364472972841384e+01,1.740296972962785205e+01,1.867589309572878875e+01,2.000000000000000000e+01
4.737258726723673874e+00,4.763781684017460272e+00,4.843350555898845222e+00,4.975965772515064778e+00,5.161627613292225192e+00,5.400335612502692229e+00,5.692087676050961775e+00,6.036878912763985028e+00,6.434700176526084725e+00,6.885536338966096181e+00,7.389364358080461770e+00,7.946151286107442147e+00,8.555852485241086214e+00,9.218410513852912658e+00,9.933755438955607531e+00,1.070180776482727936e+01,1.152248580147015034e+01,1.239572021056906692e+01,1.332147977163135089e+01,1.429981425853872778e+01,1.533092291322388867e+01,1.641526062878275027e+01,1.755369898817284025e+01,1.874776625820902964e+01,2.000000000000000000e+01
5.736778252984950477e+00,5.761529175118412560e+00,5.835781941518819238e+00,5.959534040061051030e+00,6.132781819238885213e+00,6.355520846393328149e+00,6.627746623194022746e+00,6.949455608670054296e+00,7.320646598823414841e+00,7.741322509755534931e+00,8.211492584684235041e+00,8.731174985989177628e+00,9.300399623621713019e+00,9.919210883702403336e+00,1.058766961608461266e+01,1.130585325944844222e+01,1.207385224447326699e+01,1.289175970227558921e+01,1.375964985051437672e+01,1.467753800010209808e+01,1.564531159543084371e+01,1.666261661730160526e+01,1.772867641298833874e+01,1.884200970695853172e+01,2.000000000000000000e+01
6.667369876710245613e+00,6.690518555813200763e+00,6.759964593122083087e+00,6.875711158921872013e+00,7.037763082832542594e+00,7.246126736629091347e+00,7.500809595478913572e+00,7.801819528836731799e+00,8.149163736248697276e+00,8.542847226611568701e+00,8.982870743834684646e+00,9.469228075075069029e+00,1.000190275948901686e+01,1.058086437737771135e+01,1.120606489009567674e+01,1.187743599285640528e+01,1.259488924343137661e+01,1.335832199786105257e+01,1.416763414959240208e+01,1.502276366251393114e+01,1.592375338611039481e+01,1.687086831848399626e+01,1.786479229740795560e+01,1.890694739913785938e+01,2.000000000000000000e+01
7.539799599074777703e+00,7.561435477912391789e+00,7.626343114425266911e+00,7.734519594941855480e+00,7.885960353368121289e+00,8.080659090289822544e+00,8.318607923983398322e+00,8.599797743338156053e+00,8.924218868868706522e+00,9.291862159736686166e+00,9.702720722364288619e+00,1.015679237228420284e+01,1.065408295500398417e+01,1.119461050948660663e+01,1.177841000423861573e+01,1.240553790476482021e+01,1.307607500993307426e+01,1.379012462322021548e+01,1.454780090312047136e+01,1.534919872126794260e+01,1.619433089536047277e+01,1.708301030739570692e+01,1.801464179240623054e+01,1.898786981344594338e+01,2.000000000000000000e+01
8.353680730980105551e+00,8.373894000527545955e+00,8.434533809170014607e+00,8.535602389100002796e+00,8.677103346784317495e+00,8.859041884199749362e+00,9.081424893192583170e+00,9.344260927142391537e+00,9.647559937134619901e+00,9.991332617229083723e+00,1.037558916599722103e+01,1.080033724626685299e+01,1.126557893149320755e+01,1.177130650058042427e+01,1.231749714279298225e+01,1.290410705774680800e+01,1.353106623715261847e+01,1.419827663710751686e+01,1.490561886522882773e+01,1.565297648296942512e+01,1.644029341331899730e+01,1.726769001945071480e+01,1.813567906037228994e+01,1.904554669332550532e+01,2.000000000000000000e+01
9.115019122309929500e+00,9.133922888150220132e+00,9.190634185671081369e+00,9.285151604363605315e+00,9.417472755261094619e+00,9.587593969117664372e+00,9.795510023086686502e+00,1.004121391363595706e+01,1.032469678247513656e+01,1.064594815157127883e+01,1.100495667675602540e+01,1.140171168119602108e+01,1.183620576271244929e+01,1.230843874854037345e+01,1.281842313641289088e+01,1.336619080695544604e+01,1.395180004532042872e+01,1.457534048827028705e+01,1.523693106972609712e+01,1.593670167514411595e+01,1.667474195690736494e+01,1.745098896898909402e+01,1.826500647364495222e+01,1.911557925081091369e+01,2.000000000000000000e+01
