0.000000000000000000e+00,4.081632653061224025e-01,1.632653061224489610e+00,3.673469387755101678e+00,6.530612244897958441e+00,1.020408163265305923e+01,1.469387755102040671e+01,2.000000000000000000e+01
6.646316222340797886e-01,1.059230976882363784e+00,2.243029040827216214e+00,4.216025814068636635e+00,6.978221296606624158e+00,1.052961548844118056e+01,1.487020838957230495e+01,2.000000000000000000e+01
1.307176484804486449e+00,1.688662678992149946e+00,2.833121261555140435e+00,4.740552232493458362e+00,7.410955591807102394e+00,1.084433133949607253e+01,1.504067947556037232e+01,2.000000000000000000e+01
1.928368565656475297e+00,2.297177370438995947e+00,3.403603784786558784e+00,5.247647808699163363e+00,7.829309442176809242e+00,1.114858868521949553e+01,1.520548553782722756e+01,2.000000000000000000e+01
2.528917451487682211e+00,2.885470156559362120e+00,3.955128271774402293e+00,5.737891797132801841e+00,8.233760732634561208e+00,1.144273507827967862e+01,1.536481483406815940e+01,2.000000000000000000e+01
3.109509148307847415e+00,3.454213043240340397e+00,4.488324728037818900e+00,6.211844202700283368e+00,8.624771467227732913e+00,1.172710652162016842e+01,1.551884936587759078e+01,2.000000000000000000e+01
3.670806865062350433e+00,4.004055704550873784e+00,5.003802223016444728e+00,6.670046420459061487e+00,9.002788296878724950e+00,1.200202785227543600e+01,1.566776508664919376e+01,2.000000000000000000e+01
4.213451771214710817e+00,4.535626224863389844e+00,5.502149585809428700e+00,7.113021854052824722e+00,9.368243029593580573e+00,1.226781311243169270e+01,1.581173210256716644e+01,2.000000000000000000e+01
4.738063729153417114e+00,5.049531816313550969e+00,5.983936077793954311e+00,7.541276513594625364e+00,9.721553123715565903e+00,1.252476590815677326e+01,1.595091486691825189e+01,2.000000000000000000e+01
5.245242002259713487e+00,5.546359512417677884e+00,6.449712042891573738e+00,7.955299593681398385e+00,1.006312216478715271e+01,1.277317975620883672e+01,1.608547236794645485e+01,2.000000000000000000e+01
