6.113695999030266393e-02,3.049621557570130204e-01,1.036437743057144090e+00,2.256196252815030778e+00,3.965404720623521229e+00,6.166106701555628788e+00,8.861778628268540459e+00,1.205828180061529054e+01,1.576548202773295593e+01,2.000000000000000000e+01
1.288974387507807684e+00,1.520361642298790006e+00,2.214523406671736971e+00,3.371834375669958472e+00,4.992773623275157391e+00,7.077684458677887314e+00,9.626180199145281335e+00,1.263584928451238376e+01,1.609955735261403476e+01,2.000000000000000000e+01
2.533961553576606462e+00,2.749747660565556640e+00,3.397105981532406727e+00,4.475630213613031927e+00,5.984657235416296572e+00,7.923301747968585218e+00,1.029079714659960665e+01,1.308762645025263183e+01,1.631855886511384668e+01,2.000000000000000000e+01
3.670786491108207539e+00,3.872154115596493362e+00,4.476256989061351277e+00,5.483313507348762883e+00,6.893776434926048857e+00,8.708450949059118429e+00,1.092842447634828851e+01,1.355427101700028025e+01,1.658310374433202128e+01,2.000000000000000000e+01
4.737392534144792222e+00,4.925983888113182552e+00,5.491757950018353540e+00,6.434670182392636661e+00,7.754515310426082664e+00,9.450733080825203913e+00,1.152227387908587275e+01,1.396803831788313843e+01,1.678950514596131782e+01,2.000000000000000000e+01
5.736664396639480579e+00,5.912666291410156205e+00,6.440671975722182196e+00,7.320619968935085708e+00,8.552534884457941189e+00,1.013673835752752872e+01,1.207411096535582296e+01,1.436596750930381461e+01,1.701185715438213464e+01,2.000000000000000000e+01
6.667442133221598510e+00,6.832071860518317052e+00,7.325961042408471791e+00,8.149218195319804181e+00,9.301926118098451823e+00,1.078395139300678629e+01,1.259461999084165562e+01,1.473259047640988939e+01,1.719759321360291082e+01,2.000000000000000000e+01
7.539768512323083094e+00,7.693602102959925304e+00,8.155102874870452823e+00,8.924155849454326273e+00,1.000062989194178797e+01,1.138452961821768561e+01,1.307633508649839271e+01,1.507731511975187821e+01,1.738823799686389648e+01,2.000000000000000000e+01
8.353681717937812223e+00,8.497441706785183513e+00,8.928721673327299158e+00,9.647622101089279312e+00,1.065428596251461357e+01,1.194879126686128856e+01,1.353082772223239516e+01,1.539925617222561449e+01,1.755298401555032939e+01,2.000000000000000000e+01
9.115037542492943956e+00,9.249446505761751425e+00,9.652673395568172054e+00,1.032464195602788237e+01,1.126522019772502858e+01,1.247428537788376524e+01,1.395201227292613488e+01,1.569939163991579356e+01,1.771772149100920757e+01,2.000000000000000000e+01
9.826478546729928709e+00,9.952050792925557943e+00,1.032876753151244387e+01,1.095668010011859650e+01,1.183590010126294523e+01,1.296657129547283738e+01,1.434862625108467782e+01,1.598122987050903454e+01,1.786297347830479154e+01,2.000000000000000000e+01
1.049130703878249982e+01,1.060872045711967004e+01,1.096096071213118428e+01,1.154799927914788249e+01,1.236974941962503038e+01,1.342606481397803009e+01,1.471693482746170289e+01,1.624304882129769112e+01,1.800586579619212912e+01,2.000000000000000000e+01
1.111291626473321514e+01,1.122261555192686444e+01,1.155171341350781589e+01,1.210022055409466546e+01,1.286820040533546639e+01,1.385579269323799778e+01,1.506306552959608069e+01,1.648946583033979607e+01,1.813353429813749074e+01,2.000000000000000000e+01
1.169363430184227859e+01,1.179619418509581230e+01,1.210387383485641521e+01,1.261667615065041304e+01,1.333455920885138823e+01,1.425739735815937514e+01,1.538508535768703922e+01,1.671805775304979846e+01,1.825774600303614648e+01,2.000000000000000000e+01
1.223664301653155739e+01,1.233247856021611533e+01,1.261998519126978913e+01,1.309915124977084488e+01,1.377000152324828441e+01,1.463264583507024952e+01,1.568721392228252753e+01,1.693337673039097524e+01,1.836975588931034054e+01,2.000000000000000000e+01
