3.257525606092301351e-02,6.957004594572616107e-02,1.805544156001356038e-01,3.655262398083560793e-01,6.244816705666572654e-01,9.574141377849685330e-01,1.364312786796003207e+00,1.845159885650057063e+00,2.399926553864349277e+00,3.028565746560405891e+00,3.731000734929521112e+00,4.507106180776499826e+00,5.356677015150954624e+00,6.279377210722286051e+00,7.274655375573509275e+00,8.341605550755954113e+00,9.478737438907939961e+00,1.068359683049767384e+01,1.195213808931496935e+01,1.327768601036967766e+01,1.464921721808843103e+01,1.604851334050632516e+01,1.744544258444608431e+01,1.879013502145026848e+01,2.000000000000000000e+01
9.596720856931884036e-02,1.352269654837044144e-01,2.530062362268611365e-01,4.492927152983898220e-01,7.240646302285685953e-01,1.077285979617550016e+00,1.508899542720242293e+00,2.018815849034869103e+00,2.606895991281905189e+00,3.272925069804211162e+00,4.016571395241192555e+00,4.837324120693208052e+00,5.734398391312335086e+00,6.706591955335879263e+00,7.752069960143211702e+00,8.868044839935480539e+00,1.005030548251790457e+01,1.129253466017625485e+01,1.258533825893900726e+01,1.391490041608693673e+01,1.526118996731234034e+01,1.659570712890200284e+01,1.787893932474543846e+01,1.905811804128385134e+01,2.006677790133751671e+01
1.897356182303413519e-01,2.312283070201528734e-01,3.557063733895873825e-01,5.631309484171312940e-01,8.534345980575221979e-01,1.226508850890627000e+00,1.682186994833884786e+00,2.220218123763255225e+00,2.840228659057714822e+00,3.541666067312754240e+00,4.323717401981278741e+00,5.185192564595548781e+00,6.124358751302933612e+00,7.138708470477182821e+00,8.224639072779128313e+00,9.377017660520621689e+00,1.058860305010307101e+01,1.184929891383128187e+01,1.314522395369154850e+01,1.445761306877333574e+01,1.576161775007772547e+01,1.702516546267493069e+01,1.820817342628520308e+01,1.926257918548845183e+01,2.013377876708038627e+01
3.129446802446941844e-01,3.566029306977826496e-01,4.875776820570481562e-01,7.057798176510581278e-01,1.011057277089061346e+00,1.403171154679581978e+00,1.881764728123421992e+00,2.446318562586701884e+00,3.096086811398163441e+00,3.830008471664409608e+00,4.646585592232295170e+00,5.543718497370877074e+00,6.518486208500579693e+00,7.566858825024850965e+00,8.683328355710775881e+00,9.860446457913020879e+00,1.108826330818029504e+01,1.235367344973775161e+01,1.363969429130152733e+01,1.492473300324335916e+01,1.618193823698278777e+01,1.737878057425493239e+01,1.847704796887419576e+01,1.943345469323661234e+01,2.020100334168336076e+01
4.640836600079401575e-01,5.097996318413403616e-01,6.469475473415410294e-01,8.753609182905409680e-01,1.194759612078179378e+00,1.604712208960358710e+00,2.104590235793291519e+00,2.693504129239025158e+00,3.370215816768208139e+00,4.133022039973824668e+00,4.979601579347808560e+00,5.906818834826847997e+00,6.910476121878268430e+00,7.985008024937111593e+00,9.123113827655977559e+00,1.031532916768412456e+01,1.154954644615560966e+01,1.281050580889859702e+01,1.407929483269595927e+01,1.533291440912695336e+01,1.654398782970667270e+01,1.768070409900513695e+01,1.870708619737554557e+01,1.958364922449789702e+01,2.026845237208684836e+01
6.410868071519848499e-01,6.887140687814280460e-01,8.315958536697575232e-01,1.069462436590749244e+00,1.401865267999240272e+00,1.828125094307083476e+00,2.347272909305532895e+00,2.957969883351592610e+00,3.658401664525556818e+00,4.446142490389926927e+00,5.317984441607711332e+00,6.269727547093121522e+00,7.295927645263273753e+00,8.389601256380359473e+00,9.541890575941978980e+00,1.074169735246178092e+01,1.197530198369839560e+01,1.322599341842967391e+01,1.447374556659153910e+01,1.569498525060843441e+01,1.686250263219621104e+01,1.794555396446527951e+01,1.891019454780957432e+01,1.971985399515685344e+01,2.033612660772521963e+01
8.414352840030857594e-01,8.907963166175378866e-01,1.038879414460894157e+00,1.285290775978421784e+00,1.629381889504183167e+00,2.070184473537290959e+00,2.606341379280374682e+00,3.236015473368007989e+00,3.956772798568640948e+00,4.765437158298650999e+00,5.657913836735126267e+00,6.628981233934078787e+00,7.672051018186432536e+00,8.778900148653450586e+00,9.939381900588895036e+00,1.114112780542835957e+01,1.236925796114869591e+01,1.360612293568238229e+01,1.483110556055193996e+01,1.602051397614911821e+01,1.714759672024170101e+01,1.818270479188516831e+01,1.909361329486680958e+01,1.984599648568139330e+01,2.040402680053511375e+01
1.062305299607389175e+00,1.113202044902616095e+00,1.265892280788296631e+00,1.519844354832607713e+00,1.874189837513731138e+00,2.327647313814368513e+00,2.878447168992778860e+00,3.524234863695336895e+00,4.261949965048016153e+00,5.087679734895358408e+00,5.996487060243453016e+00,6.982213879252042510e+00,8.037263190750008945e+00,9.152365282421619952e+00,1.031633692053550178e+01,1.151584573487316021e+01,1.273519556774363792e+01,1.395615161150365147e+01,1.515782603116997151e+01,1.631664463286670497e+01,1.740641218134997814e+01,1.839848760307176789e+01,1.926207045448361654e+01,1.996458739988364073e+01,2.047215370496382292e+01
1.300726626817728659e+00,1.352951585210281582e+00,1.509626460387940350e+00,1.770075407974310400e+00,2.133201894241202101e+00,2.597403759151340807e+00,3.160495692898127817e+00,3.819611799861787560e+00,4.571086328932308263e+00,5.410312724218084846e+00,6.331582331155916066e+00,7.327905486361619758e+00,8.390819466640150992e+00,9.510189849770636528e+00,1.067401413007126365e+01,1.186823872403529734e+01,1.307660248514549473e+01,1.428052112210297153e+01,1.545902702487527236e+01,1.658877750181094513e+01,1.764414098203542380e+01,1.859736523868228986e+01,1.941882439900471979e+01,2.007733313139073417e+01,2.054050807797765188e+01
1.553725648854940244e+00,1.607071776065770674e+00,1.767110157698262185e+00,2.033021044997742166e+00,2.403481837573852697e+00,2.876575791669165216e+00,3.449715378789626641e+00,4.119547995842285815e+00,4.881842660205284901e+00,5.731358808702490037e+00,6.661699546644316960e+00,7.665152957979213255e+00,8.732526522698146110e+00,9.852981244468884015e+00,1.101387364343249331e+01,1.220061512797694903e+01,1.339655918601489937e+01,1.458292706107959447e+01,1.573878183591514990e+01,1.684105892522275383e+01,1.786465778494385148e+01,1.878259526155029491e+01,1.956621574019374066e+01,2.018544764966898342e+01,2.060909067907033787e+01
