2.000000000000000000e+01,2.024691358024691468e+01,2.098765432098765515e+01,2.222222222222222143e+01,2.395061728395061706e+01,2.617283950617284205e+01,2.888888888888888928e+01,3.209876543209875877e+01,3.580246913580246826e+01,4.000000000000000000e+01
2.166574135349917185e+01,2.193321964181397732e+01,2.273565450675839372e+01,2.407304594833241396e+01,2.594539396653604513e+01,2.835269856136929079e+01,3.129495973283214028e+01,3.477217748092459004e+01,3.878435180564666496e+01,4.333148270699834370e+01
2.347021741983620657e+01,2.375997319045146838e+01,2.462924050229725381e+01,2.607801935537355931e+01,2.810630974968039553e+01,3.071411168521775537e+01,3.390142516198562816e+01,3.766825017998402814e+01,4.201458673921295883e+01,4.694043483967241315e+01
2.542498300642809284e+01,2.573887168551980054e+01,2.668053772279491653e+01,2.824998111825343727e+01,3.044720187189537342e+01,3.327219998372071785e+01,3.672497545372947059e+01,4.080552828192162451e+01,4.551385846829720805e+01,5.084996601285618567e+01
2.754255528671914277e+01,2.788258683346876410e+01,2.890268147371762097e+01,3.060283920746571340e+01,3.298306003471304848e+01,3.604334395545962622e+01,3.978369096970543239e+01,4.420410107745046702e+01,4.930457427869476561e+01,5.508511057343828554e+01
2.983649395282540695e+01,3.020484573002078221e+01,3.130990106160690800e+01,3.315165994758378787e+01,3.573012238795141116e+01,3.904528838270979207e+01,4.309715793185892352e+01,4.788573103539879128e+01,5.341100769332943088e+01,5.967298790565081390e+01
3.232148804385786889e+01,3.272051876044870511e+01,3.391761091022122088e+01,3.591276449317540909e+01,3.870597950931127684e+01,4.229725595862881704e+01,4.668659384112803679e+01,5.187399315680891476e+01,5.785945390567149360e+01,6.464297608771573778e+01
3.501345000592202439e+01,3.544571482080995395e+01,3.674250926547372842e+01,3.890383333991336201e+01,4.192968704412884051e+01,4.582007037812018524e+01,5.057498334188736777e+01,5.619442593543039521e+01,6.267839815874930309e+01,7.002690001184404878e+01
3.792961758609902745e+01,3.839788446987802928e+01,3.980268512121503477e+01,4.214401954011002971e+01,4.542188772656303541e+01,4.963628968057404478e+01,5.478722540214304360e+01,6.087469489127003186e+01,6.789869814795504510e+01,7.585923517219805490e+01
4.108866421287775239e+01,4.159593167229599686e+01,4.311773405055073027e+01,4.565407134764194552e+01,4.920494356356965682e+01,5.377035069833385705e+01,5.935029275193453202e+01,6.594476972437168172e+01,7.355378161564536299e+01,8.217732842575550478e+01
4.451081856984935570e+01,4.506033484848947523e+01,4.670888368440981964e+01,4.945646507761039601e+01,5.330307902809120435e+01,5.824872553585225177e+01,6.429340460089352405e+01,7.143711622321499988e+01,7.967986040281674320e+01,8.902163713969871139e+01
4.821799412834419485e+01,4.881327800647190429e+01,5.059912964085501841e+01,5.357554903149355141e+01,5.774253617838748909e+01,6.310009108153685276e+01,6.964821374094161399e+01,7.738690415660177280e+01,8.631616232851737891e+01,9.643598825668838970e+01
