1.110185328902294800e-02,3.234276620124423296e-01,1.260405088182700473e+00,2.822034131844858962e+00,5.008314793649881302e+00,7.819247083483506167e+00,1.125483115446016313e+01,1.531506941105975628e+01,2.000000000000000000e+01
2.219959313052877192e-02,3.343512901405416016e-01,1.270806381170580091e+00,2.831564866499395094e+00,5.016626749579692124e+00,7.825992074213719896e+00,1.125966138478841749e+01,1.531764112226381869e+01,2.000000000000000000e+01
3.329319470643839901e-02,3.452708597272806657e-01,1.281203854789807473e+00,2.841092180880124385e+00,5.024935848691993279e+00,7.832734974814808737e+00,1.126449077071649718e+01,1.532021475994205773e+01,2.000000000000000000e+01
4.438263353998195271e-02,3.561863464672438417e-01,1.291597485249029509e+00,2.850616052503702758e+00,5.033242073492359303e+00,7.839475789872033751e+00,1.126931936155037839e+01,1.532279000047408957e+01,2.000000000000000000e+01
5.546788549134292617e-02,3.670977264069105739e-01,1.301987249153613524e+00,2.860136459529640796e+00,5.041545407935672962e+00,7.846214524217962172e+00,1.127414718273736938e+01,1.532536656264691821e+01,2.000000000000000000e+01
6.654892675481745290e-02,3.780049759460823444e-01,1.312373123519877005e+00,2.869653380783897756e+00,5.049845837215930722e+00,7.852951181764994182e+00,1.127897424113184854e+01,1.532794420126805690e+01,2.000000000000000000e+01
7.762573385764308387e-02,3.889080718402331827e-01,1.322755085788003493e+00,2.879166795764113829e+00,5.058143347532763734e+00,7.859685764746014769e+00,1.128380052921259136e+01,1.533052270181788757e+01,2.000000000000000000e+01
8.869828366046410284e-02,3.998069912035103757e-01,1.333133113832649208e+00,2.888676684628609159e+00,5.066437925856723368e+00,7.866418273256820193e+00,1.128862602845565455e+01,1.533310187596348406e+01,2.000000000000000000e+01
9.976655335925872781e-02,4.107017115120825124e-01,1.343507185970553852e+00,2.898183028171938513e+00,5.074729559707360949e+00,7.873148705018810034e+00,1.129345071202715012e+01,1.533568155778773168e+01,2.000000000000000000e+01
1.108305204884452860e-01,4.215922106075281062e-01,1.353877280964776553e+00,2.907685807789983645e+00,5.083018236952391078e+00,7.879877055299763455e+00,1.129827454692845734e+01,1.533826160061315846e+01,2.000000000000000000e+01
1.218901629248281271e-01,4.324784666999738625e-01,1.364243378025411069e+00,2.917185005437473944e+00,5.091303945632209782e+00,7.886603316945537401e+00,1.130309749570071709e+01,1.534084187432117119e+01,2.000000000000000000e+01
1.329454588920161717e-01,4.433604583707232982e-01,1.374605456806844650e+00,2.926680603580568363e+00,5.099586673811280058e+00,7.893327480487134729e+00,1.130791951777486481e+01,1.534342226308456247e+01,2.000000000000000000e+01
1.439963869649540096e-01,4.542381645741585539e-01,1.384963497401772159e+00,2.936172585146785696e+00,5.107866409456081946e+00,7.900049534296597287e+00,1.131274057053664883e+01,1.534600266344536657e+01,2.000000000000000000e+01
1.550429260742284543e-01,4.651115646387412039e-01,1.395317480332279425e+00,2.945660933474192333e+00,5.116143140338133222e+00,7.906769464772041900e+00,1.131756061016277570e+01,1.534858298268186338e+01,2.000000000000000000e+01
1.660850555098568881e-01,4.759806382669879432e-01,1.405667386538381081e+00,2.955145632261392485e+00,5.124416853959950835e+00,7.913487256537528047e+00,1.132237959227336077e+01,1.535116313741805882e+01,2.000000000000000000e+01
1.771227549243087618e-01,4.868453655343410458e-01,1.416013197364437870e+00,2.964626665519513260e+00,5.132687537501413821e+00,7.920202892647409065e+00,1.132719747243721109e+01,1.535374305243687587e+01,2.000000000000000000e+01
1.881560043345684718e-01,4.977057268868954609e-01,1.426354894543876428e+00,2.974104017527065658e+00,5.140955177783940400e+00,7.926916354787952201e+00,1.133201420655931102e+01,1.535632265966485299e+01,2.000000000000000000e+01
1.991847841230999505e-01,5.085617031379843223e-01,1.436692460182637410e+00,2.983577672788304991e+00,5.149219761249875127e+00,7.933627623471284807e+00,1.133682975117425684e+01,1.535890189730147704e+01,2.000000000000000000e+01
2.102090750376214567e-01,5.194132754636533456e-01,1.447025876741748984e+00,2.993047615995472199e+00,5.157481273954651613e+00,7.940336678218475441e+00,1.134164406366473266e+01,1.536148070907073482e+01,2.000000000000000000e+01
2.212288581896524331e-01,5.302604253970862880e-01,1.457355127019387853e+00,3.002513831995128335e+00,5.165739701569469489e+00,7.947043497729839423e+00,1.134645710242043926e+01,1.536405904357615704e+01,2.000000000000000000e+01
2.322441150518272102e-01,5.411031348220599613e-01,1.467680194132758187e+00,3.011976305758627070e+00,5.173995029392468581e+00,7.953748060041473167e+00,1.135126882694983586e+01,1.536663685374366750e+01,2.000000000000000000e+01
2.432548274540113908e-01,5.519413859655259991e-01,1.478001061500069824e+00,3.021435022356675937e+00,5.182247242366587514e+00,7.960450342667731327e+00,1.135607919795471155e+01,1.536921409633907665e+01,2.000000000000000000e+01
2.542609775782833648e-01,5.627751613894271809e-01,1.488317712822858629e+00,3.030889966937824198e+00,5.190496325102559538e+00,7.967150322729793288e+00,1.136088817737555523e+01,1.537179073154919173e+01,2.000000000000000000e+01
2.652625479528653574e-01,5.736044439818622775e-01,1.498630132068853094e+00,3.040341124710681076e+00,5.198742261905690221e+00,7.973847977070822601e+00,1.136569572841418285e+01,1.537436672261721426e+01,2.000000000000000000e+01
2.762595214451058490e-01,5.844292169477157683e-01,1.508938303455545471e+00,3.049788480929590317e+00,5.206985036805276579e+00,7.980543282358420143e+00,1.137050181553875738e+01,1.537694203552461225e+01,2.000000000000000000e+01
2.872518812536290489e-01,5.952494637988705595e-01,1.519242211434595147e+00,3.059232020883495107e+00,5.215224633585713754e+00,7.987236215175196996e+00,1.137530640447534935e+01,1.537951663871283614e+01,2.000000000000000000e+01
2.982396108997666939e-01,6.060651683441142801e-01,1.529541840677157039e+00,3.068671729887684219e+00,5.223461035818501408e+00,7.993926752098356125e+00,1.138010946218930641e+01,1.538209050283926160e+01,2.000000000000000000e+01
