0.000000000000000000e+00,5.540166204986148729e-02,2.216066481994459492e-01,4.986149584487534203e-01,8.864265927977837967e-01,1.385041551246537272e+00,1.994459833795013681e+00,2.714681440443213134e+00,3.545706371191135187e+00,4.487534626038780061e+00,5.540166204986149090e+00,6.703601108033241829e+00,7.977839335180054725e+00,9.362880886426589555e+00,1.085872576177285254e+01,1.246537396121883745e+01,1.418282548476454075e+01,1.601108033240996775e+01,1.795013850415512024e+01,2.000000000000000000e+01
1.126225994537932706e-02,6.663272459927023494e-02,2.327441185609429586e-01,5.095964418303975396e-01,8.971896944076338531e-01,1.395523876292652066e+00,2.004598987485452177e+00,2.724415027986033966e+00,3.554971997794397431e+00,4.496269896910542130e+00,5.548308725334470282e+00,6.711088483066180999e+00,7.984609170105670728e+00,9.368870786452941246e+00,1.086387333210799788e+01,1.246961680707083708e+01,1.418610121134145174e+01,1.601332654491984897e+01,1.795129280780603054e+01,2.000000000000000000e+01
2.251817796580457554e-02,7.785746279138405779e-02,2.438753172681225045e-01,5.205717413960199158e-01,9.079467351750762916e-01,1.406000298605291743e+00,2.014732431686665937e+00,2.734143134419199317e+00,3.564232406802891440e+00,4.505000248837742305e+00,5.556446660523753245e+00,6.718571641860923371e+00,7.991375192849250020e+00,9.374857313488734079e+00,1.086901800377938443e+01,1.247385726372119130e+01,1.418937509331415114e+01,1.601557149255827284e+01,1.795244646145355460e+01,2.000000000000000000e+01
3.376775763249462159e-02,8.907588018752926606e-02,2.550002478526331440e-01,5.315408606278063663e-01,9.186977185130487111e-01,1.416470821508360567e+00,2.024860169613741601e+00,2.743865762829191812e+00,3.573487601154710980e+00,4.513725684590299103e+00,5.564580013135958403e+00,6.726050586791687103e+00,7.998137405557482538e+00,9.380840469433346485e+00,1.087415977841928338e+01,1.247809533251528968e+01,1.419264713172136005e+01,1.601781517603750160e+01,1.795359946546371432e+01,2.000000000000000000e+01
4.501100251466327862e-02,1.002879803470326237e-01,2.661189138441406588e-01,5.425038030059874394e-01,9.294426478325727992e-01,1.426935448323896960e+00,2.034982204479959922e+00,2.753582916300761241e+00,3.582737583786301361e+00,4.522446206936580282e+00,5.572708785751598448e+00,6.733525320231356304e+00,8.004895810375849408e+00,9.386820256185080424e+00,1.087929865765905646e+01,1.248233101479776863e+01,1.419591732760121516e+01,1.602005759606940316e+01,1.795475182020232907e+01,2.000000000000000000e+01
5.624791617950375411e-02,1.114937668272059645e-01,2.772313187703125403e-01,5.534605720088235925e-01,9.401815265427388990e-01,1.437394182372058848e+00,2.045098539496783108e+00,2.763294597916911677e+00,3.591982357632444334e+00,4.531161818643381523e+00,5.580832980949724131e+00,6.740995844551471272e+00,8.011650409448620280e+00,9.392796675641173820e+00,1.088443464312913456e+01,1.248656431191250071e+01,1.419918568199126696e+01,1.602229875336543685e+01,1.795590352603501572e+01,2.000000000000000000e+01
6.747850219221307455e-02,1.226932431833703818e-01,2.883374661568422481e-01,5.644111711126287290e-01,9.509143580507297688e-01,1.447847026971145645e+00,2.055209177873875692e+00,2.773000810758921020e+00,3.601221925626279852e+00,4.539872522475953964e+00,5.588952601307942913e+00,6.748462162122248031e+00,8.018401204918864877e+00,9.398769729697793451e+00,1.088956773645904441e+01,1.249079522520260710e+01,1.420245219592848152e+01,1.602453864863667121e+01,1.795705458332717441e+01,2.000000000000000000e+01
7.870276411597210142e-02,1.338864129688364379e-01,2.994373595274294475e-01,5.753556037917511023e-01,9.616411457618014857e-01,1.458293985437580487e+00,2.065314122819088105e+00,2.782701557906324563e+00,3.610456290699289639e+00,4.548578321197982888e+00,5.597067649402405642e+00,6.755924275312558791e+00,8.025148198928436116e+00,9.404739420250042059e+00,1.089469793927738195e+01,1.249502375601045046e+01,1.420571687044924225e+01,1.602677728259376266e+01,1.795820499244401347e+01,2.000000000000000000e+01
8.992070551195663342e-02,1.450732797349152114e-01,3.105310024037908345e-01,5.862938735185837524e-01,9.723618930792936599e-01,1.468735061085920668e+00,2.075413377538465109e+00,2.792396842436926541e+00,3.619685455781304295e+00,4.557279217571599261e+00,5.605178127807812771e+00,6.763382186489944381e+00,8.031891393617989650e+00,9.410705749191951242e+00,1.089982525321183537e+01,1.249924990567763494e+01,1.420897970658934817e+01,1.602901465594697683e+01,1.795935475375052803e+01,2.000000000000000000e+01
1.011323299393374064e-01,1.562538470309181859e-01,3.216183983056605244e-01,5.972259837635643942e-01,9.830766034046297674e-01,1.479170257228856755e+00,2.085506945236245357e+00,2.802086667426795685e+00,3.628909423800506850e+00,4.565975214357379741e+00,5.613284039097415246e+00,6.770835898020613364e+00,8.038630791126969655e+00,9.416668718416486783e+00,1.090494967988917097e+01,1.250347367554501510e+01,1.421224070538401563e+01,1.603125076940617788e+01,1.796050386761150719e+01,2.000000000000000000e+01
