0.000000000000000000e+00,1.250000000000000000e+00,5.000000000000000000e+00,1.125000000000000000e+01,2.000000000000000000e+01
1.347293369715218958e-01,1.376308753410801833e+00,5.101047002728641644e+00,1.130894408492504155e+01,2.000000000000000000e+01
2.685510742310048826e-01,1.501766632091567022e+00,5.201413305673253440e+00,1.136749109497606547e+01,2.000000000000000000e+01
4.014713257938207214e-01,1.626379367931706899e+00,5.301103494345365874e+00,1.142564370503479587e+01,2.000000000000000000e+01
5.334961644884783638e-01,1.750152654207948411e+00,5.400122123366358551e+00,1.148340457196370856e+01,2.000000000000000000e+01
6.646316222340797886e-01,1.873092145844449830e+00,5.498473716675559508e+00,1.154077633472740949e+01,2.000000000000000000e+01
7.948836903159084422e-01,1.995203459671164303e+00,5.596162767736931443e+00,1.159776161451321030e+01,2.000000000000000000e+01
9.242583196591436234e-01,2.116492174680447036e+00,5.693193739744357273e+00,1.165436301485087611e+01,2.000000000000000000e+01
1.052761421100760764e+00,2.236963832281963160e+00,5.789571065825570351e+00,1.171058312173158278e+01,2.000000000000000000e+01
1.180398865659577634e+00,2.356623936555854115e+00,5.885299149244683115e+00,1.176642450372606596e+01,2.000000000000000000e+01
1.307176484804486449e+00,2.475477954504206046e+00,5.980382363603364837e+00,1.182188971210196371e+01,2.000000000000000000e+01
1.433100070720885189e+00,2.593531316300829559e+00,6.074825053040664002e+00,1.187698128094038807e+01,2.000000000000000000e+01
1.558175376575303694e+00,2.710789415539347047e+00,6.168631532431477993e+00,1.193170172725169564e+01,2.000000000000000000e+01
1.682408116778257856e+00,2.827257609479616463e+00,6.261806087583693170e+00,1.198605355109048709e+01,2.000000000000000000e+01
1.805803967245327435e+00,2.942941219292494637e+00,6.354352975433995354e+00,1.204003923566983048e+01,2.000000000000000000e+01
1.928368565656475297e+00,3.057845530302945480e+00,6.446276424242356029e+00,1.209366124747470828e+01,2.000000000000000000e+01
2.050107511713614716e+00,3.171975792231513935e+00,6.537580633785211148e+00,1.214692203637470591e+01,2.000000000000000000e+01
2.171026367396462486e+00,3.285337219434183442e+00,6.628269775547346754e+00,1.219982403573595242e+01,2.000000000000000000e+01
2.291130657216633448e+00,3.397934991140593830e+00,6.718347992912475419e+00,1.225236966253227777e+01,2.000000000000000000e+01
2.410425868470058575e+00,3.509774251690680025e+00,6.807819401352544375e+00,1.230456131745565074e+01,2.000000000000000000e+01
2.528917451487682211e+00,3.620860110769702267e+00,6.896688088615761103e+00,1.235640138502586183e+01,2.000000000000000000e+01
2.646610819884471777e+00,3.731197643641692263e+00,6.984958114913354166e+00,1.240789223369945660e+01,2.000000000000000000e+01
2.763511350806759914e+00,3.840791891381337475e+00,7.072633513105070158e+00,1.245903621597795663e+01,2.000000000000000000e+01
2.879624385177907975e+00,3.949647861104288893e+00,7.159718288883430759e+00,1.250983566851533446e+01,2.000000000000000000e+01
2.994955227942326381e+00,4.057770526195930927e+00,7.246216420956744564e+00,1.256029291222476729e+01,2.000000000000000000e+01
3.109509148307847415e+00,4.165164826538607201e+00,7.332131861230886116e+00,1.261041025238468372e+01,2.000000000000000000e+01
3.223291379986448213e+00,4.271835668737295144e+00,7.417468534989835938e+00,1.266018997874407148e+01,2.000000000000000000e+01
3.336307121433390588e+00,4.377787926343803093e+00,7.502230341075042830e+00,1.270963436562710847e+01,2.000000000000000000e+01
3.448561536084708834e+00,4.483026440079414421e+00,7.586421152063531181e+00,1.275874567203706000e+01,2.000000000000000000e+01
3.560059752593121019e+00,4.587556018056051066e+00,7.670044814444841208e+00,1.280752614175949056e+01,2.000000000000000000e+01
3.670806865062350433e+00,4.691381435995953808e+00,7.753105148796763046e+00,1.285597800346477904e+01,2.000000000000000000e+01
3.780807933279852762e+00,4.794507437449862408e+00,7.835605949959889571e+00,1.290410347080993603e+01,2.000000000000000000e+01
3.890067982948002268e+00,4.896938734013751571e+00,7.917550987211001257e+00,1.295190474253975133e+01,2.000000000000000000e+01
3.998592005913688130e+00,4.998680005544082761e+00,7.998944004435266208e+00,1.299938400258723803e+01,2.000000000000000000e+01
4.106384960396390227e+00,5.099735900371615394e+00,8.079788720297292670e+00,1.304654342017342117e+01,2.000000000000000000e+01
4.213451771214710817e+00,5.200111035513791613e+00,8.160088828411034001e+00,1.309338514990643532e+01,2.000000000000000000e+01
4.319797330011370562e+00,5.299809996885659125e+00,8.239847997508526589e+00,1.313991133187997384e+01,2.000000000000000000e+01
4.425426495476703082e+00,5.398837339509409361e+00,8.319069871607528199e+00,1.318612409177105782e+01,2.000000000000000000e+01
4.530344093570635167e+00,5.497197587722470580e+00,8.397758070177976819e+00,1.323202554093715300e+01,2.000000000000000000e+01
4.634554917743177072e+00,5.594895235384227838e+00,8.475916188307381915e+00,1.327761777651264019e+01,2.000000000000000000e+01
4.738063729153417114e+00,5.691934746081328100e+00,8.553547796865062836e+00,1.332290288150461954e+01,2.000000000000000000e+01
4.840875256887056111e+00,5.788320553331614882e+00,8.630656442665291195e+00,1.336788292488808594e+01,2.000000000000000000e+01
4.942994198172465659e+00,5.884057060786686222e+00,8.707245648629349688e+00,1.341255996170045428e+01,2.000000000000000000e+01
5.044425218595294247e+00,5.979148642433088412e+00,8.783318913946470019e+00,1.345693603313544173e+01,2.000000000000000000e+01
5.145172952311629189e+00,6.073599642792152586e+00,8.858879714233722780e+00,1.350101316663633710e+01,2.000000000000000000e+01
5.245242002259713487e+00,6.167414377118481283e+00,8.933931501694784671e+00,1.354479337598862543e+01,2.000000000000000000e+01
5.344636940370253164e+00,6.260597131597112508e+00,9.008477705277689651e+00,1.358827866141198548e+01,2.000000000000000000e+01
5.443362307775297282e+00,6.353152163539340869e+00,9.082521730831473405e+00,1.363147100965169223e+01,2.000000000000000000e+01
5.541422615015701325e+00,6.445083701577219770e+00,9.156066961261775106e+00,1.367437239406936911e+01,2.000000000000000000e+01
5.638822342247220121e+00,6.536395945856769529e+00,9.229116756685414202e+00,1.371698477473315947e+01,2.000000000000000000e+01
5.735565939445184114e+00,6.627093068229860329e+00,9.301674454583888974e+00,1.375931009850726738e+01,2.000000000000000000e+01
5.831657826607809625e+00,6.717179212444821523e+00,9.373743369955857219e+00,1.380135029914091760e+01,2.000000000000000000e+01
