0.000000000000000000e+00,2.222222222222222321e+00,8.888888888888889284e+00,2.000000000000000000e+01
6.747850219221307455e-02,2.282203113059745103e+00,8.926376945662340745e+00,2.000000000000000000e+01
1.347293369715218958e-01,2.341981632863574969e+00,8.963738520539735077e+00,2.000000000000000000e+01
2.017532724707260527e-01,2.401558464418423355e+00,9.000974040261514375e+00,2.000000000000000000e+01
2.685510742310048826e-01,2.460934288205337772e+00,9.038083930128337329e+00,2.000000000000000000e+01
3.351235052106571466e-01,2.520109782409472921e+00,9.075068614005921575e+00,2.000000000000000000e+01
4.014713257938207214e-01,2.579085622927840937e+00,9.111928514329900253e+00,2.000000000000000000e+01
4.675952937991501024e-01,2.637862483377022560e+00,9.148664052110639489e+00,2.000000000000000000e+01
5.334961644884783638e-01,2.696441035100869854e+00,9.185275646938043437e+00,2.000000000000000000e+01
5.991746905754435915e-01,2.754821947178172081e+00,9.221763716986357551e+00,2.000000000000000000e+01
6.646316222340797886e-01,2.813005886430293145e+00,9.258128679018932772e+00,2.000000000000000000e+01
7.298677071073966793e-01,2.870993517428797048e+00,9.294370948392998599e+00,2.000000000000000000e+01
7.948836903159084422e-01,2.928785502503029825e+00,9.330490939064393530e+00,2.000000000000000000e+01
8.596803144661446794e-01,2.986382501747684159e+00,9.366489063592302600e+00,2.000000000000000000e+01
9.242583196591436234e-01,3.043785173030349789e+00,9.402365733143968285e+00,2.000000000000000000e+01
9.886184434988920522e-01,3.100994171999015059e+00,9.438121357499385411e+00,2.000000000000000000e+01
1.052761421100760764e+00,3.158010152089565370e+00,9.473756345055978301e+00,2.000000000000000000e+01
1.116687985099893421e+00,3.214833764533238991e+00,9.509271102833274369e+00,2.000000000000000000e+01
1.180398865659577634e+00,3.271465658364069107e+00,9.544666036477543969e+00,2.000000000000000000e+01
1.243894790479584955e+00,3.327906480426297886e+00,9.579941550266436678e+00,2.000000000000000000e+01
1.307176484804486449e+00,3.384156875381766127e+00,9.615098047113603386e+00,2.000000000000000000e+01
1.370244671431926076e+00,3.440217485717267820e+00,9.650135928573291721e+00,2.000000000000000000e+01
1.433100070720885189e+00,3.496088951751898044e+00,9.685055594844936167e+00,2.000000000000000000e+01
1.495743400599909290e+00,3.551771911644364010e+00,9.719857444777726840e+00,2.000000000000000000e+01
1.558175376575303694e+00,3.607267001400270345e+00,9.754541875875169410e+00,2.000000000000000000e+01
1.620396711739313655e+00,3.662574854879390163e+00,9.789109284299618352e+00,2.000000000000000000e+01
1.682408116778257856e+00,3.717696103802896168e+00,9.823560064876810216e+00,2.000000000000000000e+01
1.744210299980661905e+00,3.772631377760588656e+00,9.857894611100368465e+00,2.000000000000000000e+01
1.805803967245327435e+00,3.827381304218069324e+00,9.892113315136294105e+00,2.000000000000000000e+01
1.867189822089418971e+00,3.881946508523927974e+00,9.926216567827456316e+00,2.000000000000000000e+01
1.928368565656475297e+00,3.936327613916867030e+00,9.960204758698042227e+00,2.000000000000000000e+01
1.989340896724436369e+00,3.990525241532832723e+00,9.994078275958020896e+00,2.000000000000000000e+01
2.050107511713614716e+00,4.044540010412101871e+00,1.002783750650756467e+01,2.000000000000000000e+01
2.110669104694657960e+00,4.098372537506362434e+00,1.006148283594147763e+01,2.000000000000000000e+01
2.171026367396462486e+00,4.152023437685744334e+00,1.009501464855359032e+01,2.000000000000000000e+01
2.231179989214089332e+00,4.205493323745857381e+00,1.012843332734116153e+01,2.000000000000000000e+01
2.291130657216633448e+00,4.258782806414785682e+00,1.016173925400924105e+01,2.000000000000000000e+01
2.350879056155064095e+00,4.311892494360057171e+00,1.019493280897503595e+01,2.000000000000000000e+01
2.410425868470058575e+00,4.364822994195607819e+00,1.022801437137225555e+01,2.000000000000000000e+01
2.469771774299787115e+00,4.417574910488699658e+00,1.026098431905543862e+01,2.000000000000000000e+01
2.528917451487682211e+00,4.470148845766829027e+00,1.029384302860426814e+01,2.000000000000000000e+01
2.587863575590187981e+00,4.522545400524611736e+00,1.032659087532788256e+01,2.000000000000000000e+01
2.646610819884471777e+00,4.574765173230641579e+00,1.035922823326915143e+01,2.000000000000000000e+01
2.705159855376109146e+00,4.626808760334319537e+00,1.039175547520894938e+01,2.000000000000000000e+01
2.763511350806759914e+00,4.678676756272675874e+00,1.042417297267042287e+01,2.000000000000000000e+01
2.821665972661793198e+00,4.730369753477149608e+00,1.045648109592321973e+01,2.000000000000000000e+01
2.879624385177907975e+00,4.781888342380362644e+00,1.048868021398772754e+01,2.000000000000000000e+01
2.937387250350722567e+00,4.833233111422864603e+00,1.052077069463929071e+01,2.000000000000000000e+01
2.994955227942326381e+00,4.884404647059845672e+00,1.055275290441240443e+01,2.000000000000000000e+01
3.052328975488827201e+00,4.935403533767846795e+00,1.058462720860490336e+01,2.000000000000000000e+01
3.109509148307847415e+00,4.986230354051420122e+00,1.061639397128213780e+01,2.000000000000000000e+01
3.166496399506020243e+00,5.036885688449796561e+00,1.064805355528112329e+01,2.000000000000000000e+01
3.223291379986448213e+00,5.087370115543509819e+00,1.067960632221469375e+01,2.000000000000000000e+01
3.279894738456134995e+00,5.137684211961008884e+00,1.071105263247563144e+01,2.000000000000000000e+01
3.336307121433390588e+00,5.187828552385235881e+00,1.074239284524077220e+01,2.000000000000000000e+01
3.392529173255227626e+00,5.237803709560202137e+00,1.077362731847512656e+01,2.000000000000000000e+01
3.448561536084708834e+00,5.287610254297518964e+00,1.080475640893594935e+01,2.000000000000000000e+01
3.504404849918287823e+00,5.337248755482923102e+00,1.083578047217682716e+01,2.000000000000000000e+01
3.560059752593121019e+00,5.386719780082774633e+00,1.086669986255173370e+01,2.000000000000000000e+01
3.615526879794346282e+00,5.436023893150530029e+00,1.089751493321908171e+01,2.000000000000000000e+01
3.670806865062350433e+00,5.485161657833200977e+00,1.092822603614574994e+01,2.000000000000000000e+01
3.725900339799996797e+00,5.534133635377775029e+00,1.095883352211111017e+01,2.000000000000000000e+01
3.780807933279852762e+00,5.582940385137646899e+00,1.098933774071102931e+01,2.000000000000000000e+01
3.835530272651359596e+00,5.631582464578986702e+00,1.101973904036186624e+01,2.000000000000000000e+01
3.890067982948002268e+00,5.680060429287113521e+00,1.105003776830444551e+01,2.000000000000000000e+01
3.944421687094454843e+00,5.728374832972848552e+00,1.108023427060803101e+01,2.000000000000000000e+01
3.998592005913688130e+00,5.776526227478834485e+00,1.111032889217427133e+01,2.000000000000000000e+01
4.052579558134059567e+00,5.824515162785830924e+00,1.114032197674114499e+01,2.000000000000000000e+01
4.106384960396390227e+00,5.872342187019013338e+00,1.117021386688688267e+01,2.000000000000000000e+01
4.160008827260995190e+00,5.920007846454217848e+00,1.120000490403388582e+01,2.000000000000000000e+01
4.213451771214710817e+00,5.967512685524187788e+00,1.122969542845261870e+01,2.000000000000000000e+01
4.266714402677889595e+00,6.014857246824790948e+00,1.125928577926549323e+01,2.000000000000000000e+01
4.319797330011370562e+00,6.062042071121218179e+00,1.128877629445076103e+01,2.000000000000000000e+01
4.372701159523428416e+00,6.109067697354159776e+00,1.131816731084635030e+01,2.000000000000000000e+01
