1.110388145645942702e-02,2.109923737613927097e-01,8.106578506761925595e-01,1.810100312200899841e+00,3.209319758336239836e+00,5.008316189095907589e+00,7.207089604743247335e+00,9.805640010414512275e+00,1.280396750733169497e+01,1.620207410621141975e+01,2.000000000000000000e+01
2.220363024839266952e-02,2.219806659911069124e-01,8.213117732192496412e-01,1.820196951933401142e+00,3.218636202142656444e+00,5.016629523993830553e+00,7.214176919835528778e+00,9.811278426204825820e+00,1.280793458033277510e+01,1.620415242085624286e+01,2.000000000000000000e+01
3.329922168211404271e-02,2.329648520886542784e-01,8.319617433082749924e-01,1.830289895345114326e+00,3.227949308255913419e+00,5.024939982826193585e+00,7.221261929545327973e+00,9.816915279555768592e+00,1.281190149892849917e+01,1.620623404612127061e+01,2.000000000000000000e+01
4.439063141096147996e-02,2.439449077994939596e-01,8.426077369650913917e-01,1.840379118927516711e+00,3.237259053924445240e+00,5.033247544793998607e+00,7.228344623478155206e+00,9.822550616808145563e+00,1.281586841053248094e+01,1.620831828181007950e+01,2.000000000000000000e+01
5.547783543081848817e-02,2.549208092110380464e-01,8.532497305516967279e-01,1.850464599524432652e+00,3.246565416889013900e+00,5.041552190538523881e+00,7.235424996381706109e+00,9.828184484916084429e+00,1.281983537445233345e+01,1.621040457619231745e+01,2.000000000000000000e+01
6.656081007551821471e-02,2.658925327489966017e-01,8.638877007694317767e-01,1.860546314348540120e+00,3.255868375480496013e+00,5.049853902374643155e+00,7.242503046956518808e+00,9.833816924328555586e+00,1.282380239226584351e+01,1.621249248996772607e+01,2.000000000000000000e+01
7.763953201221400480e-02,2.768600551742771976e-01,8.745216246604667898e-01,1.870624241005296895e+00,3.265167908715348677e+00,5.058152664347477234e+00,7.249578776385074086e+00,9.839447965761070947e+00,1.282776942854942348e+01,1.621458166967908099e+01,2.000000000000000000e+01
8.871397823693838447e-02,2.878233535806851151e-01,8.851514796119253070e-01,1.880698357521827457e+00,3.274463996372162455e+00,5.066448462135929809e+00,7.256652186937514237e+00,9.845077629249177065e+00,1.283173642497009226e+01,1.621667182796752371e+01,2.000000000000000000e+01
9.978412607067588258e-02,2.987824053936496971e-01,8.957772433625711406e-01,1.890768642377361308e+00,3.283756619039395641e+00,5.074741282847586632e+00,7.263723280809717409e+00,9.850705924475693820e+00,1.283570330981284791e+01,1.621876272880921022e+01,2.000000000000000000e+01
1.108499531563162527e-01,3.097371883701384720e-01,9.063988940116051163e-01,1.900835074531717517e+00,3.293045758130852096e+00,5.083031114750545143e+00,7.270792059238841532e+00,9.856332851750172708e+00,1.283967000437029604e+01,1.622085417639862470e+01,2.000000000000000000e+01
1.219114374568158743e-01,3.206876805998195579e-01,9.170164100288306086e-01,1.910897633448885191e+00,3.302331395870352182e+00,5.091317946980307596e+00,7.277858521885066878e+00,9.861958403266466888e+00,1.284363642717807963e+01,1.622294600671698106e+01,2.000000000000000000e+01
1.329685572547892047e-01,3.316338605074166668e-01,9.276297702652990251e-01,1.920956299113589116e+00,3.311613515250076745e+00,5.099601769250099004e+00,7.284922666443040207e+00,9.867582564420775526e+00,1.284760249677449728e+01,1.622503808108961465e+01,2.000000000000000000e+01
1.440212911536190299e-01,3.425757068560940088e-01,9.382389539635189735e-01,1.931011052039660614e+00,3.320892099968567823e+00,5.107882571583544973e+00,7.291984488438544076e+00,9.873205315070464394e+00,1.285156813345234106e+01,1.622713028122590018e+01,2.000000000000000000e+01
1.550696180800222035e-01,3.535131987516135221e-01,9.488439407663874503e-01,1.941061873269876115e+00,3.330167134354702796e+00,5.116160344080813438e+00,7.299043981166848383e+00,9.878826630673906095e+00,1.285553326032591670e+01,1.622922250537128974e+01,2.000000000000000000e+01
1.661135172878772936e-01,3.644463156469465170e-01,9.594447107241541595e-01,1.951108744367610504e+00,3.339438603283580331e+00,5.124435076723387716e+00,7.306101135734274443e+00,9.884446483287652185e+00,1.285949780393594821e+01,1.623131466529912714e+01,2.000000000000000000e+01
1.771529683630092833e-01,3.753750373469848522e-01,9.700412442989115869e-01,1.961151647401151443e+00,3.348706492089453146e+00,5.132706759218393699e+00,7.313155941171078922e+00,9.890064842417821467e+00,1.286346169454576582e+01,1.623340668394075337e+01,2.000000000000000000e+01
1.881879512285630218e-01,3.862993440129953715e-01,9.806335223662924205e-01,1.971190564921821098e+00,3.357970786479834491e+00,5.140975380880660417e+00,7.320208384590274342e+00,9.895681675733925431e+00,1.286742486623426629e+01,1.623549849350422747e+01,2.000000000000000000e+01
1.992184461505591420e-01,3.972192161664819254e-01,9.912215262142503036e-01,1.981225479937221090e+00,3.367231472453940277e+00,5.149240930549010997e+00,7.327258451372986592e+00,9.901296949658691560e+00,1.287138725685793439e+01,1.623759003396944678e+01,2.000000000000000000e+01
2.102444337432284038e-01,4.081346346921581603e-01,1.001805237538947457e+00,1.991256375880936069e+00,3.376488536227649551e+00,5.157503396532463924e+00,7.334306125365915641e+00,9.906910629849447147e+00,1.287534880793127279e+01,1.623968125187546363e+01,2.000000000000000000e+01
2.212658949737492942e-01,4.190455808397903215e-01,1.012384638437913376e+00,2.001283236579982194e+00,3.385741964166402163e+00,5.165762766581723398e+00,7.341351389080593925e+00,9.912522681586679596e+00,1.287930946445912284e+01,1.624177209933603550e+01,2.000000000000000000e+01
2.322828111660613093e-01,4.299520362247286620e-01,1.022959711400730720e+00,2.011306046221153387e+00,3.394991742726766848e+00,5.174019027881465504e+00,7.348394223887279253e+00,9.918133070084326874e+00,1.288326917474332234e+01,1.624386253323472218e+01,2.000000000000000000e+01
2.432951640034906882e-01,4.408539828270107708e-01,1.033530439297571046e+00,2.021324789317278547e+00,3.404237858406894190e+00,5.182272167059227996e+00,7.355434610198839707e+00,9.923741760734808182e+00,1.288722789017865011e+01,1.624595251456229406e+01,2.000000000000000000e+01
2.543029355299907812e-01,4.517514029889796445e-01,1.044096805365946290e+00,2.031339450674219282e+00,3.413480297705689281e+00,5.190522170207159114e+00,7.362472527641772402e+00,9.929348719300213233e+00,1.289118556504774737e+01,1.624804200786753583e+01,2.000000000000000000e+01
2.653061081498729323e-01,4.626442794114166146e-01,1.054658793196047606e+00,2.041350015359276071e+00,3.422719047090253319e+00,5.198769022913382720e+00,7.369507955212878159e+00,9.934953912059327763e+00,1.289514215632115857e+01,1.625013098079913121e+01,2.000000000000000000e+01
2.763046646259676997e-01,4.735325951482380891e-01,1.065216386715049257e+00,2.051356468671504896e+00,3.431954092970966208e+00,5.207012710300217506e+00,7.376540871421031653e+00,9.940557305918719777e+00,1.289909762346620248e+01,1.625221940372117047e+01,2.000000000000000000e+01
2.872985880762159439e-01,4.844163335998445397e-01,1.075769570170730383e+00,2.061358796114298286e+00,3.441185421683468970e+00,5.215253217066958769e+00,7.383571254414194485e+00,9.946158868494720195e+00,1.290305192826673952e+01,1.625430724938845728e+01,2.000000000000000000e+01
2.982878619687458488e-01,4.952954785052438580e-01,1.086318328114737941e+00,2.071356983370456817e+00,3.450413019476764376e+00,5.223490527535379790e+00,7.390599082092204952e+00,9.951758568171957364e+00,1.290700503465481397e+01,1.625639449267081460e+01,2.000000000000000000e+01
3.092724701155275535e-01,5.061700139330923554e-01,1.096862645385786816e+00,2.081351016279876731e+00,3.459636872506637317e+00,5.231724625696432263e+00,7.397624332206188313e+00,9.957356374143135014e+00,1.291095690855441802e+01,1.625848111031767118e+01,2.000000000000000000e+01
3.202523966647368714e-01,5.170399242718134447e-01,1.107402507093043109e+00,2.091340880819878123e+00,3.468856966833616884e+00,5.239955495257014206e+00,7.404646982445574288e+00,9.962952256433837306e+00,1.291490751773719303e+01,1.626056708075601875e+01,2.000000000000000000e+01
3.312276260919777560e-01,5.279051942189617597e-01,1.117937898599913771e+00,2.101326563088134591e+00,3.478073288424762488e+00,5.248183119685898568e+00,7.411667010513767195e+00,9.968546185915512226e+00,1.291885683168955623e+01,1.626265238391616208e+01,2.000000000000000000e+01
3.421981431905327664e-01,5.387658087700011311e-01,1.128468805508406225e+00,2.111308049288111111e+00,3.487285823158595033e+00,5.256407482258153685e+00,7.418684394193558518e+00,9.974138134309134429e+00,1.292280482149063481e+01,1.626473700108067888e+01,2.000000000000000000e+01
3.531639330608166705e-01,5.496217532066641764e-01,1.138995213644206750e+00,2.121285325716876891e+00,3.496494556832566047e+00,5.264628566097607099e+00,7.425699111403294417e+00,9.979728074181617004e+00,1.292675145970025419e+01,1.626682091475298364e+01,2.000000000000000000e+01
3.641249810992084890e-01,5.604730130850503755e-01,1.149517109042575980e+00,2.131258378755132910e+00,3.505699475172522561e+00,5.272846354216996545e+00,7.432711140244814274e+00,9.985315978936620596e+00,1.293069672025624506e+01,1.626890410854239022e+01,2.000000000000000000e+01
3.750812729864362871e-01,5.713195742236124586e-01,1.160034477935141028e+00,2.141227194859270266e+00,3.514900563843693870e+00,5.281060829555627834e+00,7.439720459044070644e+00,9.990901822801095733e+00,1.293464057838030001e+01,1.627098656706324320e+01,2.000000000000000000e+01
3.860327946756775819e-01,5.821614226911658863e-01,1.170547306737630855e+00,2.151191760555279942e+00,3.524097808462783643e+00,5.289271975014417038e+00,7.446727046385292148e+00,9.996485580808657900e+00,1.293858301049168347e+01,1.627306827584603965e+01,2.000000000000000000e+01
3.969795323805301313e-01,5.929985447950427702e-01,1.181055582038580631e+00,2.161152062434321230e+00,3.533291194610813424e+00,5.297479773488296573e+00,7.453730881139444264e+00,1.000206722878059296e+01,1.294252399412806653e+01,1.627514922125880048e+01,2.000000000000000000e+01
4.079214725629925486e-01,6.038309270694973696e-01,1.191559290589011777e+00,2.171108087149761445e+00,3.542480707846419552e+00,5.305684207895991378e+00,7.460731942487705659e+00,1.000764674330525494e+01,1.294646350787290778e+01,1.627722939043732708e+01,2.000000000000000000e+01
4.188586019215783107e-01,6.146585562644538703e-01,1.202058419293080549e+00,2.181059821415506139e+00,3.551666333719344149e+00,5.313885261207231814e+00,7.467730209940579122e+00,1.001322410171635724e+01,1.295040153128874216e+01,1.627930877122305375e+01,2.000000000000000000e+01
4.297909073796744583e-01,6.254814193346730500e-01,1.212552955199668769e+00,2.191007252005453321e+00,3.560848057783930098e+00,5.322082916467509861e+00,7.474725663353197547e+00,1.001879928207058867e+01,1.295433804485587181e+01,1.628138735210756138e+01,2.000000000000000000e+01
4.407183760742396372e-01,6.362995034294014474e-01,1.223042885494886933e+00,2.200950365753907345e+00,3.570025865612425964e+00,5.330277156820459439e+00,7.481718282937320552e+00,1.002437226312491880e+01,1.295827302991593832e+01,1.628346512218283948e+01,2.000000000000000000e+01
4.516409953449151971e-01,6.471127958825487747e-01,1.233528197495449508e+00,2.210889149556807709e+00,3.579199742807987139e+00,5.338467965528025161e+00,7.488708049270459632e+00,1.002994302431384810e+01,1.296220646861995895e+01,1.628554207109660013e+01,2.000000000000000000e+01
4.625587527236195151e-01,6.579212842034334319e-01,1.244008878642875127e+00,2.220823590373634193e+00,3.588369675017258231e+00,5.346655325988521668e+00,7.495694943302526170e+00,1.003551154572679849e+01,1.296613834388041830e+01,1.628761818901201508e+01,2.000000000000000000e+01
4.734716359246713413e-01,6.687249560681187699e-01,1.254484916498461056e+00,2.230753675229868449e+00,3.597535647942448733e+00,5.354839221752732747e+00,7.502678946360331835e+00,1.004107780808582717e+01,1.297006863932700682e+01,1.628969346657133599e+01,2.000000000000000000e+01
4.843796328354791902e-01,6.795237993113552033e-01,1.264956298738983298e+00,2.240679391219905003e+00,3.606697647352850922e+00,5.363019636538197688e+00,7.509660040150257565e+00,1.004664179272375968e+01,1.297399733926574150e+01,1.629176789486292876e+01,2.000000000000000000e+01
4.952827315078253689e-01,6.903178019191347214e-01,1.275423013153062834e+00,2.250600725510304212e+00,3.615855659095757790e+00,5.371196554241799426e+00,7.516638206759327367e+00,1.005220348156284516e+01,1.297792442864112061e+01,1.629384146539135259e+01,2.000000000000000000e+01
5.061809201497574628e-01,7.011069520218558004e-01,1.285885047638150924e+00,2.260517665343308114e+00,3.625009669106743715e+00,5.379369958950800168e+00,7.523613428654952529e+00,1.005776285709398721e+01,1.298184989300106018e+01,1.629591417005013199e+01,2.000000000000000000e+01
5.170741871180927207e-01,7.118912378880881686e-01,1.296342390198074623e+00,2.270430198040543246e+00,3.634159663419300301e+00,5.387539834952441709e+00,7.530585688683514967e+00,1.006331990235661422e+01,1.298577371846436890e+01,1.629798600109689843e+01,2.000000000000000000e+01
5.279625209115367257e-01,7.226706479189265453e-01,1.306795028941095893e+00,2.280338311006845586e+00,3.643305628173825639e+00,5.395706166742233911e+00,7.537554970067968263e+00,1.006887460091919984e+01,1.298969589169053584e+01,1.630005695113071695e+01,2.000000000000000000e+01
5.388459101644046401e-01,7.334451706429107043e-01,1.317242952078428786e+00,2.290241991734136562e+00,3.652447549625954526e+00,5.403868939031040597e+00,7.544521256404639331e+00,1.007442693686044244e+01,1.299361639985164274e+01,1.630212701307124235e+01,2.000000000000000000e+01
5.497243436409333661e-01,7.442147947114932105e-01,1.327686147923172744e+00,2.300141227805325705e+00,3.661585414154263862e+00,5.412028136751072083e+00,7.551484531659319543e+00,1.007997689475112324e+01,1.299753523060621241e+01,1.630419618013966954e+01,2.000000000000000000e+01
5.605978102301619748e-01,7.549795088950247424e-01,1.338124604889612934e+00,2.310036006898172900e+00,3.670719208267340772e+00,5.420183745060874969e+00,7.558444780162798970e+00,1.008552445963666422e+01,1.300145237207483007e+01,1.630626444584116896e+01,2.000000000000000000e+01
5.714662989413630267e-01,7.657393020792339078e-01,1.348558311492846551e+00,2.319926316789094667e+00,3.679848918610252095e+00,5.428335749349423978e+00,7.565401986605915674e+00,1.009106961702032379e+01,1.300536781281740240e+01,1.630833180394868975e+01,2.000000000000000000e+01
