1.146674711587332002e-01,1.697368370025250373e-01,3.349449345339005624e-01,6.102919012127003828e-01,9.957779821845363921e-01,1.491403587476980208e+00,2.097169378357485847e+00,2.813076407013197056e+00,3.639126340555498551e+00,4.575321818829995557e+00,5.621667025388200400e+00,6.778168598840409231e+00,8.044837088556560545e+00,9.421689281872092536e+00,1.090875192785398795e+01,1.250606770080749008e+01,1.421370475839760594e+01,1.603177207274387328e+01,1.796044403876894080e+01,2.000000000000000000e+01
2.314072009568345079e-01,2.861425740381945970e-01,4.503486932822748368e-01,7.240260798359818839e-01,1.107175637238190014e+00,1.599798817601309153e+00,2.201897850483551800e+00,2.913476087826806449e+00,3.734538514487510952e+00,4.665092492776090616e+00,5.705148834667292945e+00,6.854723325808858903e+00,8.113838858198565873e+00,9.482528355139956844e+00,1.096083867359053521e+01,1.254883560476124948e+01,1.424660988312918164e+01,1.605428360199362103e+01,1.797201533046855104e+01,2.000000000000000000e+01
3.498352323714818968e-01,4.042357090335941816e-01,5.674371390199312026e-01,8.394406267834765289e-01,1.220248043910178382e+00,1.709862301643059634e+00,2.308287692183937256e+00,3.015530371910335905e+00,3.831599027665376411e+00,4.756505772652666053e+00,5.790267322550410434e+00,6.932906499358628238e+00,8.184454093098228356e+00,9.544951069125701792e+00,1.101445102641131868e+01,1.259302267060503766e+01,1.428075184612683302e+01,1.607774236746978858e+01,1.798411453851206332e+01,2.000000000000000000e+01
4.696191005147508091e-01,5.236842291088377177e-01,6.858796148910984991e-01,9.562069966947066568e-01,1.334669267664687409e+00,1.821270810848043542e+00,2.416017878540935637e+00,3.118919100216702489e+00,3.929986140371324321e+00,4.849234520869852183e+00,5.876684612742348435e+00,7.012362784170677266e+00,8.256302660800455939e+00,9.608546408058128208e+00,1.106914588096263863e+01,1.263816340730974552e+01,1.431567188605830410e+01,1.610175382036078418e+01,1.799649891247107547e+01,2.000000000000000000e+01
5.904672653312659225e-01,6.441967502956780223e-01,8.053852051889143215e-01,1.074034909773930790e+00,1.450149602482084132e+00,1.933734828694670282e+00,2.524798291514602333e+00,3.223350297965526856e+00,4.029404305239622452e+00,4.942977559267348830e+00,5.964091805061492835e+00,7.092774030498954829e+00,8.329057181660557418e+00,9.672980759353656310e+00,1.112459117597370373e+01,1.268394172559083977e+01,1.435109200835777443e+01,1.612610666748571475e+01,1.800905335964701592e+01,2.000000000000000000e+01
7.121218579136906479e-01,7.655154015781178156e-01,9.256960325713992077e-01,1.192666395672666857e+00,1.566430778465413010e+00,2.046995435434004751e+00,2.634368872971458941e+00,3.328562194267779439e+00,4.129589499702103872e+00,5.037468325246483580e+00,6.052220090752802761e+00,7.173870517885379883e+00,8.402449964204862454e+00,9.737993607165984500e+00,1.118054140242437278e+01,1.273013773889608480e+01,1.438683072333416746e+01,1.615067105443513640e+01,1.802171049319718321e+01,2.000000000000000000e+01
8.343542933807009954e-01,8.874115650671952071e-01,1.046583380126677731e+00,1.311872555005906493e+00,1.683283614734581102e+00,2.160823073789797100e+00,2.744499645312922897e+00,3.434324481001996165e+00,4.230311434630118050e+00,5.132477330388649506e+00,6.140842209956907105e+00,7.255429525429335058e+00,8.476266239323978269e+00,9.803382789075884673e+00,1.123681287335829282e+01,1.277659302312454059e+01,1.442276193303402998e+01,1.617535954965093481e+01,1.803442594055804094e+01,2.000000000000000000e+01
9.569626247891168669e-01,1.009683304809195770e+00,1.167845344869432367e+00,1.431451564691370359e+00,1.800506462832659915e+00,2.275016449052646106e+00,2.854989984345462695e+00,3.540437730934590022e+00,4.331372706009711138e+00,5.227810423094287451e+00,6.229769000366061071e+00,7.337269212008060038e+00,8.550334456794534077e+00,9.868990618261097580e+00,1.129326579373382700e+01,1.282318987584480574e+01,1.445879398022658258e+01,1.620010972651240877e+01,1.804716839537625717e+01,2.000000000000000000e+01
1.079769645195362449e+00,1.132153494231414870e+00,1.289305041339572577e+00,1.551226984063015291e+00,1.917923602450337661e+00,2.389400945683739508e+00,2.965666916563726385e+00,3.646731352736012788e+00,4.432606100573027952e+00,5.323305069434210779e+00,6.318844251268222578e+00,7.419241689221859559e+00,8.624517378886404018e+00,9.934693087295697111e+00,1.134979207806019197e+01,1.286983873620612862e+01,1.449485809326067987e+01,1.622487526140871239e+01,1.805991479428788082e+01,2.000000000000000000e+01
1.202621142032371138e+00,1.254668065058577753e+00,1.410808834137198042e+00,1.671045943484385399e+00,2.035383333532845729e+00,2.503826538109274136e+00,3.076382728001571198e+00,3.753060743642395725e+00,4.533871115023656806e+00,5.418826060169754655e+00,6.407939451809672171e+00,7.501226741528600250e+00,8.698704831311641072e+00,1.000039188405801305e+01,1.140630706738951972e+01,1.291647022884856710e+01,1.453090150517565071e+01,1.624962087339843819e+01,1.807264765641816595e+01,2.000000000000000000e+01
