Évolution temporelle de la concentration (Euler)
8.294397033470364555e-02,1.176661936731177027e-01,2.218328636883598604e-01,3.954439803798885933e-01,6.384995437460757595e-01,9.509995537818429767e-01,1.332944010471213581e+00,1.784332913763513995e+00,2.305166263496947199e+00,2.895444059152061378e+00,3.555166299053529322e+00,4.284332977777343565e+00,5.082944077705335850e+00,5.950999541449279562e+00,6.888499181619012646e+00,7.895442385015289943e+00,8.971827141255449334e+00,1.011764684816126447e+01,1.133287979120622424e+01,1.261745445448176639e+01,1.397113501401450897e+01,1.539314297151676314e+01,1.688090574330443516e+01,1.842591417332514681e+01,2.000000000000000000e+01
1.658879404853859096e-01,2.006101650503442080e-01,3.047768387452191030e-01,4.783879615745692537e-01,7.214435335528787130e-01,1.033943554727941860e+00,1.415888025258571270e+00,1.867276945675456989e+00,2.388110317759633894e+00,2.978388147507978534e+00,3.638110455162912427e+00,4.367277309184283141e+00,5.165888941449817473e+00,6.033946138263259762e+00,6.971451568455222514e+00,7.978414296997041966e+00,9.054865131651508747e+00,1.020090882133298216e+01,1.141690164689336484e+01,1.270405575504746842e+01,1.406649601590807208e+01,1.551826140706539725e+01,1.710713924024439692e+01,1.899580672167252970e+01,2.173808099042457798e+01
2.488319105273272269e-01,2.835541364607682135e-01,3.877208142610911734e-01,5.613319440267950933e-01,8.043875260474950828e-01,1.116887561203144363e+00,1.498832052183330266e+00,1.950221007251674354e+00,2.471054451890995818e+00,3.061332464858653957e+00,3.721055289800995425e+00,4.450223680371025559e+00,5.248839965053675449e+00,6.116911322075270441e+00,7.054459807679749339e+00,8.061552889433038160e+00,9.138395730978283282e+00,1.028560749837401289e+01,1.150503861457377219e+01,1.280214958063644737e+01,1.419278670503856610e+01,1.572190167358334456e+01,1.751295759401969931e+01,1.988884789788474805e+01,2.362720825731291541e+01
3.317758807523818465e-01,3.664981083439745047e-01,4.706647911187525346e-01,6.442759298214433272e-01,8.873315265498499249e-01,1.199831587378626940e+00,1.581776129955004162e+00,2.033165205694962729e+00,2.553998964604370592e+00,3.144277844213327455e+00,3.804003118470217881e+00,4.533178485041985617e+00,5.331814627729491107e+00,6.199942230151322953e+00,7.137648744064255091e+00,8.145181062561910323e+00,9.223228114700384950e+00,1.037368483205073488e+01,1.160167130057590690e+01,1.292071661349141642e+01,1.436556632490988683e+01,1.602219586604068624e+01,1.809291752331849068e+01,2.102116222690576564e+01,2.568050833375482966e+01
4.147198523824016658e-01,4.494420825008811904e-01,5.536087728563197086e-01,7.272199271218033889e-01,9.702755552723313359e-01,1.282775685017421230e+00,1.664720393376167173e+00,2.116109894586990503e+00,2.636944784112086104e+00,3.227226712841463563e+00,3.886960238691656411e+00,4.616157872601371004e+00,5.414853699509797558e+00,6.283139723564381107e+00,7.221261506447861578e+00,8.229865636803975093e+00,9.310627177537892152e+00,1.046780145664557793e+01,1.171194536319027968e+01,1.306849965809634284e+01,1.459660224626360936e+01,1.642759379326564328e+01,1.883646973347286036e+01,2.235568574600330294e+01,2.791224850172179117e+01
4.976638297305025493e-01,5.323860650706833120e-01,6.365527710912256554e-01,8.101639616832604363e-01,1.053219673341432738e+00,1.365720003668640103e+00,1.747665213198630774e+00,2.199055996537999214e+00,2.719894200576351562e+00,3.310184713929767319e+00,3.969940395239640818e+00,4.699194794239837769e+00,5.498034578915458326e+00,6.366680972866027410e+00,7.305690693545741965e+00,8.316441436908169393e+00,9.402275733320452744e+00,1.057111537665838163e+01,1.184121874650942985e+01,1.325328354516342522e+01,1.489441874405131117e+01,1.694202502434531965e+01,1.973576972408404728e+01,2.387775167933622811e+01,3.033793592776426706e+01
5.806078256225329914e-01,6.153300737126290443e-01,7.194968179829174248e-01,8.931081019137538934e-01,1.136164036300147506e+00,1.448664907194800788e+00,1.830611449970435123e+00,2.282005549420909052e+00,2.802852015175806510e+00,3.393163044141628948e+00,4.052969316767129015e+00,4.782347237793022288e+00,5.581484808500162487e+00,6.450838117798509685e+00,7.391495466278902526e+00,8.406004139377440509e+00,9.500194063395849042e+00,1.068706340337025829e+01,1.199471736705138802e+01,1.348177148384189294e+01,1.526535583666868767e+01,1.756791579512789880e+01,2.078705321008683526e+01,2.558436080523926748e+01,3.297442541400256744e+01
6.635518731673197834e-01,6.982741526803346588e-01,8.024409912193793959e-01,9.760525065846540338e-01,1.219108990560326733e+00,1.531611172062573356e+00,1.913560860114408291e+00,2.364962523571962461e+00,2.885827137093702977e+00,3.476181444572925106e+00,4.136089990516164328e+00,4.865706745768238584e+00,5.665394007711259228e+00,6.535990797621415105e+00,7.479404747847647528e+00,8.499882325463270050e+00,9.606649135195702627e+00,1.081919457406512564e+01,1.217738162247438716e+01,1.375975484610572153e+01,1.571452451829102692e+01,1.830772211670183580e+01,2.199029340514536557e+01,2.747923321381243511e+01,3.584003651311510907e+01
7.464960485335336848e-01,7.812184011450323817e-01,8.853854589795283614e-01,1.058997506536392130e+00,1.302055230145556353e+00,1.614560292186623114e+00,1.996516684147418452e+00,2.447933931320809275e+00,2.968834601719609445e+00,3.559271684550819881e+00,4.219368239265546272e+00,4.949406368086060048e+00,5.750023089424062483e+00,6.622632163810965089e+00,7.570309760425196544e+00,8.599600231223922364e+00,9.724074412206865858e+00,1.097106682211155260e+01,1.239384413088661852e+01,1.409238139843537319e+01,1.624651120798006687e+01,1.916463947134159085e+01,2.334856898946303261e+01,2.957042048861417527e+01,3.895468082109351826e+01
8.294405110670237669e-01,8.641630218054240364e-01,9.683305540206248452e-01,1.141943733068289557e+00,1.385004030873390857e+00,1.697514910658433296e+00,2.079484433190615267e+00,2.530931220195276055e+00,3.051897932998824281e+00,3.642481321483817869e+00,4.302898169491816027e+00,5.033627432376878374e+00,5.835710343498782038e+00,6.711369295521492973e+00,7.665250166992858105e+00,8.706840261238813383e+00,9.855009880967680047e+00,1.114619870741758056e+01,1.264848205979439655e+01,1.448442431542919451e+01,1.686585361168226882e+01,2.014290200170029976e+01,2.486752343990045233e+01,3.186911209035270076e+01,4.234000033225349569e+01
9.123855686153969913e-01,9.471083982479099328e-01,1.051276887145448535e+00,1.224892305822992133e+00,1.467957576786442342e+00,1.780479391242504539e+00,2.162472873736233758e+00,2.613971913820327231e+00,3.135051740089527694e+00,3.725877510101162304e+00,4.386807143899050132e+00,5.118604810496506730e+00,5.922874563131671266e+00,6.802919603244834690e+00,7.765397781365088292e+00,8.823410948793348751e+00,1.000206410339229279e+01,1.134806168252018210e+01,1.294550381663303540e+01,1.494051417378611113e+01,1.757735016866826783e+01,2.124789376697766841e+01,2.655497994048695531e+01,3.438903071004912704e+01,4.601951781785650297e+01
9.953317770595599967e-01,1.030055210442826219e+00,1.134225510592624886e+00,1.307845091790191150e+00,1.550919389527502856e+00,1.863460533488263682e+00,2.245495195165119640e+00,2.697081444714866105e+00,3.218344426643512612e+00,3.809550662594828996e+00,4.471260055808629730e+00,5.204630635302375907e+00,6.012015770308374307e+00,6.898104942776762449e+00,7.872040868341232844e+00,8.951223073114514150e+00,1.016789589730598031e+01,1.158009887051040820e+01,1.328904592963307429e+01,1.546532631676264913e+01,1.838626044390003145e+01,2.248618337164487002e+01,2.842069262955236297e+01,3.714613595038920124e+01,5.001880027324257583e+01
