0.000000000000000000e+00,8.000000000000001554e-01,3.200000000000000622e+00,7.200000000000001954e+00,1.280000000000000249e+01,2.000000000000000000e+01
6.747850219221307455e-02,8.647793621045246626e-01,3.256681941841459427e+00,7.243186241403018144e+00,1.282429226078919982e+01,2.000000000000000000e+01
1.347293369715218958e-01,9.293401634926611310e-01,3.313172643056078837e+00,7.286226775661775790e+00,1.284850256130975055e+01,2.000000000000000000e+01
2.017532724707260527e-01,9.936831415718971883e-01,3.369472748875410595e+00,7.329122094381266272e+00,1.287263117808946333e+01,2.000000000000000000e+01
2.685510742310048826e-01,1.057809031261764954e+00,3.425582902354044723e+00,7.371872687507845079e+00,1.289667838672316336e+01,2.000000000000000000e+01
3.351235052106571466e-01,1.121718565002230994e+00,3.481503744376952536e+00,7.414479043334822883e+00,1.292064446187583826e+01,2.000000000000000000e+01
4.014713257938207214e-01,1.185412472762068070e+00,3.537235913666810116e+00,7.456941648508046860e+00,1.294452967728577875e+01,2.000000000000000000e+01
4.675952937991501024e-01,1.248891482047184365e+00,3.592780046791286708e+00,7.499260988031458020e+00,1.296833430576769608e+01,2.000000000000000000e+01
5.334961644884783638e-01,1.312156317908939496e+00,3.648136778170322447e+00,7.541437545272628107e+00,1.299205861921585381e+01,2.000000000000000000e+01
5.991746905754435915e-01,1.375207702952426114e+00,3.703306740083373239e+00,7.583471801968285853e+00,1.301570288860716218e+01,2.000000000000000000e+01
6.646316222340797886e-01,1.438046357344716863e+00,3.758290562676627644e+00,7.625364238229813019e+00,1.303926738400427077e+01,2.000000000000000000e+01
7.298677071073966793e-01,1.500672998823100901e+00,3.813088873970214010e+00,7.667115332548736006e+00,1.306275237455866467e+01,2.000000000000000000e+01
7.948836903159084422e-01,1.563088342703272238e+00,3.867702299865363624e+00,7.708725561802182824e+00,1.308615812851372873e+01,2.000000000000000000e+01
