4.743386152252063725e-01,7.144539739075652651e-01,1.434800049954641832e+00,2.635685898475767175e+00,4.317655807863915562e+00,6.481604582625277722e+00,9.128946160795637255e+00,1.226188045856947184e+01,1.588381158152262529e+01,2.000000000000000000e+01
1.454921029515082065e+00,1.683358219157051305e+00,2.368669788082957695e+00,3.511083762336783654e+00,5.110975800905507072e+00,7.168904682897928815e+00,9.685642918718286865e+00,1.266220279497080092e+01,1.609984017592997674e+01,2.000000000000000000e+01
2.564706249885813971e+00,2.779773109841646050e+00,3.424973689709140068e+00,4.500406601042846511e+00,6.006226383575687500e+00,7.942645970570131553e+00,1.030993050621235163e+01,1.310838262468797311e+01,1.633831436015682925e+01,2.000000000000000000e+01
3.669387047700207294e+00,3.870964198066495499e+00,4.475695649165364109e+00,5.483608208774660930e+00,6.894740816704789665e+00,8.709140392015733312e+00,1.092685313365627842e+01,1.354791121497380679e+01,1.657231364031581577e+01,2.000000000000000000e+01
4.724951335571002886e+00,4.913551799786115559e+00,5.479353192431447361e+00,6.422352692274272634e+00,7.742543081877260036e+00,9.439908115094064911e+00,1.151441563595904860e+01,1.396600776683695422e+01,1.679458739844261217e+01,2.000000000000000000e+01
5.719345138933274342e+00,5.895686749209790634e+00,6.424711580039336845e+00,7.306406490605412252e+00,8.540748574798184833e+00,1.012770090761332931e+01,1.206720696772961787e+01,1.435918273341507678e+01,1.700350572320665066e+01,2.000000000000000000e+01
6.651380805376553518e+00,6.816219915945485930e+00,7.310737247652284054e+00,8.134916788210025729e+00,9.288731440148765728e+00,1.077213913507160470e+01,1.258507798413534218e+01,1.472745937408882000e+01,1.719915830232564247e+01,2.000000000000000000e+01
7.523384539531580373e+00,7.677457699622115328e+00,8.139677179893713088e+00,8.910026728099692761e+00,9.988479065050974270e+00,1.137499229461700523e+01,1.306950550610316952e+01,1.507193249270065039e+01,1.738215291380128491e+01,2.000000000000000000e+01
8.338691897858133473e+00,8.482697616833567267e+00,8.914714773759856214e+00,9.634727741394149447e+00,1.064271036139457216e+01,1.193862260499054884e+01,1.352240651020744089e+01,1.539398036966877825e+01,1.755323053623983398e+01,2.000000000000000000e+01
9.100811183646843716e+00,9.235405729934910823e+00,9.639189368799099711e+00,1.031214734687081425e+01,1.125425499238994753e+01,1.246547459984746276e+01,1.394575164900460074e+01,1.569500939250294635e+01,1.771314121911145634e+01,2.000000000000000000e+01
9.813152569006316384e+00,9.938950466163175790e+00,1.031634415763374868e+01,1.094531980473250066e+01,1.182585427327366467e+01,1.295791222380368879e+01,1.434144258324761623e+01,1.597637349297996678e+01,1.786260517858178787e+01,2.000000000000000000e+01
1.047894731963153880e+01,1.059652331201621855e+01,1.094925128917025781e+01,1.153711830025400076e+01,1.236010269796867789e+01,1.341817141963875137e+01,1.471127669132196480e+01,1.623935130832306939e+01,1.800230197344741612e+01,2.000000000000000000e+01
1.110123024613060672e+01,1.121112164267843880e+01,1.154079583232192796e+01,1.209024070509727444e+01,1.285943602012338438e+01,1.384835086461582776e+01,1.505694057403521136e+01,1.648514232181714689e+01,1.813286889385774714e+01,2.000000000000000000e+01
1.168284274407748313e+01,1.178555177913298202e+01,1.209367888429946980e+01,1.260721273923800467e+01,1.332613442316537800e+01,1.425041504002000892e+01,1.538001284011468250e+01,1.671486909836998436e+01,1.825490229596940139e+01,2.000000000000000000e+01
1.222644215224476838e+01,1.232243824920750974e+01,1.261042654009573027e+01,1.309039644382876411e+01,1.376233027531820063e+01,1.462620102587566961e+01,1.568196967306097278e+01,1.692958132839422447e+01,1.836895979938400103e+01,2.000000000000000000e+01
