6.136261799403549405e-02,4.645368240624980216e-01,1.674059442267885611e+00,3.691806122348216590e+00,6.521572618187321702e+00,1.017085014452467640e+01,1.465421602744602225e+01,2.000000000000000000e+01
1.289352371031163402e+00,1.671891928585857112e+00,2.819510601249938464e+00,4.733105280280301308e+00,7.413450600634040377e+00,1.085949205333042578e+01,1.506365014243470313e+01,2.000000000000000000e+01
2.533915204326385506e+00,2.890548571498892549e+00,3.960448673016414123e+00,5.742526062935060516e+00,8.235118936397297418e+00,1.143689410202043177e+01,1.535112085405781990e+01,2.000000000000000000e+01
3.670710050238753297e+00,4.003636821967582193e+00,5.002417137154068882e+00,6.667716345327321825e+00,9.000942312119850186e+00,1.200411524253931539e+01,1.567660658808661900e+01,2.000000000000000000e+01
4.737487168396364190e+00,5.049215976610204493e+00,5.984402401251724513e+00,7.542810058848770538e+00,9.723530119834238761e+00,1.252457556940159300e+01,1.594503877498827293e+01,2.000000000000000000e+01
5.736593945659463678e+00,6.027536922624979532e+00,6.900365853521527981e+00,8.355035722752264249e+00,1.039201701196658334e+01,1.301300480608173338e+01,1.621975286653441373e+01,2.000000000000000000e+01
6.667480446749416423e+00,6.939636536199988548e+00,7.756104804551703147e+00,9.117075043732844719e+00,1.102239472578459889e+01,1.347073523158902120e+01,1.645994985421121370e+01,2.000000000000000000e+01
7.539757687175232093e+00,7.794034723519470020e+00,8.556865832552185580e+00,9.828015365289227034e+00,1.160743777299854251e+01,1.389611803331850481e+01,1.669633210618045993e+01,2.000000000000000000e+01
8.353674562830176953e+00,8.591338939204483438e+00,9.304332068327402894e+00,1.049288125039661956e+01,1.215714585088959332e+01,1.429644195672609541e+01,1.690853650379290585e+01,2.000000000000000000e+01
9.115054849045163721e+00,9.337223010085496711e+00,1.000372749320649568e+01,1.111437847636487319e+01,1.266896635745344568e+01,1.466793577383514169e+01,1.711339340924193309e+01,2.000000000000000000e+01
9.826457812407220160e+00,1.003405090396850063e+01,1.065683017865234028e+01,1.169494089021345751e+01,1.314860774031212287e+01,1.501757692955238532e+01,1.729992274976658351e+01,2.000000000000000000e+01
1.049132756502010011e+01,1.068540874272361485e+01,1.126765227583416085e+01,1.223795793771173734e+01,1.359611157726447495e+01,1.534222759400321578e+01,1.747803971915566379e+01,2.000000000000000000e+01
1.111289864984454034e+01,1.129424492438959504e+01,1.183828374802475913e+01,1.274507803631057890e+01,1.401482202861628679e+01,1.564750658212892809e+01,1.764159808852184241e+01,2.000000000000000000e+01
1.169364837614202912e+01,1.186318277611031036e+01,1.237178597601515229e+01,1.321942606911493456e+01,1.440593666996494449e+01,1.593125674735738428e+01,1.779673498265614384e+01,2.000000000000000000e+01
1.223663302160691124e+01,1.239505589843238198e+01,1.287032452890879419e+01,1.366244892989630522e+01,1.477156888662703160e+01,1.619779544543153449e+01,1.793995681993176561e+01,2.000000000000000000e+01
