Évolution temporelle de la concentration (Crank-Nicholson)
2.115700354530375416e-04,8.723553678576651677e-03,3.425950460794749408e-02,7.681942282356554741e-02,1.364033083254308221e-01,2.130111611135433458e-01,3.066429811879030631e-01,4.172987685485100573e-01,5.449785231953641063e-01,6.896822451284655431e-01,8.514099343478140902e-01,1.030161590853410081e+00,1.225937214645253182e+00,1.438736805723343393e+00,1.668560364087680936e+00,1.915407889738265590e+00,2.179279382675097576e+00,2.460174842898177339e+00,2.758094270407503323e+00,3.073037665203076862e+00,3.405005027284897512e+00,3.753996356652965716e+00,4.120011653307281918e+00,4.503050917247844787e+00,4.903114148474654321e+00,5.320201346987711410e+00,5.754312512787015166e+00,6.205447645872566476e+00,6.673606746244364452e+00,7.158789813902408206e+00,7.660996848846691520e+00,8.180227851077184198e+00,8.716482820593725478e+00,9.269761757395478696e+00,9.840064661478129082e+00,1.042739153281932118e+01,1.103174237130325963e+01,1.165311717632985378e+01,1.229151594478811482e+01,1.294693866054484133e+01,1.361938523990811412e+01,1.430885524858891422e+01,1.501534643234616162e+01,1.573884708696724921e+01,1.647929642710431608e+01,1.723637868675242402e+01,1.800845313700113337e+01,1.878699253138580971e+01,1.952766897158402770e+01,2.000000000000000000e+01
4.704317636727619050e-04,9.168112388832713386e-03,3.526115426431256777e-02,7.874955739011230138e-02,1.396333217662319437e-01,2.179124473926715155e-01,3.135869342694310169e-01,4.266567823965103368e-01,5.571219917739094196e-01,7.049825624016287096e-01,8.702384942796678180e-01,1.052889787408026745e+00,1.252936441786705712e+00,1.470378457415704387e+00,1.705215834295022992e+00,1.957448572424661082e+00,2.227076671804619767e+00,2.514100132434898160e+00,2.818518954315496483e+00,3.140333137446414735e+00,3.479542681827652917e+00,3.836147587459211028e+00,4.210147854341089513e+00,4.601543482473288371e+00,5.010334471855805383e+00,5.436520822488643212e+00,5.880102534371800083e+00,6.341079607505275995e+00,6.819452041889062066e+00,7.315219837523127211e+00,7.828382994407317774e+00,8.358941512540862817e+00,8.906895391920015115e+00,9.472244632526496844e+00,1.005498923427160918e+01,1.065512919672639924e+01,1.127266451782623058e+01,1.190759518768757452e+01,1.255992115930334840e+01,1.322964221083936209e+01,1.391675730533238564e+01,1.462126165244115938e+01,1.534313345285662677e+01,1.608227544007018039e+01,1.683826513157099569e+01,1.760933726832040236e+01,1.838855092486355858e+01,1.915142976394604446e+01,1.983102386771036407e+01,2.039269437827691789e+01
7.775137430633937688e-04,9.664537458156582939e-03,3.632560860343615056e-02,8.076072717890207808e-02,1.429698931845544141e-01,2.229531066203931378e-01,3.207103674864182352e-01,4.362416757826296787e-01,5.695470315090274127e-01,7.206264346656117148e-01,8.894798852523821964e-01,1.076107383269339302e+00,1.280508928716482586e+00,1.502684521593812050e+00,1.742634161901328360e+00,2.000357849639030849e+00,2.275855584806919740e+00,2.569127367404994811e+00,2.880173197433256060e+00,3.208993074891704378e+00,3.555586999780339319e+00,3.919954972099160440e+00,4.302096991848167740e+00,4.702013059027362551e+00,5.119703173636741766e+00,5.555167335676307161e+00,6.008405545146053406e+00,6.479417802045959185e+00,6.968204106375937457e+00,7.474764458135556566e+00,7.999098857322824330e+00,8.541207303928487704e+00,9.101089797909907020e+00,9.678746339071752303e+00,1.027417692652602277e+01,1.088738155627016724e+01,1.151836021044177905e+01,1.216711281024804236e+01,1.283363901287803266e+01,1.351793735123921003e+01,1.422000167166759255e+01,1.493980679924941057e+01,1.567725296602603002e+01,1.643196099059177584e+01,1.720257016159422747e+01,1.798458918180411459e+01,1.876503822538256117e+01,1.951451438984983611e+01,2.019601050558935640e+01,2.079309920029034942e+01
1.133762764012433144e-03,1.021384726723944571e-02,3.745410077692048340e-02,8.285452329305553754e-02,1.464151148156446203e-01,2.281358753446877663e-01,3.280168048801848646e-01,4.460579034221360262e-01,5.822591709705412510e-01,7.366206075254005947e-01,9.091422130867138351e-01,1.099823987654481083e+00,1.308665931228702561e+00,1.535668043809377714e+00,1.780830325396506986e+00,2.044152775990089932e+00,2.325635395590127441e+00,2.625278184196619069e+00,2.943081141809564816e+00,3.279044268428964681e+00,3.633167564054818222e+00,4.005451028687126325e+00,4.395894662325887658e+00,4.804498464971103999e+00,5.231262436622769130e+00,5.676186577280877721e+00,6.139270886945388916e+00,6.620515365616108205e+00,7.119920013292195371e+00,7.637484829969895195e+00,8.173209815632597852e+00,8.727094970207474489e+00,9.299140293378039601e+00,9.889345783782914623e+00,1.049771143563387810e+01,1.112423722464743747e+01,1.176892305050782284e+01,1.243176850621467189e+01,1.311277197528862359e+01,1.381192719920020551e+01,1.452921068695294338e+01,1.526453759668877019e+01,1.601761614850799731e+01,1.678750528228006544e+01,1.757142430530103638e+01,1.836212676602496430e+01,1.914403134117804228e+01,1.989262881722967435e+01,2.058281502494038406e+01,2.120136585843576782e+01
1.540144206870502517e-03,1.081708019239110107e-02,3.864788814895289693e-02,8.503256807655587557e-02,1.499711199752000734e-01,2.334635438448854627e-01,3.355098396856119880e-01,4.561100074973797880e-01,5.952640472801887794e-01,7.529719590340390178e-01,9.292337427589304477e-01,1.124049398454862958e+00,1.337418926121836771e+00,1.569342325759851775e+00,1.819819597368908193e+00,2.088850740949005136e+00,2.376435756500143270e+00,2.682574644022323263e+00,3.007267403515544668e+00,3.350514034979807043e+00,3.712314538415110832e+00,4.092668913821454701e+00,4.491577161198839541e+00,4.909039280547260908e+00,5.345055271866700153e+00,5.799625135157088884e+00,6.272748870418111800e+00,6.764426477648419755e+00,7.274657956842267126e+00,7.803443307975326704e+00,8.350782530945679127e+00,8.916675625330960031e+00,9.501122589402397622e+00,1.010412341618200749e+01,1.072567807794756511e+01,1.136578646654736247e+01,1.202444816881143730e+01,1.270166164442791690e+01,1.339742131407064107e+01,1.411170765107356395e+01,1.484445510321813622e+01,1.559545462776315894e+01,1.636408137609183200e+01,1.714861732964381247e+01,1.794483434551089118e+01,1.874378274252236665e+01,1.953004529687670754e+01,2.028317494454315195e+01,2.098344579861521098e+01,2.161764871765576146e+01
1.997642406960063732e-03,1.147529499814832314e-02,3.990825277171310137e-02,8.729651572765440015e-02,1.536400838659721935e-01,2.389389571866664952e-01,3.431931356897373053e-01,4.664026193751847904e-01,6.085674082430085896e-01,7.696875022932091470e-01,9.497629015257860186e-01,1.148793605940739537e+00,1.366779615538069370e+00,1.603720930317775961e+00,1.859617550279859310e+00,2.134469475424318308e+00,2.428276705751154285e+00,2.741039241260366577e+00,3.072757081951955627e+00,3.423430227825921879e+00,3.793058678882263557e+00,4.181642435120981105e+00,4.589181496542065197e+00,5.015675863145494517e+00,5.461125534931159820e+00,5.925530511898613462e+00,6.408890794046008033e+00,6.911206381365744278e+00,7.432477273826934017e+00,7.972703471305432110e+00,8.531884973308422104e+00,9.110021777906784024e+00,9.707113877666515123e+00,1.032316124444215433e+01,1.095816377378947948e+01,1.161212108690514988e+01,1.228503184566665496e+01,1.297689146562825968e+01,1.368768479406320715e+01,1.441736383472724725e+01,1.516578413801276781e+01,1.593253721856329008e+01,1.671655350822059916e+01,1.751528986397281784e+01,1.832339234117030102e+01,1.913118383701285552e+01,1.992411138861297104e+01,2.068446307949374230e+01,2.139506424874857871e+01,2.204210517380519008e+01
2.507261026750924604e-03,1.218957123759193718e-02,4.123650187011497492e-02,8.964805292432004302e-02,1.574242244002071189e-01,2.445650162977762165e-01,3.510704286170274191e-01,4.769404613579605878e-01,6.221751145205758338e-01,7.867743881048731014e-01,9.707382821108522242e-01,1.174066796538513424e+00,1.396759931387857145e+00,1.638817686658882389e+00,1.900240062351589820e+00,2.181027058465978996e+00,2.481178675002050138e+00,2.800694911959803246e+00,3.139575769339238764e+00,3.497821247140355361e+00,3.875431345363152147e+00,4.272406064007620685e+00,4.688745403073723672e+00,5.124449362561323440e+00,5.579517942469851555e+00,6.053951142797034279e+00,6.547748963533870814e+00,7.060911404645074718e+00,7.593438465994091224e+00,8.145330147059571146e+00,8.716586445881066680e+00,9.307207355210262989e+00,9.917192848750522316e+00,1.054654283310742358e+01,1.119525698447124995e+01,1.186333421048151493e+01,1.255077093992431791e+01,1.325755591290448621e+01,1.398365509326970901e+01,1.472897056761379453e+01,1.549323671320625095e+01,1.627578171320650924e+01,1.707504365907608701e+01,1.788774114748927957e+01,1.870776442516689642e+01,1.952522826563880542e+01,2.032647176162609526e+01,2.109553375448033208e+01,2.181649716875224243e+01,2.247489571316229018e+01
3.070023435343407440e-03,1.296100966052410319e-02,4.263396833606619002e-02,9.208889946196964493e-02,1.613258030382344610e-01,2.503446790648606868e-01,3.591455275418483639e-01,4.877283484691973814e-01,6.360931418469077947e-01,8.042399076749797704e-01,9.921686459534128089e-01,1.199879356682207465e+00,1.427372039861363628e+00,1.674646695490880965e+00,1.941703323570759698e+00,2.228541924100999605e+00,2.535162497081600463e+00,2.861565042512562940e+00,3.207749560393886590e+00,3.573716050725567417e+00,3.959464513507596539e+00,4.364994948739929548e+00,4.790307356422398577e+00,5.235401736554343266e+00,5.700278089133203885e+00,6.184936414149171391e+00,6.689376711565071965e+00,7.213598981241922559e+00,7.757603222667560416e+00,8.321389433984631268e+00,8.904957608576001604e+00,9.508307723327460437e+00,1.013143969925683940e+01,1.077435327305438939e+01,1.143704759095061085e+01,1.211951997034915252e+01,1.282176227887486064e+01,1.354375085374694798e+01,1.428542002156248003e+01,1.504659722468992555e+01,1.582685705346743354e+01,1.662522583957456845e+01,1.743965968931207655e+01,1.826627559393404354e+01,1.909848595237894031e+01,1.992642833601091468e+01,2.073717532989616430e+01,2.151587372026418876e+01,2.224722798901703769e+01,2.291618397310822530e+01
3.686973095402448167e-03,1.379073262965991101e-02,4.410201123243229909e-02,9.462080890371958597e-02,1.653471256435217751e-01,2.562809614518389845e-01,3.674223163286711169e-01,4.987711902740181724e-01,6.503275832878800955e-01,8.220914953702570527e-01,1.014062926521148711e+00,1.226241876740555625e+00,1.458628346028477463e+00,1.711222334384914001e+00,1.984023841809865463e+00,2.277032868303331625e+00,2.590249413865312267e+00,2.923673478495806943e+00,3.277305062194812546e+00,3.651144164962315752e+00,4.045190786798269045e+00,4.459444927702483241e+00,4.893906587674242914e+00,5.348575766710857771e+00,5.823452464802323369e+00,6.318536681911886888e+00,6.833828417906416597e+00,7.369327672310840960e+00,7.925034443457905198e+00,8.500948725602313516e+00,9.097070499341763039e+00,9.713399700602050046e+00,1.034993612297920151e+01,1.100667911976575830e+01,1.168362672668020785e+01,1.238077318243600722e+01,1.309810224324249184e+01,1.383557011565864237e+01,1.459306459636895781e+01,1.537031443115235518e+01,1.616670588113377960e+01,1.698095101518891425e+01,1.781056722207569010e+01,1.865120095961669122e+01,1.949596700303437302e+01,2.033510698411825501e+01,2.115624584115213125e+01,2.194522658327374032e+01,2.268704328353874544e+01,2.336613680399818804e+01
4.359173957689093000e-03,1.467988454499087950e-02,4.564201630689623812e-02,9.724556924340516106e-02,1.694905433545176865e-01,2.623769386402338144e-01,3.759047551005536003e-01,5.100739927354769332e-01,6.648846515450037575e-01,8.403367315291341288e-01,1.036430232687868047e+00,1.253165155021205956e+00,1.490541498529146969e+00,1.748559263211691750e+00,2.027218449068840300e+00,2.326519056100591509e+00,2.646461084306944933e+00,2.987044533687897463e+00,3.348269404243434444e+00,3.730135695973503474e+00,4.132643408877906488e+00,4.555792542955914293e+00,4.999583098204848142e+00,5.464015074615034884e+00,5.949088472151940366e+00,6.454803290694031581e+00,6.981159529820203602e+00,7.528157188095860874e+00,8.095796260723654214e+00,8.684076731984793796e+00,9.292998551518342865e+00,9.922561561919504669e+00,1.057276528450791453e+01,1.124360830717061077e+01,1.193508660278627964e+01,1.264718911247519273e+01,1.337988672476363305e+01,1.413310635442526575e+01,1.490667402221875193e+01,1.570019953763144294e+01,1.651286417992582400e+01,1.734307244746491250e+01,1.818795750059990723e+01,1.904280126506724002e+01,1.990052880640987354e+01,2.075149683329979311e+01,2.158372554703636936e+01,2.238348812779747021e+01,2.313588561110679720e+01,2.382492433224716066e+01
