3.527803425756090294e-01,1.137041383220711355e+00,3.489824505156018386e+00,7.413216772670446097e+00,1.291234794382206097e+01,2.000000000000000000e+01
8.405059772638655557e-01,1.605470236207146462e+00,3.900363013036989290e+00,7.727485506410356919e+00,1.309135927072087213e+01,2.000000000000000000e+01
1.391288126109796908e+00,2.134746467289413197e+00,4.365121490828261841e+00,8.084057868522894097e+00,1.329434708643798935e+01,2.000000000000000000e+01
1.965556251226252771e+00,2.686455503455337013e+00,4.849153260142589517e+00,8.454610070306474157e+00,1.350429281250831970e+01,2.000000000000000000e+01
2.542388551625578419e+00,3.240469159244743214e+00,5.334710982102237153e+00,8.825598988424538049e+00,1.371380302193686518e+01,2.000000000000000000e+01
3.111138174260369649e+00,3.786611013357258138e+00,5.813029530647923160e+00,9.190596292784251276e+00,1.391954555772523072e+01,2.000000000000000000e+01
3.666624339716973324e+00,4.319952752187298906e+00,6.279937989598275649e+00,9.546628106596351415e+00,1.412003110132956074e+01,2.000000000000000000e+01
4.206504506941493915e+00,4.838275668336994073e+00,6.733589152523494548e+00,9.892412786507993161e+00,1.431464137053088947e+01,2.000000000000000000e+01
4.729884466478899263e+00,5.340738777893276890e+00,7.173301712136409769e+00,1.022750130624757858e+01,1.450317817287456279e+01,2.000000000000000000e+01
5.236598055527730722e+00,5.827192046855237173e+00,7.598974020837756527e+00,1.055185346069096042e+01,1.468564700563535119e+01,2.000000000000000000e+01
5.726838593088824148e+00,6.297826041377477146e+00,8.010788386243435255e+00,1.086562746622432307e+01,1.486215121661529537e+01,2.000000000000000000e+01
6.200971820401239398e+00,6.752994439889560496e+00,8.409062298354523790e+00,1.116907510332213960e+01,1.503283970793188118e+01,2.000000000000000000e+01
6.659441522645924927e+00,7.193124584845031144e+00,8.794173771442347132e+00,1.146248939985595960e+01,1.519788098067849447e+01,2.000000000000000000e+01
7.102722177135286863e+00,7.618672637113884427e+00,9.166524017049676232e+00,1.174617857428611778e+01,1.535745025598862590e+01,2.000000000000000000e+01
7.531295370310618686e+00,8.030101253500607328e+00,9.526518903070575917e+00,1.202045313316074804e+01,1.551172312070515424e+01,2.000000000000000000e+01
7.945638197701247130e+00,8.427868613014149801e+00,9.874559858952858704e+00,1.228561956482890238e+01,1.566087243707000809e+01,2.000000000000000000e+01
8.346217692924026821e+00,8.812423151163425672e+00,1.021103952588162400e+01,1.254197734089300198e+01,1.580506688665508541e+01,2.000000000000000000e+01
8.733488283547215403e+00,9.184201159301432327e+00,1.053633978656408487e+01,1.278981757447757417e+01,1.594447033185422846e+01,2.000000000000000000e+01
9.107890761770287114e+00,9.543625817530069000e+00,1.085083098480941466e+01,1.302942250597813434e+01,1.607924158513361945e+01,2.000000000000000000e+01
9.469852008988363323e+00,9.891106940890910693e+00,1.115487173659855102e+01,1.326106539958324504e+01,1.620953438027375171e+01,2.000000000000000000e+01
9.819785091579387171e+00,1.022704107666217332e+01,1.144880903191053179e+01,1.348501064122372384e+01,1.633549744227962108e+01,2.000000000000000000e+01
1.015808953564841666e+01,1.055181177080061872e+01,1.173297847625722667e+01,1.370151393284396235e+01,1.645727460410716958e+01,2.000000000000000000e+01
1.048515168426317246e+01,1.086578991223890966e+01,1.200770459616612307e+01,1.391082253030080729e+01,1.657500494422474091e+01,2.000000000000000000e+01
1.080134508890463962e+01,1.116933410935702220e+01,1.227330117071416815e+01,1.411317549854739184e+01,1.668882293203325773e+01,2.000000000000000000e+01
1.110703091109078677e+01,1.146279107588154922e+01,1.253007157025384011e+01,1.430880397100721702e+01,1.679885857470584298e+01,2.000000000000000000e+01
1.140255832231394351e+01,1.174649601499597473e+01,1.277830909304207019e+01,1.449793140670181835e+01,1.690523756229232788e+01,2.000000000000000000e+01
1.168826489655270962e+01,1.202077299623690365e+01,1.301829729528948398e+01,1.468077384203920310e+01,1.700808140958337944e+01,2.000000000000000000e+01
1.196447699269010378e+01,1.228593532265729138e+01,1.325031031255885061e+01,1.485754013584732292e+01,1.710750759405586052e+01,2.000000000000000000e+01
1.223151012570722251e+01,1.254228588719254667e+01,1.347461317164851913e+01,1.502843220707565486e+01,1.720362968963417671e+01,2.000000000000000000e+01
1.248966932628789372e+01,1.279011751789035678e+01,1.369146209269774594e+01,1.519364526500551094e+01,1.729655749620778593e+01,2.000000000000000000e+01
